Sentence,Sequence
"['drivers|NOUN', 'updated|VERB', 'ok', 'but', 'the', 'bios|NOUN', 'update|NOUN', 'froze|VERB', 'the', 'system|NOUN', 'up', 'and', 'the', 'computer|NOUN', 'shut|VERB', 'down', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['-they', 'lost|VERB', 'my|ADJ', 'laptop|NOUN', 'for', 'a', 'month|NOUN']","[5, 5, 5, 5, 5, 5, 5]"
"['spent|VERB', '2', 'hours|NOUN', 'on', 'phone|NOUN', 'with', 'hp|ADJ', 'technical|ADJ', 'support|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is|VERB', 'my|ADJ', 'second|ADJ', 'laptop|NOUN', ' <COMMA> ', 'and', 'it', 'is|VERB', 'head|NOUN', 'and', 'shoulders|NOUN', 'above', 'my|ADJ', 'first|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['at', 'first', ' <EXCLAMATION_MARK> ']","[5, 5, 5]"
"['speaking|VERB', 'of', 'the', 'browser|NOUN', ' <COMMA> ', 'it', 'too', 'has|VERB', 'problems|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"['i', 'think|VERB', 'just', 'going|VERB', 'from', 'pc|NOUN', 'to', 'mac|NOUN', 'has|VERB', 'gotten|VERB', 'me', 'totally', 'spoiled|VERB', 'and', 'i', 'ca|VERB', ""n't"", 'imagine|VERB', 'ever', 'going|VERB', 'back', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'keyboard|NOUN', 'is|VERB', 'too', 'slick|ADJ', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5]"
"['nightly', 'my|ADJ', 'computer|NOUN', 'defrags|VERB', 'itself', 'and', 'runs|VERB', 'a', 'virus|NOUN', 'scan|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['it', ""'s|VERB"", 'like', '9', 'punds|NOUN', ' <COMMA> ', 'but', 'if', 'you', 'can|VERB', 'look|VERB', 'past', 'it', ' <COMMA> ', 'it', ""'s|VERB"", 'great|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', ""'s|VERB"", 'just', 'as', 'fast|ADJ', 'with', 'one', 'program|NOUN', 'open|ADJ', 'as', 'it', 'is|VERB', 'with', 'sixteen', 'open|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'under', 'warrenty|NOUN', 'so', 'called|VERB', 'toshiba|NOUN', ' <COMMA> ', 'no', 'help|NOUN', 'at', 'all', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', 'was|VERB', 'happy|ADJ', 'with', 'my|ADJ', 'purchase|NOUN', 'of', 'a', 'toshiba|NOUN', 'satellite|NOUN', 'l305d', ' <HYPHEN> ', 's5934|NOUN', 'laptop|NOUN', 'until', 'it', 'came|VERB', 'time|NOUN', 'to', 'have|VERB', 'it', 'repaired|VERB', 'under', 'the', 'toshiba|NOUN', 'warranty|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'love|VERB', 'it', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5]"
"['amazing|ADJ', 'quality|NOUN', ' <EXCLAMATION_MARK> ']","[3, 5, 5]"
"['the', 'fact|NOUN', 'that', 'you', 'can|VERB', 'spend|VERB', 'over', '$', '100', 'on', 'just', 'a', 'webcam|NOUN', 'underscores|VERB', 'the', 'value|NOUN', 'of', 'this', 'machine|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 1, 5, 5, 5, 5]"
"['i', 'mainly', 'use|VERB', 'it', 'for', 'email|NOUN', ' <COMMA> ', 'internet|NOUN', ' <COMMA> ', 'and', 'managing|VERB', 'personal|ADJ', 'files|NOUN', ' <LEFT PARENTHESIS> ', 'pics|NOUN', ' <COMMA> ', 'vids|NOUN', ' <COMMA> ', 'etc', ' <PERIOD> ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['a', 'month|NOUN', 'or', 'so', 'ago', ' <COMMA> ', 'the', 'freaking|NOUN', 'motherboard|NOUN', 'just', 'died|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 5]"
"['the', 'system|NOUN', 'it', 'comes|VERB', 'with', 'does|VERB', 'not', 'work|VERB', 'properly', ' <COMMA> ', 'so', 'when', 'trying|VERB', 'to', 'fix|VERB', 'the', 'problems|NOUN', 'with', 'it', 'it', 'started|VERB', 'not', 'working|VERB', 'at', 'all', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['then', 'after', '4', 'or', 'so', 'months|NOUN', 'the', 'charger|NOUN', 'stopped|VERB', 'working|VERB', 'so', 'i', 'was|VERB', 'forced|VERB', 'to', 'go|VERB', 'out', 'and', 'buy|VERB', 'new|ADJ', 'hardware|NOUN', 'just', 'to', 'keep|VERB', 'this', 'computer|NOUN', 'running|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'took|VERB', 'it', 'back', 'to', 'best|ADJ', 'buy|NOUN', 'where', 'they', 'were|VERB', 'so', 'helpful|ADJ', 'and', 'immediately', 'gave|VERB', 'me', 'a', 'new|ADJ', 'one|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'had|VERB', 'pc|NOUN', 'for', 'four', 'years|NOUN', 'i', 'can|VERB', 'almost', 'gaurentee|VERB', 'that', 'something|NOUN', 'would|VERB', 'of', 'gone|VERB', 'wrong|ADJ', 'by', 'now', ' <COMMA> ', 'maybe', 'even', 'forcing|VERB', 'you', 'to', 'replace|VERB', 'your|ADJ', 'entire|ADJ', 'computer|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['*', '2', 'weeks|NOUN', 'after', 'giving|VERB', 'the', 'computer|NOUN', 'for', 'repair*-called|ADJ', 'headquarters|NOUN', ' <COMMA> ', 'they', 'report|VERB', 'that', 'they', 'have|VERB', 'not', 'looked|VERB', 'at', 'it', 'yet', 'but', 'it', 'is|VERB', ' <QUOTATION_MARK> ', 'on', 'the', 'top|NOUN', 'of', 'the', 'stack|NOUN', ' <QUOTATION_MARK> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'machine|NOUN', 'delivers|VERB', ' <PERIOD> ']","[5, 5, 5, 5]"
"['then', '2', 'of', 'my|ADJ', 'nephews|NOUN', 'were|VERB', 'going|VERB', 'into', 'music|NOUN', 'and', 'both', 'fell|VERB', 'in', 'love|NOUN', 'with', 'the', 'macbook|NOUN', 'pro|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'complain|VERB', 'again', '...']","[5, 5, 5, 5]"
"['this', 'laptop|NOUN', 'is|VERB', 'insane|ADJ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5]"
"['if', 'a', 'website|NOUN', 'ever', 'freezes|VERB', ' <LEFT PARENTHESIS> ', 'which|ADJ', 'is|VERB', 'rare|ADJ', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'its|ADJ', 'really', 'easy|ADJ', 'to', 'force|VERB', 'quit|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5]"
"['it', 'does|VERB', 'run|VERB', 'a', 'little|ADJ', 'warm|ADJ', 'but', 'that', 'is|VERB', 'a', 'negligible|ADJ', 'concern|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'rarely', 'works|VERB', 'and', 'when', 'it', 'does|VERB', 'it', ""'s|VERB"", 'incredibly', 'slow|ADJ', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'also', 'enjoy|VERB', 'the', 'fact|NOUN', 'that', 'my|ADJ', 'macbook|NOUN', 'pro|ADJ', 'laptop|NOUN', 'allows|VERB', 'me', 'to', 'run|VERB', 'windows|NOUN', '7', 'on', 'it', 'by', 'using|VERB', 'the', 'vmware|ADJ', 'program|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', ""'s|VERB"", 'so', 'much', 'easier|ADJ', 'to', 'navigate|VERB', 'through', 'the', 'operating|NOUN', 'system|NOUN', ' <COMMA> ', 'to', 'find|VERB', 'files|NOUN', ' <COMMA> ', 'and', 'it', 'runs|VERB', 'a', 'lot|NOUN', 'faster', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['purchased|VERB', 'a', 'toshiba|NOUN', 'lap|NOUN', 'top|NOUN', 'it', 'worked|VERB', 'good', 'until', 'just', 'after', 'the', 'warrenty|NOUN', 'went|VERB', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
"['i', 'always', 'swore|VERB', 'by', 'pcs|NOUN', 'and', 'would|VERB', 'never', 'consider|VERB', 'a', 'mac|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['what|NOUN', 'an', 'elegant|ADJ', ' <COMMA> ', 'wonderful|ADJ', 'machine|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 5]"
"['this', 'is|VERB', 'now', 'my|ADJ', '3rd|ADJ', 'macbook|NOUN', 'pro|ADJ', 'and', 'i', 'really', 'honestly', 'love|VERB', 'it', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['for', '2', 'months|NOUN', ' <PERIOD> ']","[5, 5, 5, 5]"
"['i', 'wanted|VERB', 'to', 'purchase|VERB', 'the', 'extended|ADJ', 'warranty|NOUN', 'and', 'they', 'refused|VERB', ' <COMMA> ', 'because', 'they', 'knew|VERB', 'it', 'was|VERB', 'trouble|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['do|VERB', 'you', 'ever', 'think|VERB', 'hp', 'would|VERB', 'do|VERB', 'that', ' <QUESTION_MARK> ', 'never', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'upgraded|VERB', 'the', 'memory|NOUN', 'to', 'four', 'gigabytes|NOUN', 'in', 'order|NOUN', 'to', 'take|VERB', 'advantage|NOUN', 'of', 'the', 'performace|ADJ', 'increase|NOUN', 'in', 'speed|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"['it', ""'s|VERB"", 'not', 'like', 'i', 'have|VERB', 'used|VERB', 'for', 'half|ADJ', 'a', 'year|NOUN', 'and', 'then', 'complained|VERB', 'about', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'trying|VERB', 'to', 'learn|VERB', 'how', 'to', 'use|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'reality|NOUN', 'was|VERB', ' <COMMA> ', 'it', 'heated|VERB', 'up', 'very', 'quickly', ' <COMMA> ', 'and', 'took|VERB', 'way|NOUN', 'too', 'long|ADJ', 'to', 'do|VERB', 'simple|ADJ', 'things|NOUN', ' <COMMA> ', 'like', 'opening|VERB', 'my|ADJ', 'documents|NOUN', 'folder|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"['i', 'bought|VERB', 'the', 'netbook|NOUN', 'because', 'it', 'was|VERB', 'smaller|ADJ', 'and', 'lighter|ADJ', 'for', 'me', 'to', 'carry|VERB', 'around', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'genius|NOUN', 'at', 'the', 'apple|NOUN', 'store|NOUN', 'advised|VERB', 'me', 'that', 'there', 'was|VERB', 'nothing|NOUN', 'about', 'my|ADJ', 'use|NOUN', 'of', 'the', 'computer|NOUN', 'that|ADJ', 'caused|VERB', 'this', 'failure|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', ""'ll|VERB"", 'save|VERB', 'our|ADJ', 'money|NOUN', 'to', 'replace|VERB', 'it', 'with', 'a', 'mac|NOUN', 'again', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['thank|VERB', 'you', 'for', 'your|ADJ', 'great|ADJ', 'product|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 3, 5, 5]"
"['this', 'company|NOUN', 'truely', 'does|VERB', 'make|VERB', 'horrible|ADJ', 'products|NOUN', 'and', 'does|VERB', 'nt', 'seem|VERB', 'to', 'because', 'they', 'are|VERB', 'certain|ADJ', 'things|NOUN', 'like', 'this', ' <QUOTATION_MARK> ', 'never', ' <QUOTATION_MARK> ', 'happen|VERB', '...']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had|VERB', 'always', 'used|VERB', 'pcs|NOUN', 'and', 'been|VERB', 'constantly', 'frustrated|VERB', 'by', 'the', 'crashing|NOUN', 'and', 'the', 'poorly', 'designed|VERB', 'operating|NOUN', 'systems|NOUN', 'that|ADJ', 'were|VERB', 'never', 'very', 'intuitive|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 3, 5]"
"['sorry', 'toshiba|NOUN', ' <COMMA> ', 'but', '1st|ADJ', 'impressions|NOUN', 'do|VERB', 'count|VERB', 'for', 'something|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['then', ' <COMMA> ', 'within', '5', 'months|NOUN', ' <COMMA> ', 'the', 'charger|NOUN', 'crapped|VERB', 'out', 'on', 'me', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
"['and', 'if', 'you', 'have|VERB', 'a', 'iphone|NOUN', 'or', 'ipod|ADJ', 'touch|NOUN', 'you', 'can|VERB', 'connect|VERB', 'and', 'download|VERB', 'songs|NOUN', 'to', 'it', 'at', 'high|ADJ', 'speed|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['overall', 'this', 'laptop|NOUN', 'is|VERB', 'great|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5]"
"['i', 'love|VERB', 'the', 'glass|NOUN', 'touchpad|NOUN', ' <PERIOD> ']","[5, 3, 5, 1, 2, 5]"
"['i', 'continued|VERB', 'to', 'take|VERB', 'the', 'computer|NOUN', 'in', 'again', 'and', 'they', 'replaced|VERB', 'the', 'hard|ADJ', 'drive|NOUN', 'and', 'mother|NOUN', 'board|NOUN', 'yet', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 1, 2, 5, 5, 5]"
"['i', 'am|VERB', 'using|VERB', 'the', 'external|ADJ', 'speaker-|NOUN', 'sound|NOUN', 'is|VERB', 'good|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 1, 5, 3, 5]"
"['the', 'apple|NOUN', 'mc371ll|NOUN', '/', 'a', '2.4ghz', '15.4-inch', 'macbook', 'pro|ADJ', 'notebook|NOUN', 'is|VERB', 'a', 'horrible|ADJ', 'waste|NOUN', 'of', 'money|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['ok', ' <COMMA> ', 'this', 'is|VERB', 'probably', 'the', 'best|ADJ', 'laptop|NOUN', 'series|NOUN', 'ever', 'devised|VERB', 'by', 'apple|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['as', 'of', 'a', 'couple|NOUN', 'weeks|NOUN', 'ago', 'the', 'middle|ADJ', 'portion|NOUN', 'of', 'the', 'laptop|NOUN', 'from', 'top|NOUN', 'to', 'bottom,,,about', '4', 'inches|NOUN', 'across', 'is|VERB', 'hardly', 'visible|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'testing|VERB', 'the', 'battery|NOUN', 'life|NOUN', 'as', 'i', 'thought|VERB', 'it', 'would|VERB', 'be|VERB', 'better|ADJ', ' <COMMA> ', 'but', 'am|VERB', 'very', 'happy|ADJ', 'with', 'the', 'upgrade|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['then', 'hp', 'sends|VERB', 'it', 'back', 'to', 'me', 'with', 'the', 'hardware|NOUN', 'screwed|VERB', 'up', ' <COMMA> ', 'not', 'able|ADJ', 'to', 'connect|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5]"
"['i', 'just', 'hope|VERB', 'the', 'reputation|NOUN', 'that|ADJ', 'toshiba|NOUN', 'has|VERB', 'is|VERB', 'true|ADJ', 'and', 'i', 'wo|VERB', ""n't"", 'have|VERB', 'to', 'worry|VERB', 'about', 'a', 'crash|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['oh', 'yeah', ' <COMMA> ', 'do|VERB', ""n't"", 'forget|VERB', 'the', 'expensive|ADJ', 'shipping|NOUN', 'to', 'and', 'from', 'hp', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"['i', 'would|VERB', 'recommend|VERB', 'anyone|NOUN', 'to', 'buy|VERB', 'from', 'pcconnection|NOUN', 'express|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['good|ADJ', 'luck|NOUN', ' <PERIOD> ']","[5, 5, 5]"
"['everything|NOUN', 'is|VERB', 'so', 'easy|ADJ', 'to', 'use|VERB', ' <COMMA> ', 'mac|NOUN', 'software|NOUN', 'is|VERB', 'just', 'so', 'much', 'simpler|ADJ', 'than', 'microsoft|ADJ', 'software|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['  ', 'my|ADJ', 'favorite|ADJ', 'by', 'far', ' <COMMA> ', 'although', 'the', 'most', 'expensive|ADJ', ' <COMMA> ', 'was|VERB', 'my|ADJ', 'sony|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['and', 'if', 'you', 'do|VERB', 'a', 'lot|NOUN', 'of', 'writing|NOUN', ' <COMMA> ', 'editing|NOUN', 'is|VERB', 'a', 'problem|NOUN', 'since', 'there', 'is|VERB', 'no', ' ', 'forward', 'delete|ADJ', ' ', 'key|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 1, 2, 5, 5]"
"['also', 'i', 'typed|VERB', 'faster', 'then', 'then', 'letters|NOUN', 'would|VERB', 'show|VERB', 'and', 'it', 'got|VERB', 'to', 'be|VERB', 'realy|VERB', 'annoying|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['as', 'an', 'owner|NOUN', 'of', 'a', 'toshiba|NOUN', 'satalite|NOUN', 'laptop|NOUN', 'computer|NOUN', 'things|NOUN', 'you', 'should|VERB', 'know|VERB', 'before', 'you', 'buy|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its|ADJ', 'ease|NOUN', 'of', 'use|NOUN', 'and', 'the', 'top|ADJ', 'service|NOUN', 'from', 'apple-|NOUN', 'be|VERB', 'it', 'their|ADJ', 'phone|NOUN', 'assistance|NOUN', 'or', 'bellying|VERB', 'up', 'to', 'the', 'genius|NOUN', 'bar-|NOUN', 'can|VERB', 'not', 'be|VERB', 'beat|VERB', ' <PERIOD> ']","[5, 3, 5, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['it', 'has|VERB', 'a', '10', 'hour|NOUN', 'battery|NOUN', 'life|NOUN', 'when', 'you', ""'re|VERB"", 'doing|VERB', 'web|NOUN', 'browsing|NOUN', 'and', 'word|NOUN', 'editing|NOUN', ' <COMMA> ', 'making|VERB', 'it', 'perfect|ADJ', 'for', 'the', 'classroom|NOUN', 'or', 'office|NOUN', ' <COMMA> ', 'and', 'in', 'terms|NOUN', 'of', 'gaming|NOUN', 'and', 'movie|NOUN', 'playing|VERB', 'it', ""'ll|VERB"", 'have|VERB', 'a', 'battery|NOUN', 'life|NOUN', 'of', 'just', 'over', '5', 'hours|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['i', 'shipped|VERB', 'out', 'on', 'saturday', ' <COMMA> ', 'july', '17', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'bought|VERB', 'it', 'for', 'really', 'cheap|ADJ', 'also', 'and', 'it', ""'s|VERB"", 'amazing|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5]"
"['acer|NOUN', 'has|VERB', 'set|VERB', 'me', 'up', 'with', 'free|ADJ', 'recovery|NOUN', 'discs|NOUN', ' <COMMA> ', 'when', 'they', 'are|VERB', 'available|ADJ', 'since', 'i', 'asked|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'also', 'purchased|VERB', 'office|NOUN', 'max|NOUN', ""'s"", ' <QUOTATION_MARK> ', 'max|NOUN', 'assurance|NOUN', ' <QUOTATION_MARK> ', 'with', 'the', ' <QUOTATION_MARK> ', 'no', 'lemon|NOUN', ' <QUOTATION_MARK> ', 'clause|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'find|VERB', 'yourself', 'in', 'the', 'market|NOUN', 'for', 'a', 'new|ADJ', 'laptop|NOUN', ' <LEFT PARENTHESIS> ', 'and', 'have|VERB', 'the', 'money|NOUN', ' <RIGHT PARENTHESIS> ', 'do|VERB', ""n't"", 'exclude|VERB', 'looking|VERB', 'at', 'the', 'mbps|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'eventually', 'did|VERB', 'the', 'migration|NOUN', 'from', 'my|ADJ', 'imac|ADJ', 'backup|ADJ', 'disc|NOUN', 'which|ADJ', 'uses|VERB', 'usb|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['those', 'things|NOUN', 'are|VERB', 'very', 'important|ADJ', ' <HYPHEN> ', 'vital|ADJ', 'even', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['-they', 'say|VERB', 'it', 'will|VERB', 'take|VERB', ' <QUOTATION_MARK> ', 'up', 'to', 'two', 'weeks|NOUN', ' <QUOTATION_MARK> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'did|VERB', ""n't"", 'like|VERB', 'one', 'thing|NOUN', 'about', 'it', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 5, 5, 5]"
"['the', 'battery|NOUN', 'life|NOUN', 'seems|VERB', 'to', 'be|VERB', 'very', 'good|ADJ', ' <COMMA> ', 'and', 'have|VERB', 'had|VERB', 'no', 'issues|NOUN', 'with', 'it', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['enabling|VERB', 'the', 'battery|NOUN', 'timer|NOUN', 'is|VERB', 'useless|ADJ', ' <PERIOD> ']","[5, 5, 1, 2, 5, 3, 5]"
"['temperatures|NOUN', 'on', 'the', 'outside|NOUN', 'were|VERB', 'alright|ADJ', 'but', 'i', 'did|VERB', 'not', 'track|VERB', 'in', 'core|NOUN', 'processing|NOUN', 'unit|NOUN', 'temperatures|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['yeah', ' <COMMA> ', 'to', 'you', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
