Sentence,Sequence
"['*', '2', 'weeks', 'after', 'giving', 'the', 'computer', 'for', 'repair*-called', 'headquarters', ' <COMMA> ', 'they', 'report', 'that', 'they', 'have', 'not', 'looked', 'at', 'it', 'yet', 'but', 'it', 'is', ' <QUOTATION_MARK> ', 'on', 'the', 'top', 'of', 'the', 'stack', ' <QUOTATION_MARK> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'machine', 'delivers', ' <PERIOD> ']","[5, 5, 5, 5]"
"['then', '2', 'of', 'my', 'nephews', 'were', 'going', 'into', 'music', 'and', 'both', 'fell', 'in', 'love', 'with', 'the', 'macbook', 'pro', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'complain', 'again', '...']","[5, 5, 5, 5]"
"['this', 'laptop', 'is', 'insane', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5]"
"['if', 'a', 'website', 'ever', 'freezes', ' <LEFT PARENTHESIS> ', 'which', 'is', 'rare', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'its', 'really', 'easy', 'to', 'force', 'quit', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5]"
"['it', 'does', 'run', 'a', 'little', 'warm', 'but', 'that', 'is', 'a', 'negligible', 'concern', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'rarely', 'works', 'and', 'when', 'it', 'does', 'it', ""'s"", 'incredibly', 'slow', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'also', 'enjoy', 'the', 'fact', 'that', 'my', 'macbook', 'pro', 'laptop', 'allows', 'me', 'to', 'run', 'windows', '7', 'on', 'it', 'by', 'using', 'the', 'vmware', 'program', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', ""'s"", 'so', 'much', 'easier', 'to', 'navigate', 'through', 'the', 'operating', 'system', ' <COMMA> ', 'to', 'find', 'files', ' <COMMA> ', 'and', 'it', 'runs', 'a', 'lot', 'faster', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['purchased', 'a', 'toshiba', 'lap', 'top', 'it', 'worked', 'good', 'until', 'just', 'after', 'the', 'warrenty', 'went', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
"['i', 'always', 'swore', 'by', 'pcs', 'and', 'would', 'never', 'consider', 'a', 'mac', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['what', 'an', 'elegant', ' <COMMA> ', 'wonderful', 'machine', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 5]"
"['this', 'is', 'now', 'my', '3rd', 'macbook', 'pro', 'and', 'i', 'really', 'honestly', 'love', 'it', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['for', '2', 'months', ' <PERIOD> ']","[5, 5, 5, 5]"
"['i', 'wanted', 'to', 'purchase', 'the', 'extended', 'warranty', 'and', 'they', 'refused', ' <COMMA> ', 'because', 'they', 'knew', 'it', 'was', 'trouble', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['do', 'you', 'ever', 'think', 'hp', 'would', 'do', 'that', ' <QUESTION_MARK> ', 'never', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'upgraded', 'the', 'memory', 'to', 'four', 'gigabytes', 'in', 'order', 'to', 'take', 'advantage', 'of', 'the', 'performace', 'increase', 'in', 'speed', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"['it', ""'s"", 'not', 'like', 'i', 'have', 'used', 'for', 'half', 'a', 'year', 'and', 'then', 'complained', 'about', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'trying', 'to', 'learn', 'how', 'to', 'use', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'reality', 'was', ' <COMMA> ', 'it', 'heated', 'up', 'very', 'quickly', ' <COMMA> ', 'and', 'took', 'way', 'too', 'long', 'to', 'do', 'simple', 'things', ' <COMMA> ', 'like', 'opening', 'my', 'documents', 'folder', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"['i', 'bought', 'the', 'netbook', 'because', 'it', 'was', 'smaller', 'and', 'lighter', 'for', 'me', 'to', 'carry', 'around', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'genius', 'at', 'the', 'apple', 'store', 'advised', 'me', 'that', 'there', 'was', 'nothing', 'about', 'my', 'use', 'of', 'the', 'computer', 'that', 'caused', 'this', 'failure', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', ""'ll"", 'save', 'our', 'money', 'to', 'replace', 'it', 'with', 'a', 'mac', 'again', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['thank', 'you', 'for', 'your', 'great', 'product', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 3, 5, 5]"
"['this', 'company', 'truely', 'does', 'make', 'horrible', 'products', 'and', 'does', 'nt', 'seem', 'to', 'because', 'they', 'are', 'certain', 'things', 'like', 'this', ' <QUOTATION_MARK> ', 'never', ' <QUOTATION_MARK> ', 'happen', '...']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'always', 'used', 'pcs', 'and', 'been', 'constantly', 'frustrated', 'by', 'the', 'crashing', 'and', 'the', 'poorly', 'designed', 'operating', 'systems', 'that', 'were', 'never', 'very', 'intuitive', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 3, 5]"
"['sorry', 'toshiba', ' <COMMA> ', 'but', '1st', 'impressions', 'do', 'count', 'for', 'something', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['then', ' <COMMA> ', 'within', '5', 'months', ' <COMMA> ', 'the', 'charger', 'crapped', 'out', 'on', 'me', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
"['and', 'if', 'you', 'have', 'a', 'iphone', 'or', 'ipod', 'touch', 'you', 'can', 'connect', 'and', 'download', 'songs', 'to', 'it', 'at', 'high', 'speed', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['overall', 'this', 'laptop', 'is', 'great', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5]"
"['i', 'love', 'the', 'glass', 'touchpad', ' <PERIOD> ']","[5, 3, 5, 1, 2, 5]"
"['i', 'continued', 'to', 'take', 'the', 'computer', 'in', 'again', 'and', 'they', 'replaced', 'the', 'hard', 'drive', 'and', 'mother', 'board', 'yet', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 1, 2, 5, 5, 5]"
"['i', 'am', 'using', 'the', 'external', 'speaker-', 'sound', 'is', 'good', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 1, 5, 3, 5]"
"['the', 'apple', 'mc371ll', '/', 'a', '2.4ghz', '15.4-inch', 'macbook', 'pro', 'notebook', 'is', 'a', 'horrible', 'waste', 'of', 'money', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['ok', ' <COMMA> ', 'this', 'is', 'probably', 'the', 'best', 'laptop', 'series', 'ever', 'devised', 'by', 'apple', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['as', 'of', 'a', 'couple', 'weeks', 'ago', 'the', 'middle', 'portion', 'of', 'the', 'laptop', 'from', 'top', 'to', 'bottom,,,about', '4', 'inches', 'across', 'is', 'hardly', 'visible', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'testing', 'the', 'battery', 'life', 'as', 'i', 'thought', 'it', 'would', 'be', 'better', ' <COMMA> ', 'but', 'am', 'very', 'happy', 'with', 'the', 'upgrade', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['then', 'hp', 'sends', 'it', 'back', 'to', 'me', 'with', 'the', 'hardware', 'screwed', 'up', ' <COMMA> ', 'not', 'able', 'to', 'connect', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5]"
"['i', 'just', 'hope', 'the', 'reputation', 'that', 'toshiba', 'has', 'is', 'true', 'and', 'i', 'wo', ""n't"", 'have', 'to', 'worry', 'about', 'a', 'crash', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['oh', 'yeah', ' <COMMA> ', 'do', ""n't"", 'forget', 'the', 'expensive', 'shipping', 'to', 'and', 'from', 'hp', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"['i', 'would', 'recommend', 'anyone', 'to', 'buy', 'from', 'pcconnection', 'express', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'luck', ' <PERIOD> ']","[5, 5, 5]"
"['everything', 'is', 'so', 'easy', 'to', 'use', ' <COMMA> ', 'mac', 'software', 'is', 'just', 'so', 'much', 'simpler', 'than', 'microsoft', 'software', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['  ', 'my', 'favorite', 'by', 'far', ' <COMMA> ', 'although', 'the', 'most', 'expensive', ' <COMMA> ', 'was', 'my', 'sony', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['and', 'if', 'you', 'do', 'a', 'lot', 'of', 'writing', ' <COMMA> ', 'editing', 'is', 'a', 'problem', 'since', 'there', 'is', 'no', ' ', 'forward', 'delete', ' ', 'key', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 1, 2, 5, 5]"
"['also', 'i', 'typed', 'faster', 'then', 'then', 'letters', 'would', 'show', 'and', 'it', 'got', 'to', 'be', 'realy', 'annoying', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['as', 'an', 'owner', 'of', 'a', 'toshiba', 'satalite', 'laptop', 'computer', 'things', 'you', 'should', 'know', 'before', 'you', 'buy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its', 'ease', 'of', 'use', 'and', 'the', 'top', 'service', 'from', 'apple-', 'be', 'it', 'their', 'phone', 'assistance', 'or', 'bellying', 'up', 'to', 'the', 'genius', 'bar-', 'can', 'not', 'be', 'beat', ' <PERIOD> ']","[5, 3, 5, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['it', 'has', 'a', '10', 'hour', 'battery', 'life', 'when', 'you', ""'re"", 'doing', 'web', 'browsing', 'and', 'word', 'editing', ' <COMMA> ', 'making', 'it', 'perfect', 'for', 'the', 'classroom', 'or', 'office', ' <COMMA> ', 'and', 'in', 'terms', 'of', 'gaming', 'and', 'movie', 'playing', 'it', ""'ll"", 'have', 'a', 'battery', 'life', 'of', 'just', 'over', '5', 'hours', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['i', 'shipped', 'out', 'on', 'saturday', ' <COMMA> ', 'july', '17', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'bought', 'it', 'for', 'really', 'cheap', 'also', 'and', 'it', ""'s"", 'amazing', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5]"
"['acer', 'has', 'set', 'me', 'up', 'with', 'free', 'recovery', 'discs', ' <COMMA> ', 'when', 'they', 'are', 'available', 'since', 'i', 'asked', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'also', 'purchased', 'office', 'max', ""'s"", ' <QUOTATION_MARK> ', 'max', 'assurance', ' <QUOTATION_MARK> ', 'with', 'the', ' <QUOTATION_MARK> ', 'no', 'lemon', ' <QUOTATION_MARK> ', 'clause', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'find', 'yourself', 'in', 'the', 'market', 'for', 'a', 'new', 'laptop', ' <LEFT PARENTHESIS> ', 'and', 'have', 'the', 'money', ' <RIGHT PARENTHESIS> ', 'do', ""n't"", 'exclude', 'looking', 'at', 'the', 'mbps', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'eventually', 'did', 'the', 'migration', 'from', 'my', 'imac', 'backup', 'disc', 'which', 'uses', 'usb', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['those', 'things', 'are', 'very', 'important', ' <HYPHEN> ', 'vital', 'even', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['-they', 'say', 'it', 'will', 'take', ' <QUOTATION_MARK> ', 'up', 'to', 'two', 'weeks', ' <QUOTATION_MARK> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'did', ""n't"", 'like', 'one', 'thing', 'about', 'it', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 5, 5, 5]"
"['the', 'battery', 'life', 'seems', 'to', 'be', 'very', 'good', ' <COMMA> ', 'and', 'have', 'had', 'no', 'issues', 'with', 'it', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['enabling', 'the', 'battery', 'timer', 'is', 'useless', ' <PERIOD> ']","[5, 5, 1, 2, 5, 3, 5]"
"['temperatures', 'on', 'the', 'outside', 'were', 'alright', 'but', 'i', 'did', 'not', 'track', 'in', 'core', 'processing', 'unit', 'temperatures', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['yeah', ' <COMMA> ', 'to', 'you', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['i', 'got', 'a', 'mac', 'as', 'my', 'hs', 'graduation', 'gift', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'now', 'had', 'it', 'for', '1.5', 'months', 'and', 'love', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['it', 'turned', 'out', 'it', ""'s"", 'not', 'really', 'a', 'problem', 'to', 'have', 'a', 'mac', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['page', 'just', 'disapeared', 'after', 'you', 'got', 'yahoo', 'or', 'downloaded', 'something', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['images', 'can', 'be', 'multi', ' <HYPHEN> ', 'selected', 'and', 'viewed', 'swiftly', 'or', 'in', 'slideshow', 'mode', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['going', 'to', 'bring', 'it', 'to', 'service', 'today', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5]"
"['there', 'is', 'no', 'need', 'to', 'purchase', 'virus', 'protection', 'for', 'mac', ' <COMMA> ', 'which', 'saves', 'me', 'a', 'lot', 'of', 'time', 'and', 'money', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'we', 'had', 'paid', 'for', 'bluetooth', ' <COMMA> ', 'and', 'there', 'was', 'none', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"['so', ' <COMMA> ', 'i', 'paid', 'a', 'visit', 'to', 'lg', 'notebook', 'service', 'center', 'at', 'alexandra', 'road', ' <COMMA> ', 'hoping', 'they', 'can', 'make', 'the', 'hinge', 'tighter', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'daughter', 'uses', 'it', 'for', 'games', ' <COMMA> ', 'email', ' <COMMA> ', 'facebook', ' <COMMA> ', 'pictures', 'and', 'music', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['laptop', 'is', 'to', 'be', 'used', 'like', 'a', 'netbook', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'always', 'reliable', ' <COMMA> ', 'never', 'bugged', 'and', 'responds', 'well', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 3, 5, 1, 3, 5]"
"['after', 'about', 'a', 'week', 'i', 'finally', 'got', 'it', 'back', 'and', 'was', 'told', 'that', 'the', 'motherboard', 'had', 'failed', 'and', 'so', 'they', 'installed', 'a', 'new', 'motherboard', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5]"
"['trying', 'to', 'balance', 'all', 'of', 'my', 'roles', 'leaves', 'very', 'little', 'time', 'for', 'me', 'to', 'do', 'anything', ' <COMMA> ', 'so', 'i', 'want', 'to', 'manage', 'my', 'time', 'i', 'do', 'have', 'to', 'be', 'the', 'most', 'efficient', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', 'was', 'slow', ' <COMMA> ', 'locked', 'up', ' <COMMA> ', 'and', 'also', 'had', 'hardware', 'replaced', 'after', 'only', '2', 'months', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5]"
"['they', 'had', 'to', 'replace', 'the', 'motherboard', 'in', 'april']","[5, 5, 5, 3, 5, 1, 5, 5]"
"['yes', ' <COMMA> ', 'the', 'computer', 'was', 'light', 'weight', ' <COMMA> ', 'less', 'expensive', 'than', 'the', 'average', 'laptop', ' <COMMA> ', 'and', 'was', 'pretty', 'self', 'explantory', 'in', 'use', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['also', ' <COMMA> ', 'if', 'you', 'need', 'to', 'talk', 'to', 'a', 'representive', 'at', 'microsoft', ' <COMMA> ', 'there', 'is', 'a', 'charge', ' <COMMA> ', 'which', 'i', 'believe', 'is', 'robbery', ' <COMMA> ', 'since', 'you', 'are', 'charged', 'enormous', 'amounts', 'for', 'a', 'very', 'badly', 'designed', 'system', ' <COMMA> ', 'which', 'most', 'people', 'would', 'have', 'went', 'with', 'xp', 'if', 'they', 'could', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['there', 'is', 'a', 'little', 'indent', 'to', 'help', 'open', 'it', ' <HYPHEN> ', 'but', 'good', 'luck', 'with', 'that', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'love', 'windows', '7', 'which', 'is', 'a', 'vast', 'improvment', 'over', 'vista', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['  ', 'also', ' <COMMA> ', 'i', 'have', 'alot', 'of', 'trouble', 'with', 'it', 'getting', 'very', 'hot', ' <COMMA> ', 'and', 'not', 'even', 'sitting', 'on', 'anything', 'to', 'make', 'it', 'hot', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'a', 'great', 'deal', 'after', 'all', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5]"
"['this', 'mac', 'is', 'great', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5]"
"['keyboard', 'is', 'great', ' <COMMA> ', 'very', 'quiet', 'for', 'all', 'the', 'typing', 'that', 'i', 'do', ' <PERIOD> ']","[5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'grew', 'up', 'in', 'a', 'design', 'family', 'so', 'it', 'only', 'made', 'sense', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['gave', 'phonenumber', ' <PERIOD> ']","[5, 5, 5]"
"['it', 'would', 'take', 'up', 'too', 'much', 'time', 'to', 'do', 'reaearch', 'for', 'my', 'papers', 'and', 'i', 'would', 'be', 'up', 'hours', ' <HYPHEN> ', 'just', 'because', 'the', 'computer', 'was', 'too', 'slow', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['oh', 'my', 'goodness', ' <HYPHEN> ', 'i', 'am', 'not', 'a', 'happy', 'camper', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['dell', ""'s"", 'customer', 'disservice', 'is', 'an', 'insult', 'to', 'it', ""'s"", 'customers', 'who', 'pay', 'good', 'money', 'for', 'shoddy', 'products', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5]"
"['i', ""'d"", 'recommend', 'this', 'laptop', 'to', 'anyone', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 5, 5, 5]"
"['yet', ' <COMMA> ', 'hp', 'wo', ""n't"", 'do', 'anything', 'about', 'the', 'problem', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'m"", 'returning', 'mine']","[5, 5, 5, 5]"
"['it', 'had', 'a', 'cooling', 'system', 'malfunction', 'after', '10', 'minutes', 'of', 'general', 'use', ' <COMMA> ', 'and', 'would', 'not', 'move', 'past', 'this', 'error', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'can', 'render', 'avchd', 'movies', 'with', 'little', 'effort', ' <COMMA> ', 'which', 'was', 'a', 'problem', 'for', 'most', 'pc', ""'s"", 'unless', 'you', 'had', 'a', 'quad', 'core', 'i7', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5]"
"['it', ""'s"", 'a', 'bummer', 'and', 'one', 'out', 'of', 'five', 'is', 'being', 'kind', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'what', 'they', 'told', 'me', ' <COLON> ', 'it', 'heats', 'up', ' <COMMA> ', 'and', 'that', 'is', 'the', 'reason', 'we', 'no', 'longer', 'call', 'them', 'laptops', ' <COMMA> ', 'and', 'simply', 'categorize', 'them', 'as', 'portables', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['after', 'talking', 'it', 'over', 'with', 'the', 'very', 'knowledgeable', 'sales', 'associate', ' <COMMA> ', 'i', 'chose', 'the', 'macbook', 'pro', 'over', 'the', 'white', 'macbook', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'really', 'want', 'a', 'bang', ' <HYPHEN> ', 'up', 'system', 'and', 'do', ""n't"", 'need', 'to', 'run', 'windows', 'applications', ' <COMMA> ', 'go', 'with', 'an', 'apple', ' <SEMICOLON> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'wo', ""n't"", 'have', 'to', 'spend', 'gobs', 'of', 'money', 'on', 'some', 'inefficient', 'virus', 'program', 'that', 'needs', 'to', 'be', 'updated', 'every', 'month', 'and', 'that', 'constantly', 'drains', 'your', 'wallet', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'laptop', 'is', 'fast', 'and', 'you', 'will', 'literally', 'learn', 'all', 'you', 'can', 'do', 'with', 'this', 'dynamo', 'by', 'just', 'watching', 'the', 'online', 'tutorials', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
