Sentence,Sequence
"['I', 'love', 'Indian', 'food', 'and', 'consider', 'myself', 'to', 'be', 'quite', 'an', 'expert', 'on', 'it']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Some', 'baby', 'pizzas', 'get', 'their', 'wish']","[5, 1, 2, 5, 5, 5]"
"['Plenty', 'of', 'choices', 'to', 'make', 'your', 'own', 'creation']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'was', 'tiny', 'and', 'I', 'felt', 'like', 'I', 'was', 'eating', 'in', 'someones', 'living', 'room']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'was', 'there', 'on', 'sat']","[5, 5, 5, 5, 5]"
"['Overall', 'A', 'oh', 'ya', 'even', 'though', 'there', 'is', 'waiting', 'it', 'is', 'deff', 'worth', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['The', 'lava', 'cake', 'dessert', 'was', 'incredible', 'and', 'I', 'recommend', 'it']","[5, 1, 2, 2, 5, 3, 5, 5, 5, 5]"
"['VT', 'is', 'what', 'baby', 'pizzas', 'hope', 'to', 'be', 'when', 'they', 'grow', 'up']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['From', 'the', 'terrible', 'service', 'to', 'the', 'bland', 'food', 'not', 'to', 'mention', 'the', 'unaccommodating', 'managers', 'the', 'overall', 'experience', 'was', 'horrible']","[5, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3]"
"['Lahore', 'is', 'a', 'great', 'place', 'to', 'duck', 'into', 'latenight', 'when', 'you', 'need', 'some', 'really', 'tasty', 'food', 'on', 'the', 'cheap', 'youll', 'likely', 'have', 'trouble', 'finishing', 'the', 'amount', 'of', 'food', 'you', 'get', 'for', 'FOUR', 'DOLLARS']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['The', 'last', 'time', 'I', 'went', 'we', 'were', 'seated', 'at', 'a', 'table', 'in', 'a', 'corridor', 'next', 'to', 'the', 'kitchen']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'selection', 'of', 'wines', 'ranging', 'from', 'affordable', 'to', 'high', 'end']","[3, 1, 2, 2, 5, 5, 5, 5, 5, 5]"
"['Nice', 'restaurant', 'overall', 'with', 'classic', 'upscale', 'Italian', 'decor']","[5, 5, 5, 5, 5, 5, 1, 2]"
"['Not', 'impressed', 'with', 'the', 'food']","[5, 3, 5, 5, 1]"
"['The', 'entire', 'dining', 'experience', 'was', 'wonderful']","[5, 5, 1, 2, 5, 3]"
"['The', 'wine', 'selection', 'by', 'the', 'glass', 'and', 'bottle', 'is', 'wonderful', 'and', 'I', 'always', 'recommend', 'that', 'friends', 'make', 'a', 'reservation', 'if', 'theyre', 'going', 'to', 'be', 'in', 'town']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['Service', 'is', 'highly', 'refined', 'our', 'seating', 'was', 'delayed', '35', 'minutes', 'past', 'our', 'reservation', 'and', 'the', 'maitre', 'd', 'apologized', 'and', 'regularly', 'kept', 'us', 'apprised', 'of', 'progress']","[1, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Order', 'the', 'panang', 'duck', 'its', 'fantastic']","[5, 5, 1, 2, 5, 3]"
"['Food', 'is', 'usually', 'very', 'good', 'though', 'ocasionally', 'I', 'wondered', 'about', 'freshmess', 'of', 'raw', 'vegatables', 'in', 'side', 'orders']","[1, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5]"
"['Other', 'than', 'the', 'crappy', 'service', 'from', 'two', 'individuals', 'its', 'great']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"['What', 'more', 'can', 'you', 'ask', 'for']","[5, 5, 5, 5, 5, 5]"
"['Wondering', 'who', 'had', 'the', 'best', 'deals', 'we', 'noticed', 'a', 'line', 'had', 'formed', 'to', 'wait', 'for', 'this', 'one', 'particular', 'establishment']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['They', 'have', 'authentic', 'Indian', 'at', 'amazin', 'prices']","[5, 5, 3, 1, 5, 3, 1]"
"['You', 'are', 'treated', 'just', 'like', 'royality']","[5, 5, 5, 5, 5, 5]"
"['Theres', 'nice', 'and', 'quiet', 'small', 'but', 'enough', 'for', '6', 'or', 'more']","[5, 3, 5, 3, 3, 5, 5, 5, 5, 5, 5]"
"['Ambiance', 'relaxed', 'and', 'stylish']","[1, 3, 5, 3]"
"['Ive', 'never', 'felt', 'more', 'unwelcome', 'than', 'last', 'month', 'at', 'Jimmys', 'Bronx', 'Cafe']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Luckily', 'we', 'saved', 'room', 'for', 'the', 'BBQ', 'Salmon', 'Sea', 'Bass', 'and', 'Crispy', 'Duck']","[5, 5, 5, 5, 5, 5, 1, 2, 1, 2, 5, 1, 2]"
"['Yes', 'they', 'use', 'fancy', 'ingredients', 'but', 'even', 'fancy', 'ingredients', 'dont', 'make', 'for', 'good', 'pizza', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'crust', 'right']","[5, 5, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 3]"
"['Looking', 'from', 'the', 'outside', 'in', 'one', 'would', 'hesitate', 'to', 'enter', 'this', 'hole', 'in', 'the', 'wall', 'really', 'thats', 'what', 'it', 'is']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'yes', 'Dal', 'Bukhara', 'is', 'so', 'dam', 'good', 'and', 'so', 'are', 'all', 'the', 'kababs']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1]"
"['I', 'look', 'forward', 'to', 'eating', 'here', 'again']","[5, 3, 4, 5, 1, 5, 5]"
"['Ive', 'been', 'coming', 'here', 'as', 'a', 'child', 'and', 'always', 'come', 'back', 'for', 'the', 'taste']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Tuk', 'Tuk', 'is', 'one', 'of', 'those', 'comfortable', 'neighborhood', 'joints', 'where', 'you', 'know', 'you', 'will', 'always', 'have', 'a', 'good', 'meal', 'at', 'a', 'fair', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1]"
"['A', 'glass', 'of', 'Leaping', 'Lizard', 'a', 'glass', 'of', 'prosecco', 'and', 'the', 'mussels', 'had', 'everything', 'happy']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['Food', 'was', 'average', 'and', 'creme', 'brulee', 'was', 'awful', 'the', 'sugar', 'was', 'charred', 'not', 'caramelized', 'and', 'smelled', 'of', 'kerosene']","[1, 5, 3, 5, 1, 2, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5]"
"['The', 'food', 'always', 'tastes', 'fresh', 'and', 'served', 'promptly']","[5, 1, 5, 5, 3, 5, 1, 3]"
"['I', 'know', 'because', 'I', 'live', 'nearby']","[5, 5, 5, 5, 5, 5]"
"['The', 'pizza', 'here', 'is', 'delicious']","[5, 1, 5, 5, 3]"
"['My', 'entire', 'family', 'was', 'horrified']","[5, 5, 5, 5, 5]"
"['On', 'a', 'monthly', 'basis', 'my', 'friends', 'and', 'I', 'get', 'together', 'and', 'have', 'a', 'girls', 'night', 'out']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Pizza', 'and', 'garlic', 'knots', 'are', 'great', 'as', 'well', 'I', 'order', 'from', 'them', 'quite', 'often', 'and', 'the', 'delivery', 'is', 'always', 'super', 'quick']","[1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 4]"
"['For', 'great', 'chinese', 'food', 'nearby', 'you', 'have', 'Wu', 'Liang', 'Ye', 'and', 'Grand', 'Sichuan', 'just', 'a', 'block', 'away']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['But', 'who', 'says', 'Murrays', 'is', 'anything', 'about', 'service']","[5, 5, 5, 5, 5, 5, 5, 1]"
"['This', 'place', 'is', 'really', 'trendi', 'but', 'they', 'have', 'forgotten', 'about', 'the', 'most', 'important', 'part', 'of', 'a', 'restaurant', 'the', 'food']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['I', 'have', 'NEVER', 'been', 'disappointed', 'in', 'the', 'Red', 'Eye']","[5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['Hats', 'off', 'to', 'the', 'chef']","[5, 5, 5, 5, 1]"
"['This', 'should', 'have', 'been', 'done', 'in', 'a', 'back', 'room', 'away', 'from', 'customers']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Service', 'could', 'be', 'improved', 'but', 'overall', 'this', 'is', 'a', 'place', 'that', 'understands', 'the', 'importance', 'of', 'little', 'things', 'the', 'heavy', 'black', 'antiqueseeming', 'teapot', 'for', 'one', 'in', 'the', 'restaurant', 'experience']","[1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['Glad', 'you', 'have', 'the', 'luxury', 'to', 'throw', 'out', 'paying', 'customers']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'pizza', 'is', 'delicious', 'they', 'use', 'fresh', 'mozzarella', 'instead', 'of', 'the', 'cheap', 'frozen', 'shredded', 'cheese', 'common', 'to', 'most', 'pizzarias']","[5, 1, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['Its', 'an', 'excellent', 'place', 'to', 'relax', 'and', 'the', 'food', 'is', 'one', 'of', 'the', 'best', 'in', 'the', 'city', 'of', 'New', 'York']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['service', 'is', 'friendly', 'and', 'never', 'had', 'a', 'problem', 'walking', 'in', 'and', 'getting', 'a', 'table']","[1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['The', 'atmosphere', 'was', 'crowded', 'but', 'it', 'was', 'a', 'great', 'bistrotype', 'vibe']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5]"
"['Check', 'it', 'out']","[5, 5, 5]"
"['First', 'off', 'the', 'waitress', 'was', 'completely', 'unattentive', 'the', '2', 'times', 'we', 'saw', 'herodd', 'in', 'a', 'restaurant', 'with', '6', 'tables', 'and', 'got', 'our', 'order', 'wrong']","[5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['Dont', 'go']","[5, 5]"
"['The', 'food', 'was', 'bland', 'oily']","[5, 1, 5, 3, 4]"
"['But', 'they', 'do']","[5, 5, 5]"
"['What', 'is', 'even', 'better', 'is', 'that', 'the', 'prices', 'are', 'very', 'affordable', 'as', 'well', 'and', 'the', 'food', 'is', 'really', 'good']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 3]"
"['The', 'fish', 'is', 'fresh', 'but', 'the', 'variety', 'of', 'fish', 'is', 'nothing', 'out', 'of', 'ordinary']","[5, 1, 5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 5, 3]"
"['Look', 'I', 'dont', 'know', 'if', 'the', 'people', 'who', 'wrote', 'the', 'reviews', 'have', 'ever', 'been', 'to', 'a', 'decent', 'place', 'PLEASE', 'TRY', 'SOMEOTHER', 'PLACES']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Suan', 'has', 'challenged', 'this', 'loyalty']","[5, 5, 5, 5, 5]"
"['Our', 'favorite', 'meal', 'is', 'a', 'pesto', 'pizza', 'the', 'house', 'salad', 'and', 'a', 'good', 'bottle', 'of', 'wine']","[5, 3, 5, 5, 5, 1, 2, 5, 1, 2, 5, 5, 3, 1, 2, 2]"
"['And', 'Kruno', 'the', 'beverage', 'manager', 'is', 'the', 'best', 'bartender', 'I', 'have', 'yet', 'to', 'come', 'across']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['Ambiance', 'and', 'music', 'funky', 'which', 'I', 'enjoy']","[1, 5, 1, 5, 5, 5, 3]"
"['The', 'food', 'drinks', 'and', 'service', 'are', 'clearly', 'among', 'the', 'best', 'in', 'the', 'city']","[5, 1, 1, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5]"
"['I', 'went', 'there', 'in', 'late', 'afternoon', 'for', 'some', 'bite', 'size', 'food', 'and', 'refleshment', 'with', 'my', 'date']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5]"
"['Its', 'a', 'really', 'great', 'deal', 'considering', 'we', 'got', 'full', 'off', 'of', 'four', 'dollars']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5]"
"['Went', 'with', 'mommy', 'the', 'only', 'person', 'who', 'could', 'afford', 'taking', 'me', 'here']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'friends', 'and', 'I', 'were', 'on', 'vacation', 'in', 'NY', 'and', 'was', 'referred', 'to', 'Chance', 'by', 'a', 'friend']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Last', 'time', 'I', 'went', 'here', 'the', 'waitress', 'didnt', 'come', 'back', 'after', 'taking', 'our', 'order']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['Try', 'the', 'tandoori', 'salmon']","[5, 5, 1, 2]"
"['I', 'am', 'completely', 'hooked', 'on', 'this', 'place', 'it', 'is', 'ridiculous']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Eating', 'in', 'the', 'atmosphere', 'saves', 'it', 'but', 'at', 'your', 'desk', 'its', 'a', 'very', 'disappointing', 'experience']","[5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['Granted', 'the', 'space', 'is', 'smaller', 'than', 'most', 'it', 'is', 'the', 'best', 'service', 'you', 'will', 'find', 'in', 'even', 'the', 'largest', 'of', 'restaurants']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Have', 'recommended', 'the', 'place', 'to', 'friends', 'always', 'gets', 'good', 'response']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['We', 'will', 'return', 'many', 'times', 'for', 'this', 'oasis', 'in', 'midtown']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'love', 'the', 'atmorphere', 'peep']","[5, 3, 5, 1, 5]"
['Enjoy'],[5]
"['We', 'werent']","[5, 5]"
"['This', 'is', 'one', 'of', 'my', 'favorite', 'restaurants', 'and', 'it', 'is', 'not', 'to', 'be', 'missed']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3]"
"['La', 'Rosa', 'is', 'connected', 'by', 'a', 'swinging', 'door', 'to', 'the', 'Mexican', 'restaurant', 'Pacifico']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'could', 'have', 'been', 'handled', 'better']","[5, 5, 5, 5, 5, 3]"
"['The', 'service', 'was', 'attentive', 'and', 'her', 'suggestions', 'of', 'menu', 'items', 'was', 'right', 'on', 'the', 'mark']","[5, 1, 5, 3, 5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5]"
"['The', 'other', 'night', 'we', 'had', 'the', '30', 'three', 'course', 'meal', 'and', 'everything', 'was', 'delicious', 'if', 'I', 'could', 'of', 'licked', 'the', 'plate', 'clean', 'I', 'would', 'of']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Please', 'be', 'aware', 'that', 'its', 'CASH', 'or', 'AMEX', 'only']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Even', 'after', 'getting', 'pushed', 'out', 'by', 'the', 'noclass', 'Famous', 'Rays', 'Sal', 'has', 'risen', 'again', 'to', 'carry', 'on', 'his', 'fathers', 'uncles', 'legacies', 'with', 'a', 'smile', 'true', 'love', 'for', 'his', 'community', 'and', 'lets', 'not', 'forget', 'the', 'Outstanding', 'Pizza']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Its', 'a', 'rather', 'cramped', 'and', 'busy', 'restaurant', 'and', 'it', 'closes', 'early']","[5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5]"
"['The', 'environment', 'is', 'romantic', 'but', 'the', 'food', 'is', 'horrible', 'the', 'service', 'is', 'pathetic', 'and', 'gabriella', 'lies', 'about', 'everything', 'she', 'could']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['We', 'had', 'crawfish', 'boiled', 'and', 'despite', 'making', 'a', 'mess', 'it', 'was', 'a', 'ton', 'of', 'fun', 'and', 'quite', 'tasty', 'as', 'well']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5]"
"['I', 'had', 'very', 'high', 'expectations', 'for', 'this', 'place', 'and', 'made', 'a', 'reservation', 'a', 'couple', 'of', 'months', 'in', 'advance', 'for', 'a', 'special', 'occasion']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['They', 'were', 'served', 'warm', 'and', 'had', 'a', 'soft', 'fluffy', 'interior']","[5, 5, 5, 3, 5, 5, 5, 3, 4, 5]"
"['What', 'came', 'to', 'our', 'table', 'was', 'burned', 'beyond', 'recognition', 'and', 'stringy']","[5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 3]"
"['I', 'had', 'the', 'Pad', 'Thai', 'and', 'the', 'noodles', 'were', 'sticky']","[5, 5, 5, 1, 2, 5, 5, 1, 5, 3]"
"['So', 'Ive', 'never', 'actually', 'been', 'to', 'M', 'proper', 'but', 'Ive', 'had', 'it', 'delivered', 'a', 'few', 'times']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['Among', 'all', 'of', 'the', 'new', '5th', 'avenue', 'restaurants', 'this', 'offers', 'by', 'far', 'one', 'of', 'the', 'best', 'values', 'for', 'your', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 2]"
"['Frankly', 'when', 'you', 'compare', 'what', 'you', 'can', 'have', 'here', 'for', 'lunch', 'versus', 'McDs', 'or', 'so', 'many', 'other', 'sandwich', 'shops', 'in', 'the', 'city', 'there', 'is', 'no', 'comparison']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'hostess', 'is', 'rude', 'to', 'the', 'point', 'of', 'being', 'offensive']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 3]"
"['If', 'youre', 'craving', 'for', 'Harus', 'great', 'food', 'especially', 'the', 'House', 'Roll', 'but', 'cant', 'stand', 'the', 'wait', 'building', 'outisde', 'head', 'across', 'the', 'street', 'to', 'their', 'Sake', 'Bar']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['A', 'narrow', 'corridor', 'leads', 'to', 'a', 'tiny', 'space', 'where', 'there', 'are', 'three', 'tiny', 'white', 'tiled', 'counters', 'a', 'great', 'deal', 'of', 'mess', 'stacks', 'of', 'bottles', 'cans', 'and', 'a', 'small', 'counter', 'holding', '1214', 'entrees']","[5, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 1]"
"['The', 'food', 'is', 'great']","[5, 1, 5, 3]"
"['Succulent', 'steaks', 'cooked', 'precisely', 'to', 'your', 'desired', 'doneness', 'accompanied', 'by', 'salads', 'and', 'sides', 'that', 'dont', 'look', 'like', 'leafy', 'road', 'kill']","[5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 3, 5, 5]"
"['Lunch', 'came', 'with', 'pickels', 'and', 'slaw', 'no', 'extra', 'charge']","[1, 5, 5, 1, 2, 2, 5, 3, 5]"
"['Decent', 'wine', 'at', 'reasonable', 'prices']","[5, 1, 5, 5, 1]"
"['All', 'conveniently', 'delivered', 'right', 'to', 'the', 'door']","[5, 3, 1, 5, 5, 5, 5]"
"['even', 'the', 'wine', 'by', 'the', 'glass', 'was', 'good']","[5, 5, 1, 2, 2, 2, 5, 3]"
"['Nice', 'Family', 'owned', 'traditional', 'restaurant']","[5, 5, 5, 5, 5]"
"['would', 'have', 'rather', 'tried', 'terrace', 'in', 'the', 'sky', 'or', 'water', 'club', 'for', 'that', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['This', 'dish', 'is', 'my', 'favorite', 'and', 'I', 'always', 'get', 'it', 'when', 'I', 'go', 'there', 'and', 'never', 'get', 'tired', 'of', 'it']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'also', 'ordered', 'the', 'Change', 'Mojito', 'which', 'was', 'out', 'of', 'this', 'world']","[5, 5, 5, 5, 1, 2, 5, 5, 3, 4, 4, 4]"
"['Okay', 'service']","[5, 1]"
"['The', 'only', 'thing', 'more', 'wonderful', 'than', 'the', 'food', 'which', 'is', 'exceptional', 'is', 'the', 'service']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 1]"
"['We', 'were', 'very', 'pleasantly', 'surprised']","[5, 5, 5, 3, 4]"
"['The', 'food', 'was', 'just', 'awful', 'ATROCIOUS', 'actually']","[5, 1, 5, 5, 3, 5, 5]"
"['I', 'will', 'never', 'visit', 'this', 'restaurant', 'again']","[5, 5, 5, 5, 5, 5, 5]"
"['The', 'soup', 'for', 'the', 'udon', 'was', 'soy', 'sauce', 'and', 'water']","[5, 1, 2, 2, 2, 5, 1, 2, 5, 1]"
"['The', 'antipasta', 'was', 'excellent', 'especially', 'the', 'calamari', 'as', 'were', 'the', 'filling', 'pasta', 'mains']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'waitress', 'suggested', 'glasses', 'of', 'wine', 'that', 'went', 'very', 'well', 'with', 'the', 'food']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1]"
"['or', 'sister', 'in', 'my', 'case']","[5, 5, 5, 5, 5]"
"['Ive', 'eaten', 'at', 'many', 'different', 'Indian', 'restaurants']","[5, 5, 5, 5, 5, 5, 5]"
"['They', 'might', 'be', 'all', 'business', 'at', 'the', 'counter', 'when', 'you', 'give', 'your', 'order', 'but', 'their', 'food', 'says', 'I', 'love', 'you']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['We', 'are', 'very', 'particular', 'about', 'sushi', 'and', 'were', 'both', 'please', 'with', 'every', 'choice', 'which', 'included', 'ceviche', 'mix', 'special', 'crab', 'dumplings', 'assorted', 'sashimi', 'sushi', 'and', 'rolls', 'two', 'types', 'of', 'sake', 'and', 'the', 'banana', 'tempura']","[5, 5, 5, 3, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 2, 1, 2, 1, 2, 1, 5, 1, 5, 5, 5, 1, 5, 5, 1, 2]"
"['Try', 'their', 'plain', 'pizza', 'with', 'fresh', 'garlic', 'or', 'eggplant']","[5, 5, 1, 2, 5, 5, 1, 5, 1]"
"['Dont', 'go', 'there']","[5, 5, 5]"
"['Ok', 'so', 'the', 'servers', 'wander', 'around', 'a', 'little', 'clueless', 'but', 'theres', 'more', 'than', 'enough', 'servers', 'for', 'the', 'crowd', 'they', 'get', 'its', 'fine', 'you', 'just', 'have', 'to', 'make', 'a', 'small', 'effort', 'to', 'get', 'their', 'attention']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Good', 'luck', 'getting', 'a', 'table']","[5, 5, 1, 2, 2]"
"['We', 'picked', 'it', 'randomly', 'without', 'a', 'recommendation', 'from', 'someone', 'who', 'has', 'been', 'there', 'so', 'we', 'werent', 'sure', 'what', 'to', 'expect']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Dont', 'look', 'down', 'your', 'nose', 'at', 'me', 'like', 'that']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Planet', 'Thai', 'is', 'great']","[5, 5, 5, 3]"
"['The', 'service', 'is', 'awful']","[5, 1, 5, 3]"
"['Just', 'dont', 'do', 'it']","[5, 5, 5, 5]"
"['Just', 'ignore', 'the', 'trendy', 'wannabes']","[5, 5, 5, 5, 5]"
"['The', 'takeout', 'menu', 'says', 'to', 'keep', 'an', 'eye', 'out', 'for', 'an', 'expanded', 'menu', 'offering', 'more', 'italian', 'dishes', 'I', 'cant', 'wait']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 1, 2, 5, 5, 5]"
"['Trust', 'me', 'it', 'will', 'be', 'great', 'and', 'all', 'of', 'it', 'will', 'be', 'devoured', 'in', 'no', 'time']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
