Sentence,Sequence
"['I', 'had', 'always', 'used', 'PCs', 'and', 'been', 'constantly', 'frustrated', 'by', 'the', 'crashing', 'and', 'the', 'poorly', 'designed', 'operating', 'systems', 'that', 'were', 'never', 'very', 'intuitive']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 3]"
"['Sorry', 'Toshiba', 'but', '1st', 'impressions', 'do', 'count', 'for', 'something']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Then', 'within', '5', 'months', 'the', 'charger', 'crapped', 'out', 'on', 'me']","[5, 5, 5, 5, 5, 1, 3, 5, 5, 5]"
"['And', 'if', 'you', 'have', 'a', 'iphone', 'or', 'ipod', 'touch', 'you', 'can', 'connect', 'and', 'download', 'songs', 'to', 'it', 'at', 'high', 'speed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['Overall', 'this', 'laptop', 'is', 'great']","[5, 5, 5, 5, 3]"
"['I', 'love', 'the', 'glass', 'touchpad']","[5, 3, 5, 1, 2]"
"['I', 'continued', 'to', 'take', 'the', 'computer', 'in', 'AGAIN', 'and', 'they', 'replaced', 'the', 'hard', 'drive', 'and', 'mother', 'board', 'yet', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 1, 2, 5, 5]"
"['I', 'am', 'using', 'the', 'external', 'speaker', 'sound', 'is', 'good']","[5, 5, 5, 5, 1, 2, 1, 5, 3]"
"['The', 'Apple', 'MC371LLA', '24Ghz', '154inch', 'MacBook', 'Pro', 'Notebook', 'is', 'a', 'horrible', 'waste', 'of', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['Ok', 'this', 'is', 'probably', 'the', 'best', 'laptop', 'series', 'ever', 'devised', 'by', 'Apple']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['As', 'of', 'a', 'couple', 'weeks', 'ago', 'the', 'middle', 'portion', 'of', 'the', 'laptop', 'from', 'top', 'to', 'bottomabout', '4', 'inches', 'across', 'is', 'hardly', 'visible']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'testing', 'the', 'battery', 'life', 'as', 'i', 'thought', 'it', 'would', 'be', 'better', 'but', 'am', 'very', 'happy', 'with', 'the', 'upgrade']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5]"
"['Then', 'HP', 'sends', 'it', 'back', 'to', 'me', 'with', 'the', 'hardware', 'screwed', 'up', 'not', 'able', 'to', 'connect']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5]"
"['I', 'just', 'hope', 'the', 'reputation', 'that', 'Toshiba', 'has', 'is', 'true', 'and', 'I', 'wont', 'have', 'to', 'worry', 'about', 'a', 'crash']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Oh', 'yeah', 'dont', 'forget', 'the', 'expensive', 'shipping', 'to', 'and', 'from', 'HP']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['I', 'would', 'recommend', 'anyone', 'to', 'buy', 'from', 'pcconnection', 'express']","[5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['Good', 'luck']","[5, 5]"
"['Everything', 'is', 'so', 'easy', 'to', 'use', 'Mac', 'software', 'is', 'just', 'so', 'much', 'simpler', 'than', 'Microsoft', 'software']","[5, 5, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 1, 2]"
"['My', 'favorite', 'by', 'far', 'although', 'the', 'most', 'expensive', 'was', 'my', 'Sony']","[5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['And', 'if', 'you', 'do', 'a', 'lot', 'of', 'writing', 'editing', 'is', 'a', 'problem', 'since', 'there', 'is', 'no', 'forward', 'delete', 'key']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 1, 2]"
"['Also', 'I', 'typed', 'faster', 'then', 'then', 'letters', 'would', 'show', 'and', 'it', 'got', 'to', 'be', 'realy', 'annoying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['As', 'an', 'owner', 'of', 'a', 'Toshiba', 'Satalite', 'laptop', 'computer', 'things', 'you', 'should', 'know', 'before', 'you', 'buy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'ease', 'of', 'use', 'and', 'the', 'top', 'service', 'from', 'Apple', 'be', 'it', 'their', 'phone', 'assistance', 'or', 'bellying', 'up', 'to', 'the', 'genius', 'bar', 'cannot', 'be', 'beat']","[5, 3, 5, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"['It', 'has', 'a', '10', 'hour', 'battery', 'life', 'when', 'youre', 'doing', 'web', 'browsing', 'and', 'word', 'editing', 'making', 'it', 'perfect', 'for', 'the', 'classroom', 'or', 'office', 'and', 'in', 'terms', 'of', 'gaming', 'and', 'movie', 'playing', 'itll', 'have', 'a', 'battery', 'life', 'of', 'just', 'over', '5', 'hours']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['I', 'shipped', 'out', 'on', 'Saturday', 'July', '17']","[5, 5, 5, 5, 5, 5, 5]"
"['I', 'bought', 'it', 'for', 'really', 'cheap', 'also', 'and', 'its', 'AMAZING']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['Acer', 'has', 'set', 'me', 'up', 'with', 'FREE', 'recovery', 'discs', 'when', 'they', 'are', 'available', 'since', 'I', 'asked']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'also', 'purchased', 'Office', 'Maxs', 'Max', 'Assurance', 'with', 'the', 'no', 'lemon', 'clause']","[5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5]"
"['If', 'you', 'find', 'yourself', 'in', 'the', 'market', 'for', 'a', 'new', 'laptop', 'and', 'have', 'the', 'money', 'dont', 'exclude', 'looking', 'at', 'the', 'MBPs']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'eventually', 'did', 'the', 'migration', 'from', 'my', 'iMac', 'backup', 'disc', 'which', 'uses', 'USB']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 1]"
"['Those', 'things', 'are', 'very', 'important', 'vital', 'even']","[5, 5, 5, 5, 5, 5, 5]"
"['They', 'say', 'it', 'will', 'take', 'up', 'to', 'two', 'weeks']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'didnt', 'like', 'one', 'thing', 'about', 'it']","[5, 5, 5, 5, 5, 5, 5]"
"['The', 'battery', 'life', 'seems', 'to', 'be', 'very', 'good', 'and', 'have', 'had', 'no', 'issues', 'with', 'it']","[5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['Enabling', 'the', 'battery', 'timer', 'is', 'useless']","[5, 5, 1, 2, 5, 3]"
"['Temperatures', 'on', 'the', 'outside', 'were', 'alright', 'but', 'i', 'did', 'not', 'track', 'in', 'Core', 'Processing', 'Unit', 'temperatures']","[1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2]"
"['Yeah', 'to', 'you']","[5, 5, 5]"
"['I', 'got', 'a', 'mac', 'as', 'my', 'HS', 'graduation', 'gift']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'have', 'now', 'had', 'it', 'for', '15', 'months', 'and', 'love', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['It', 'turned', 'out', 'its', 'not', 'really', 'a', 'problem', 'to', 'have', 'a', 'Mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Page', 'just', 'disapeared', 'after', 'you', 'got', 'yahoo', 'or', 'downloaded', 'something']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Images', 'can', 'be', 'multiselected', 'and', 'viewed', 'swiftly', 'or', 'in', 'slideshow', 'mode']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Going', 'to', 'bring', 'it', 'to', 'service', 'today']","[5, 5, 5, 5, 5, 1, 5]"
"['There', 'is', 'no', 'need', 'to', 'purchase', 'virus', 'protection', 'for', 'Mac', 'which', 'saves', 'me', 'a', 'lot', 'of', 'time', 'and', 'money']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['But', 'we', 'had', 'paid', 'for', 'bluetooth', 'and', 'there', 'was', 'none']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 3]"
"['So', 'I', 'paid', 'a', 'visit', 'to', 'LG', 'notebook', 'service', 'center', 'at', 'Alexandra', 'Road', 'hoping', 'they', 'can', 'make', 'the', 'hinge', 'tighter']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['My', 'daughter', 'uses', 'it', 'for', 'games', 'email', 'facebook', 'pictures', 'and', 'music']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['Laptop', 'is', 'to', 'be', 'used', 'like', 'a', 'Netbook']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'is', 'always', 'reliable', 'never', 'bugged', 'and', 'responds', 'well']","[5, 5, 5, 3, 5, 3, 5, 1, 3]"
"['After', 'about', 'a', 'week', 'I', 'finally', 'got', 'it', 'back', 'and', 'was', 'told', 'that', 'the', 'motherboard', 'had', 'failed', 'and', 'so', 'they', 'installed', 'a', 'new', 'motherboard']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 1]"
"['Trying', 'to', 'balance', 'all', 'of', 'my', 'roles', 'leaves', 'very', 'little', 'time', 'for', 'me', 'to', 'do', 'anything', 'so', 'I', 'want', 'to', 'manage', 'my', 'time', 'I', 'do', 'have', 'to', 'be', 'the', 'most', 'efficient']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['It', 'was', 'slow', 'locked', 'up', 'and', 'also', 'had', 'hardware', 'replaced', 'after', 'only', '2', 'months']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
"['they', 'had', 'to', 'replace', 'the', 'motherboard', 'in', 'April']","[5, 5, 5, 3, 5, 1, 5, 5]"
"['Yes', 'the', 'computer', 'was', 'light', 'weight', 'less', 'expensive', 'than', 'the', 'average', 'laptop', 'and', 'was', 'pretty', 'self', 'explantory', 'in', 'use']","[5, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Also', 'if', 'you', 'need', 'to', 'talk', 'to', 'a', 'representive', 'at', 'Microsoft', 'there', 'is', 'a', 'charge', 'which', 'I', 'believe', 'is', 'robbery', 'since', 'you', 'are', 'charged', 'enormous', 'amounts', 'for', 'a', 'very', 'badly', 'designed', 'system', 'which', 'most', 'people', 'would', 'have', 'went', 'with', 'XP', 'if', 'they', 'could']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['There', 'is', 'a', 'little', 'indent', 'to', 'help', 'open', 'it', 'but', 'good', 'luck', 'with', 'that']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'love', 'WIndows', '7', 'which', 'is', 'a', 'vast', 'improvment', 'over', 'Vista']","[5, 3, 1, 2, 5, 5, 5, 3, 5, 5, 1]"
"['Also', 'I', 'have', 'alot', 'of', 'trouble', 'with', 'it', 'getting', 'very', 'hot', 'and', 'not', 'even', 'sitting', 'on', 'anything', 'to', 'make', 'it', 'hot']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'Was', 'a', 'great', 'deal', 'after', 'all']","[5, 5, 5, 3, 5, 5, 5]"
"['This', 'mac', 'is', 'great']","[5, 5, 5, 3]"
"['Keyboard', 'is', 'great', 'very', 'quiet', 'for', 'all', 'the', 'typing', 'that', 'I', 'do']","[1, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'grew', 'up', 'in', 'a', 'design', 'family', 'so', 'it', 'only', 'made', 'sense']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Gave', 'phonenumber']","[5, 5]"
"['It', 'would', 'take', 'up', 'too', 'much', 'time', 'to', 'do', 'reaearch', 'for', 'my', 'papers', 'and', 'I', 'would', 'be', 'up', 'hoursjust', 'because', 'the', 'computer', 'was', 'too', 'slow']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Oh', 'my', 'goodnessI', 'am', 'not', 'a', 'happy', 'camper']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['Dells', 'customer', 'disservice', 'is', 'an', 'insult', 'to', 'its', 'customers', 'who', 'pay', 'good', 'money', 'for', 'shoddy', 'products']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5]"
"['Id', 'recommend', 'this', 'laptop', 'to', 'anyone']","[5, 3, 5, 5, 5, 5]"
"['Yet', 'HP', 'wont', 'do', 'anything', 'about', 'the', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'returning', 'mine']","[5, 5, 5]"
"['It', 'had', 'a', 'cooling', 'system', 'malfunction', 'after', '10', 'minutes', 'of', 'general', 'use', 'and', 'would', 'not', 'move', 'past', 'this', 'error']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'can', 'render', 'AVCHD', 'movies', 'with', 'little', 'effort', 'which', 'was', 'a', 'problem', 'for', 'most', 'pcs', 'unless', 'you', 'had', 'a', 'quad', 'core', 'I7']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['Its', 'a', 'bummer', 'and', 'one', 'out', 'of', 'five', 'is', 'being', 'kind']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'is', 'what', 'they', 'told', 'me', 'It', 'heats', 'up', 'and', 'that', 'is', 'the', 'reason', 'we', 'no', 'longer', 'call', 'them', 'laptops', 'and', 'simply', 'categorize', 'them', 'as', 'portables']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['After', 'talking', 'it', 'over', 'with', 'the', 'very', 'knowledgeable', 'sales', 'associate', 'I', 'chose', 'the', 'MacBook', 'Pro', 'over', 'the', 'white', 'MacBook']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['If', 'you', 'really', 'want', 'a', 'bangup', 'system', 'and', 'dont', 'need', 'to', 'run', 'Windows', 'applications', 'go', 'with', 'an', 'Apple']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"['You', 'wont', 'have', 'to', 'spend', 'gobs', 'of', 'money', 'on', 'some', 'inefficient', 'virus', 'program', 'that', 'needs', 'to', 'be', 'updated', 'every', 'month', 'and', 'that', 'constantly', 'drains', 'your', 'wallet']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'laptop', 'is', 'fast', 'and', 'you', 'will', 'literally', 'learn', 'all', 'you', 'can', 'do', 'with', 'this', 'dynamo', 'by', 'just', 'watching', 'the', 'online', 'tutorials']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['One', 'of', 'them', 'seems', 'to', 'have', 'worked']","[5, 5, 5, 5, 5, 5, 5]"
"['Which', 'I', 'still', 'use', 'and', 'have', 'hooked', 'up', 'to', 'my', 'TV']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'problem', 'I', 'had', 'with', 'this', 'unit', 'was', 'unresolvable']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['It', 'weighed', 'like', 'seven', 'pounds', 'or', 'something', 'like', 'that']","[5, 1, 5, 1, 2, 5, 5, 5, 5]"
"['2', 'months', 'later', 'the', 'battery', 'went']","[5, 5, 5, 5, 1, 5]"
"['You', 'may', 'need', 'to', 'special', 'order', 'a', 'bag']","[5, 5, 5, 5, 5, 5, 5, 1]"
"['Its', 'color', 'is', 'even', 'cool']","[5, 1, 5, 5, 3]"
"['and', 'it', 'has', 'blue', 'screen', 'crashed', 'on', 'me', 'twice']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Another', 'two', 'weeks', 'later', 'and', 'it', 'was', 'back', 'in', 'my', 'possession']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['keys', 'are', 'all', 'in', 'weird', 'places', 'and', 'is', 'way', 'too', 'large', 'for', 'the', 'way', 'it', 'is', 'designed']","[1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1]"
"['Ive', 'owned', 'every', 'Pro', 'model', 'Apple', 'laptop', 'for', 'the', 'last', '8', 'years', 'this', 'is', 'BY', 'FAR', 'the', 'WORST', 'one', 'Ive', 'ever', 'had']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['We', 'purchase', 'the', 'Dell', 'XPS', 'several', 'years', 'ago', 'for', 'my', 'home', 'business']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Have', 'purchased', 'many', 'products', 'over', 'the', 'years', 'from', 'MacConnection', 'and', 'this', 'transaction', 'like', 'all', 'the', 'others', 'we', 'smoothly', 'with', 'no', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'would', 'recommend', 'anyone', 'to', 'buy', 'from', 'pcconnection', 'express']","[5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['Yes', 'a', 'Mac', 'is', 'much', 'more', 'money', 'than', 'the', 'average', 'laptop', 'out', 'there', 'but', 'there', 'is', 'no', 'comparison', 'in', 'style', 'speed', 'and', 'just', 'cool', 'factor']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 1, 5, 5, 3, 5]"
"['He', 'gave', 'me', 'this', 'PC', 'about', '3', 'years', 'ago', 'and', 'up', 'to', 'this', 'point', 'im', 'still', 'sitting', 'here', 'using', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Im', 'pleased']","[5, 3]"
"['The', 'keyboard', 'feels', 'good', 'and', 'I', 'type', 'just', 'fine', 'on', 'it']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5]"
"['With', 'a', 'healthy', 'pessimism', 'I', 'took', 'the', 'machine', 'home', 'and', 'tried', 'to', 'find', 'a', 'flaw']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Shiny', 'This', 'Laptop', 'is', 'the', 'Best', 'of', 'the', 'best']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['I', 'thought', 'the', 'white', 'Mac', 'computers', 'looked', 'dirty', 'too', 'quicly', 'where', 'you', 'use', 'the', 'mousepad', 'and', 'where', 'you', 'place', 'your', 'hands', 'when', 'typing']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['And', 'not', 'to', 'mention', 'after', 'using', 'it', 'for', 'a', 'few', 'months', 'or', 'so', 'the', 'battery', 'will', 'slowly', 'less', 'and', 'less', 'hold', 'a', 'charge', 'until', 'you', 'cant', 'leave', 'it', 'unplugged', 'for', 'more', 'than', '5', 'minutes', 'without', 'the', 'thing', 'dying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Dont', 'waste', 'their', 'money', 'save', 'it', 'and', 'but', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Money', 'and', 'time', 'well', 'spent']","[5, 5, 5, 3, 5]"
"['Gradually', 'the', 'freezing', 'screen', 'evolved', 'into', 'a', 'screen', 'that', 'froze', 'in', 'weird', 'shapes']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"['BEST', 'BUY', '5', 'STARS', 'sales', 'service', 'respect', 'for', 'old', 'men', 'who', 'arent', 'familiar', 'with', 'the', 'technology', 'DELL', 'COMPUTERS', '3', 'stars', 'DELL', 'SUPPORT', 'owes', 'a', 'me', 'a', 'couple']","[5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Good', 'laptop', 'for', 'the', 'money']","[5, 5, 5, 5, 5]"
"['I', 'like', 'the', 'laptop', 'overall']","[5, 3, 5, 5, 5]"
"['I', 'now', 'travel', 'with', 'this', 'laptop', 'and', 'my', 'work', 'PC']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'am', 'however', 'pleased', 'that', 'it', 'is', 'still', 'hanging', 'in', 'there']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['Both', 'my', 'husband', 'and', 'I', 'have', 'this', 'model', 'Toshiba']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['no', 'complaints', 'with', 'their', 'desktop', 'and', 'maybe', 'because', 'it', 'just', 'sits', 'on', 'your', 'desktop', 'and', 'you', 'dont', 'carry', 'it', 'around', 'which', 'could', 'jar', 'the', 'hard', 'drive', 'or', 'the', 'motherboard']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 1]"
"['Yes', 'they', 'cost', 'more', 'but', 'they', 'more', 'than', 'make', 'up', 'for', 'it', 'in', 'speed', 'construction', 'quality', 'and', 'longevity']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 4, 5, 5, 5, 1, 1, 2, 5, 1]"
"['Since', 'I', 'keyboard', 'over', '100', 'wpm', 'I', 'look', 'for', 'a', 'unit', 'that', 'has', 'a', 'comfortble', 'keyboard', 'no', 'keys', 'sticking', 'or', 'lagging', 'strange', 'configuration', 'of', 'extra', 'key', 'etc']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"['I', 'also', 'tried', 'the', 'touch', 'pad', 'and', 'compared', 'it', 'to', 'other', 'netbooks', 'in', 'the', 'store']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'absolutely', 'is', 'more', 'expensive', 'than', 'most', 'PC', 'laptops', 'but', 'the', 'ease', 'of', 'use', 'security', 'and', 'minimal', 'problems', 'that', 'have', 'arisen', 'make', 'it', 'well', 'worth', 'the', 'pricetag']","[5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 3, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1]"
"['It', 'gets', 'stuck', 'all', 'of', 'the', 'time', 'you', 'use', 'it', 'and', 'you', 'have', 'to', 'keep', 'tapping', 'on', 'it', 'to', 'get', 'it', 'to', 'work']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['lots', 'of', 'preloaded', 'software']","[3, 5, 1, 2]"
"['Sony', 'Acer', 'Dell', 'Packard', 'Bell', 'and', 'Toshiba']","[5, 5, 5, 5, 5, 5, 5]"
"['and', 'then', 'a', 'guy', 'came', 'out', 'to', 'serve', 'me', 'instead']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Breaking', 'within', '1', 'year', 'of', 'purchase', 'and', 'speaking', 'to', '4', 'people', 'to', 'report', 'the', 'damaged', 'part', 'will', 'be', 'returned', 'late']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Have', 'returned', 'that', 'laptop', 'unused']","[5, 5, 5, 5, 5]"
"['Will', 'probably', 'never', 'buy', 'a', 'HP', 'again']","[5, 5, 5, 5, 5, 5, 5]"
"['I', 'got', 'tired', 'of', 'buying', 'laptops', 'and', 'having', 'them', 'stop', 'working', 'after', 'a', 'year']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'should', 'have', 'been', 'more', 'observant']","[5, 5, 5, 5, 5, 5]"
"['I', 'wish', 'it', 'had', 'a', 'webcam', 'though', 'then', 'it', 'would', 'be', 'perfect']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3]"
"['My', 'favorite', 'part', 'of', 'this', 'computer', 'is', 'that', 'it', 'has', 'a', 'vga', 'port', 'so', 'I', 'can', 'connect', 'it', 'to', 'a', 'bigger', 'screen']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Another', 'thing', 'I', 'might', 'add', 'is', 'the', 'battery', 'life', 'is', 'excellent']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3]"
"['One', 'drawback', 'I', 'wish', 'the', 'keys', 'were', 'backlit']","[5, 3, 5, 5, 5, 1, 5, 5]"
"['When', 'the', 'buyer', 'returned', 'it', 'Wal', 'Mart', 'just', 'boxed', 'it', 'taped', 'it', 'shut', 'resold', 'it', 'as', 'new']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['What', 'a', 'great', 'little', 'laptop']","[5, 5, 3, 5, 5]"
