Sentence,Sequence
"[u'Purchased', u'a', u'Toshiba', u'Lap', u'top', u'it', u'worked', u'good', u'until', u'just', u'after', u'the', u'warrenty', u'went', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'I', u'always', u'swore', u'by', u'PCs', u'and', u'would', u'never', u'consider', u'a', u'MAC', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'what', u'an', u'elegant', u',', u'wonderful', u'machine', u'.']","[5, 5, 3, 5, 3, 5, 5]"
"[u'This', u'is', u'now', u'my', u'3rd', u'MacBook', u'Pro', u'and', u'I', u'really', u'honestly', u'love', u'it', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'for', u'2', u'months', u'.']","[5, 5, 5, 5]"
"[u'I', u'wanted', u'to', u'purchase', u'the', u'extended', u'warranty', u'and', u'they', u'refused', u',', u'because', u'they', u'knew', u'it', u'was', u'trouble', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Do', u'you', u'ever', u'think', u'HP', u'would', u'do', u'that', u'?', u'NEVER', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'upgraded', u'the', u'memory', u'to', u'four', u'gigabytes', u'in', u'order', u'to', u'take', u'advantage', u'of', u'the', u'performace', u'increase', u'in', u'speed', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"[u'It', u""'s"", u'not', u'like', u'I', u'have', u'used', u'for', u'half', u'a', u'year', u'and', u'then', u'complained', u'about', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Still', u'trying', u'to', u'learn', u'how', u'to', u'use', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'reality', u'was', u',', u'it', u'heated', u'up', u'very', u'quickly', u',', u'and', u'took', u'way', u'too', u'long', u'to', u'do', u'simple', u'things', u',', u'like', u'opening', u'my', u'Documents', u'folder', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"[u'I', u'bought', u'the', u'netbook', u'because', u'it', u'was', u'smaller', u'and', u'lighter', u'for', u'me', u'to', u'carry', u'around', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'The', u'Genius', u'at', u'the', u'Apple', u'store', u'advised', u'me', u'that', u'there', u'was', u'nothing', u'about', u'my', u'use', u'of', u'the', u'computer', u'that', u'caused', u'this', u'failure', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u""'ll"", u'save', u'our', u'money', u'to', u'replace', u'it', u'with', u'a', u'Mac', u'again', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Thank', u'you', u'for', u'your', u'great', u'product', u'!']","[5, 5, 5, 5, 3, 5, 5]"
"[u'this', u'company', u'truely', u'does', u'make', u'horrible', u'products', u'and', u'does', u'nt', u'seem', u'to', u'because', u'they', u'are', u'certain', u'things', u'like', u'this', u'""', u'never', u'""', u'happen', u'...']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'always', u'used', u'PCs', u'and', u'been', u'constantly', u'frustrated', u'by', u'the', u'crashing', u'and', u'the', u'poorly', u'designed', u'operating', u'systems', u'that', u'were', u'never', u'very', u'intuitive', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 3, 5]"
"[u'Sorry', u'Toshiba', u',', u'but', u'1st', u'impressions', u'do', u'count', u'for', u'something', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Then', u',', u'within', u'5', u'months', u',', u'the', u'charger', u'crapped', u'out', u'on', u'me', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
"[u'And', u'if', u'you', u'have', u'a', u'iphone', u'or', u'ipod', u'touch', u'you', u'can', u'connect', u'and', u'download', u'songs', u'to', u'it', u'at', u'high', u'speed', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'Overall', u'this', u'laptop', u'is', u'great', u'.']","[5, 5, 5, 5, 3, 5]"
"[u'I', u'love', u'the', u'glass', u'touchpad', u'.']","[5, 3, 5, 1, 2, 5]"
"[u'I', u'continued', u'to', u'take', u'the', u'computer', u'in', u'AGAIN', u'and', u'they', u'replaced', u'the', u'hard', u'drive', u'and', u'mother', u'board', u'yet', u'again', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 1, 2, 5, 5, 5]"
"[u'I', u'am', u'using', u'the', u'external', u'speaker-', u'sound', u'is', u'good', u'.']","[5, 5, 5, 5, 1, 2, 1, 5, 3, 5]"
"[u'The', u'Apple', u'MC371LL', u'/', u'A', u'2.4Ghz', u'15.4-inch', u'MacBook', u'Pro', u'Notebook', u'is', u'a', u'horrible', u'waste', u'of', u'money', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'Ok', u',', u'this', u'is', u'probably', u'the', u'best', u'laptop', u'series', u'ever', u'devised', u'by', u'Apple', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'As', u'of', u'a', u'couple', u'weeks', u'ago', u'the', u'middle', u'portion', u'of', u'the', u'laptop', u'from', u'top', u'to', u'bottom,,,about', u'4', u'inches', u'across', u'is', u'hardly', u'visible', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'still', u'testing', u'the', u'battery', u'life', u'as', u'i', u'thought', u'it', u'would', u'be', u'better', u',', u'but', u'am', u'very', u'happy', u'with', u'the', u'upgrade', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'Then', u'HP', u'sends', u'it', u'back', u'to', u'me', u'with', u'the', u'hardware', u'screwed', u'up', u',', u'not', u'able', u'to', u'connect', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5]"
"[u'I', u'just', u'hope', u'the', u'reputation', u'that', u'Toshiba', u'has', u'is', u'true', u'and', u'I', u'wo', u""n't"", u'have', u'to', u'worry', u'about', u'a', u'crash', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Oh', u'yeah', u',', u'do', u""n't"", u'forget', u'the', u'expensive', u'shipping', u'to', u'and', u'from', u'HP', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"[u'I', u'would', u'recommend', u'anyone', u'to', u'buy', u'from', u'pcconnection', u'express', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'Good', u'luck', u'.']","[5, 5, 5]"
"[u'Everything', u'is', u'so', u'easy', u'to', u'use', u',', u'Mac', u'software', u'is', u'just', u'so', u'much', u'simpler', u'than', u'Microsoft', u'software', u'.']","[5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 1, 2, 5]"
"[u'  ', u'My', u'favorite', u'by', u'far', u',', u'although', u'the', u'most', u'expensive', u',', u'was', u'my', u'Sony', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'And', u'if', u'you', u'do', u'a', u'lot', u'of', u'writing', u',', u'editing', u'is', u'a', u'problem', u'since', u'there', u'is', u'no', u' ', u'forward', u'delete', u' ', u'key', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 1, 2, 2, 5]"
"[u'Also', u'I', u'typed', u'faster', u'then', u'then', u'letters', u'would', u'show', u'and', u'it', u'got', u'to', u'be', u'realy', u'annoying', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'As', u'an', u'owner', u'of', u'a', u'Toshiba', u'Satalite', u'laptop', u'computer', u'things', u'you', u'should', u'know', u'before', u'you', u'buy', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Its', u'ease', u'of', u'use', u'and', u'the', u'top', u'service', u'from', u'Apple-', u'be', u'it', u'their', u'phone', u'assistance', u'or', u'bellying', u'up', u'to', u'the', u'genius', u'bar-', u'can', u'not', u'be', u'beat', u'.']","[5, 3, 5, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'It', u'has', u'a', u'10', u'hour', u'battery', u'life', u'when', u'you', u""'re"", u'doing', u'web', u'browsing', u'and', u'word', u'editing', u',', u'making', u'it', u'perfect', u'for', u'the', u'classroom', u'or', u'office', u',', u'and', u'in', u'terms', u'of', u'gaming', u'and', u'movie', u'playing', u'it', u""'ll"", u'have', u'a', u'battery', u'life', u'of', u'just', u'over', u'5', u'hours', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'I', u'shipped', u'out', u'on', u'Saturday', u',', u'July', u'17', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'bought', u'it', u'for', u'really', u'cheap', u'also', u'and', u'it', u""'s"", u'AMAZING', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'Acer', u'has', u'set', u'me', u'up', u'with', u'FREE', u'recovery', u'discs', u',', u'when', u'they', u'are', u'available', u'since', u'I', u'asked', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'also', u'purchased', u'Office', u'Max', u""'s"", u'""', u'Max', u'Assurance', u'""', u'with', u'the', u'""', u'no', u'lemon', u'""', u'clause', u'.']","[5, 5, 5, 1, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'If', u'you', u'find', u'yourself', u'in', u'the', u'market', u'for', u'a', u'new', u'laptop', u'(', u'and', u'have', u'the', u'money', u')', u'do', u""n't"", u'exclude', u'looking', u'at', u'the', u'MBPs', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'eventually', u'did', u'the', u'migration', u'from', u'my', u'iMac', u'backup', u'disc', u'which', u'uses', u'USB', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 1, 5]"
"[u'Those', u'things', u'are', u'very', u'important', u'-', u'vital', u'even', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'-They', u'say', u'it', u'will', u'take', u'""', u'up', u'to', u'two', u'weeks', u'""', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'did', u""n't"", u'like', u'one', u'thing', u'about', u'it', u'.']","[5, 5, 3, 4, 5, 5, 5, 5, 5]"
"[u'The', u'battery', u'life', u'seems', u'to', u'be', u'very', u'good', u',', u'and', u'have', u'had', u'no', u'issues', u'with', u'it', u'.']","[5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Enabling', u'the', u'battery', u'timer', u'is', u'useless', u'.']","[5, 5, 1, 2, 5, 3, 5]"
"[u'Temperatures', u'on', u'the', u'outside', u'were', u'alright', u'but', u'i', u'did', u'not', u'track', u'in', u'Core', u'Processing', u'Unit', u'temperatures', u'.']","[1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"[u'Yeah', u',', u'to', u'you', u'.']","[5, 5, 5, 5, 5]"
"[u'I', u'got', u'a', u'mac', u'as', u'my', u'HS', u'graduation', u'gift', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'now', u'had', u'it', u'for', u'1.5', u'months', u'and', u'love', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'It', u'turned', u'out', u'it', u""'s"", u'not', u'really', u'a', u'problem', u'to', u'have', u'a', u'Mac', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Page', u'just', u'disapeared', u'after', u'you', u'got', u'yahoo', u'or', u'downloaded', u'something', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Images', u'can', u'be', u'multi', u'-', u'selected', u'and', u'viewed', u'swiftly', u'or', u'in', u'slideshow', u'mode', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Going', u'to', u'bring', u'it', u'to', u'service', u'today', u'.']","[5, 5, 5, 5, 5, 1, 5, 5]"
"[u'There', u'is', u'no', u'need', u'to', u'purchase', u'virus', u'protection', u'for', u'Mac', u',', u'which', u'saves', u'me', u'a', u'lot', u'of', u'time', u'and', u'money', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'But', u'we', u'had', u'paid', u'for', u'bluetooth', u',', u'and', u'there', u'was', u'none', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"[u'So', u',', u'I', u'paid', u'a', u'visit', u'to', u'LG', u'notebook', u'service', u'center', u'at', u'Alexandra', u'Road', u',', u'hoping', u'they', u'can', u'make', u'the', u'hinge', u'tighter', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"[u'My', u'daughter', u'uses', u'it', u'for', u'games', u',', u'email', u',', u'facebook', u',', u'pictures', u'and', u'music', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Laptop', u'is', u'to', u'be', u'used', u'like', u'a', u'Netbook', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'always', u'reliable', u',', u'never', u'bugged', u'and', u'responds', u'well', u'.']","[5, 5, 5, 3, 5, 5, 3, 5, 1, 3, 5]"
"[u'After', u'about', u'a', u'week', u'I', u'finally', u'got', u'it', u'back', u'and', u'was', u'told', u'that', u'the', u'motherboard', u'had', u'failed', u'and', u'so', u'they', u'installed', u'a', u'new', u'motherboard', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'Trying', u'to', u'balance', u'all', u'of', u'my', u'roles', u'leaves', u'very', u'little', u'time', u'for', u'me', u'to', u'do', u'anything', u',', u'so', u'I', u'want', u'to', u'manage', u'my', u'time', u'I', u'do', u'have', u'to', u'be', u'the', u'most', u'efficient', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'It', u'was', u'slow', u',', u'locked', u'up', u',', u'and', u'also', u'had', u'hardware', u'replaced', u'after', u'only', u'2', u'months', u'!']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5]"
"[u'they', u'had', u'to', u'replace', u'the', u'motherboard', u'in', u'April']","[5, 5, 5, 3, 5, 1, 5, 5]"
"[u'Yes', u',', u'the', u'computer', u'was', u'light', u'weight', u',', u'less', u'expensive', u'than', u'the', u'average', u'laptop', u',', u'and', u'was', u'pretty', u'self', u'explantory', u'in', u'use', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'Also', u',', u'if', u'you', u'need', u'to', u'talk', u'to', u'a', u'representive', u'at', u'Microsoft', u',', u'there', u'is', u'a', u'charge', u',', u'which', u'I', u'believe', u'is', u'robbery', u',', u'since', u'you', u'are', u'charged', u'enormous', u'amounts', u'for', u'a', u'very', u'badly', u'designed', u'system', u',', u'which', u'most', u'people', u'would', u'have', u'went', u'with', u'XP', u'if', u'they', u'could', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'There', u'is', u'a', u'little', u'indent', u'to', u'help', u'open', u'it', u'-', u'but', u'good', u'luck', u'with', u'that', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'love', u'WIndows', u'7', u'which', u'is', u'a', u'vast', u'improvment', u'over', u'Vista', u'.']","[5, 3, 1, 2, 5, 5, 5, 3, 5, 5, 1, 5]"
"[u'  ', u'Also', u',', u'I', u'have', u'alot', u'of', u'trouble', u'with', u'it', u'getting', u'very', u'hot', u',', u'and', u'not', u'even', u'sitting', u'on', u'anything', u'to', u'make', u'it', u'hot', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'Was', u'a', u'great', u'deal', u'after', u'all', u'.']","[5, 5, 5, 3, 5, 5, 5, 5]"
"[u'This', u'mac', u'is', u'great', u'!']","[5, 5, 5, 3, 5]"
"[u'Keyboard', u'is', u'great', u',', u'very', u'quiet', u'for', u'all', u'the', u'typing', u'that', u'I', u'do', u'.']","[1, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'grew', u'up', u'in', u'a', u'design', u'family', u'so', u'it', u'only', u'made', u'sense', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Gave', u'phonenumber', u'.']","[5, 5, 5]"
"[u'It', u'would', u'take', u'up', u'too', u'much', u'time', u'to', u'do', u'reaearch', u'for', u'my', u'papers', u'and', u'I', u'would', u'be', u'up', u'hours', u'-', u'just', u'because', u'the', u'computer', u'was', u'too', u'slow', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'Oh', u'my', u'goodness', u'-', u'I', u'am', u'not', u'a', u'happy', u'camper', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Dell', u""'s"", u'customer', u'disservice', u'is', u'an', u'insult', u'to', u'it', u""'s"", u'customers', u'who', u'pay', u'good', u'money', u'for', u'shoddy', u'products', u'.']","[1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5]"
"[u'I', u""'d"", u'recommend', u'this', u'laptop', u'to', u'anyone', u'!']","[5, 5, 3, 5, 5, 5, 5, 5]"
"[u'Yet', u',', u'HP', u'wo', u""n't"", u'do', u'anything', u'about', u'the', u'problem', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'i', u""'m"", u'returning', u'mine']","[5, 5, 5, 5]"
"[u'It', u'had', u'a', u'cooling', u'system', u'malfunction', u'after', u'10', u'minutes', u'of', u'general', u'use', u',', u'and', u'would', u'not', u'move', u'past', u'this', u'error', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'can', u'render', u'AVCHD', u'movies', u'with', u'little', u'effort', u',', u'which', u'was', u'a', u'problem', u'for', u'most', u'pc', u""'s"", u'unless', u'you', u'had', u'a', u'quad', u'core', u'I7', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5]"
"[u'It', u""'s"", u'a', u'bummer', u'and', u'one', u'out', u'of', u'five', u'is', u'being', u'kind', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'what', u'they', u'told', u'me', u':', u'It', u'heats', u'up', u',', u'and', u'that', u'is', u'the', u'reason', u'we', u'no', u'longer', u'call', u'them', u'laptops', u',', u'and', u'simply', u'categorize', u'them', u'as', u'portables', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'After', u'talking', u'it', u'over', u'with', u'the', u'very', u'knowledgeable', u'sales', u'associate', u',', u'I', u'chose', u'the', u'MacBook', u'Pro', u'over', u'the', u'white', u'MacBook', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'If', u'you', u'really', u'want', u'a', u'bang', u'-', u'up', u'system', u'and', u'do', u""n't"", u'need', u'to', u'run', u'Windows', u'applications', u',', u'go', u'with', u'an', u'Apple', u';']","[5, 5, 5, 5, 5, 3, 4, 4, 1, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'You', u'wo', u""n't"", u'have', u'to', u'spend', u'gobs', u'of', u'money', u'on', u'some', u'inefficient', u'virus', u'program', u'that', u'needs', u'to', u'be', u'updated', u'every', u'month', u'and', u'that', u'constantly', u'drains', u'your', u'wallet', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'laptop', u'is', u'fast', u'and', u'you', u'will', u'literally', u'learn', u'all', u'you', u'can', u'do', u'with', u'this', u'dynamo', u'by', u'just', u'watching', u'the', u'online', u'tutorials', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'One', u'of', u'them', u'seems', u'to', u'have', u'worked', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Which', u'I', u'still', u'use', u'and', u'have', u'hooked', u'up', u'to', u'my', u'TV', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'problem', u'I', u'had', u'with', u'this', u'unit', u'was', u'unresolvable', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'It', u'weighed', u'like', u'seven', u'pounds', u'or', u'something', u'like', u'that', u'.']","[5, 1, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'2', u'months', u'later', u',', u'the', u'battery', u'went', u'.']","[5, 5, 5, 5, 5, 1, 5, 5]"
"[u'You', u'may', u'need', u'to', u'special', u'order', u'a', u'bag', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'It', u""'s"", u'color', u'is', u'even', u'cool', u'.']","[5, 5, 1, 5, 5, 3, 5]"
"[u'and', u'it', u'has', u'blue', u'screen', u'crashed', u'on', u'me', u'twice', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'  ', u'Another', u'two', u'weeks', u'later', u'and', u'it', u'was', u'back', u'in', u'my', u'possession', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'keys', u'are', u'all', u'in', u'weird', u'places', u'and', u'is', u'way', u'too', u'large', u'for', u'the', u'way', u'it', u'is', u'designed', u'.']","[1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u""'ve"", u'owned', u'every', u'""', u'Pro', u'""', u'model', u'Apple', u'laptop', u'for', u'the', u'last', u'8', u'years', u',', u'this', u'is', u'BY', u'FAR', u'the', u'WORST', u'one', u'I', u""'ve"", u'ever', u'had', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'purchase', u'the', u'Dell', u'XPS', u'several', u'years', u'ago', u'for', u'my', u'home', u'business', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Have', u'purchased', u'many', u'products', u'over', u'the', u'years', u'from', u'MacConnection', u'and', u'this', u'transaction', u',', u'like', u'all', u'the', u'others', u',', u'we', u'smoothly', u'with', u'no', u'problems', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'would', u'recommend', u'anyone', u'to', u'buy', u'from', u'pcconnection', u'express', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'Yes', u',', u'a', u'Mac', u'is', u'much', u'more', u'money', u'than', u'the', u'average', u'laptop', u'out', u'there', u',', u'but', u'there', u'is', u'no', u'comparison', u'in', u'style', u',', u'speed', u'and', u'just', u'cool', u'factor', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 5, 1, 5, 5, 3, 5, 5]"
"[u'He', u'gave', u'me', u'this', u'PC', u'about', u'3', u'years', u'ago', u'and', u'up', u'to', u'this', u'point', u'i', u'm', u'still', u'sitting', u'here', u'using', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'m"", u'pleased', u'.']","[5, 5, 3, 5]"
"[u'The', u'keyboard', u'feels', u'good', u'and', u'I', u'type', u'just', u'fine', u'on', u'it', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5]"
"[u'With', u'a', u'healthy', u'pessimism', u',', u'I', u'took', u'the', u'machine', u'home', u'and', u'tried', u'to', u'find', u'a', u'flaw', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Shiny', u' ', u'This', u'Laptop', u'is', u'the', u'Best', u'of', u'the', u'best', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
