Sentence,Sequence,Tags
"['My', 'suggestion', 'is', 'to', 'eat', 'family', 'style', 'because', 'youll', 'want', 'to', 'try', 'the', 'other', 'dishes']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('My', 'ADJ', 'PRP$', 'poss'), ('suggestion', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('eat', 'VERB', 'VB', 'xcomp'), ('family', 'NOUN', 'NN', 'compound'), ('style', 'NOUN', 'NN', 'dobj'), ('because', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('ll', 'VERB', 'MD', 'aux'), ('want', 'VERB', 'VB', 'advcl'), ('to', 'PART', 'TO', 'aux'), ('try', 'VERB', 'VB', 'xcomp'), ('the', 'DET', 'DT', 'det'), ('other', 'ADJ', 'JJ', 'amod'), ('dishes', 'NOUN', 'NNS', 'dobj')]"
"['Best', 'of', 'all', 'is', 'the', 'warm', 'vibe', 'the', 'owner', 'is', 'super', 'friendly', 'and', 'service', 'is', 'fast']","[5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 1, 5, 5]","[('Best', 'ADJ', 'JJS', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('all', 'DET', 'DT', 'pobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('warm', 'ADJ', 'JJ', 'amod'), ('vibe', 'NOUN', 'NN', 'attr'), ('the', 'DET', 'DT', 'det'), ('owner', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'relcl'), ('super', 'ADV', 'RB', 'advmod'), ('friendly', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('fast', 'ADJ', 'JJ', 'acomp')]"
"['This', 'isnt', 'a', 'value', 'joint']","[5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('nt', 'ADV', 'RB', 'advmod'), ('a', 'DET', 'DT', 'det'), ('value', 'NOUN', 'NN', 'attr'), ('joint', 'NOUN', 'NN', 'acomp')]"
"['Faans', 'got', 'a', 'great', 'concept', 'but', 'a', 'little', 'rough', 'on', 'the', 'delivery']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 1]","[('Faans', 'NOUN', 'NNS', 'nsubj'), ('got', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('concept', 'NOUN', 'NN', 'dobj'), ('but', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('little', 'ADJ', 'JJ', 'amod'), ('rough', 'ADJ', 'JJ', 'conj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('delivery', 'NOUN', 'NN', 'pobj')]"
"['From', 'the', 'incredible', 'food', 'to', 'the', 'warm', 'atmosphere', 'to', 'the', 'friendly', 'service', 'this', 'downtown', 'neighborhood', 'spot', 'doesnt', 'miss', 'a', 'beat']","[5, 5, 3, 1, 5, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[('From', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('incredible', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('warm', 'ADJ', 'JJ', 'amod'), ('atmosphere', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('friendly', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'pobj'), ('this', 'DET', 'DT', 'det'), ('downtown', 'NOUN', 'NN', 'compound'), ('neighborhood', 'NOUN', 'NN', 'compound'), ('spot', 'NOUN', 'NN', 'nsubj'), ('does', 'VERB', 'VBZ', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('miss', 'VERB', 'VB', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('beat', 'NOUN', 'NN', 'dobj')]"
"['Great', 'food', 'at', 'REASONABLE', 'prices', 'makes', 'for', 'an', 'evening', 'that', 'cant', 'be', 'beat']","[5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[('Great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'nsubj'), ('at', 'ADP', 'IN', 'prep'), ('REASONABLE', 'NOUN', 'NN', 'compound'), ('prices', 'NOUN', 'NNS', 'pobj'), ('makes', 'VERB', 'VBZ', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('an', 'DET', 'DT', 'det'), ('evening', 'NOUN', 'NN', 'pobj'), ('that', 'ADJ', 'WDT', 'nsubjpass'), ('ca', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('be', 'VERB', 'VB', 'auxpass'), ('beat', 'VERB', 'VBN', 'relcl')]"
"['Look', 'foward', 'to', 'trying', 'the', 'Ruben', 'upon', 'returning']","[5, 5, 5, 5, 5, 5, 5, 5]","[('Look', 'VERB', 'VB', 'ROOT'), ('foward', 'ADJ', 'JJ', 'acomp'), ('to', 'ADP', 'IN', 'prep'), ('trying', 'VERB', 'VBG', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('Ruben', 'NOUN', 'NN', 'dobj'), ('upon', 'ADP', 'IN', 'prep'), ('returning', 'VERB', 'VBG', 'pcomp')]"
"['The', 'only', 'other', 'steakhouse', 'that', 'seems', 'to', 'hold', 'a', 'candle', 'to', 'Roths', 'is', 'the', 'Strip', 'House']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('only', 'ADJ', 'JJ', 'amod'), ('other', 'ADJ', 'JJ', 'amod'), ('steakhouse', 'NOUN', 'NN', 'nsubj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('seems', 'VERB', 'VBZ', 'relcl'), ('to', 'PART', 'TO', 'aux'), ('hold', 'VERB', 'VB', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('candle', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'dative'), ('Roths', 'NOUN', 'NNS', 'pobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('Strip', 'PROPN', 'NNP', 'compound'), ('House', 'PROPN', 'NNP', 'attr')]"
"['We', 'usually', 'go', 'to', 'the', 'Chart', 'House', 'to', 'celebrate', 'a', 'birthday', 'or', 'anniversary']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('We', 'PRON', 'PRP', 'nsubj'), ('usually', 'ADV', 'RB', 'advmod'), ('go', 'VERB', 'VBP', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('Chart', 'PROPN', 'NNP', 'compound'), ('House', 'PROPN', 'NNP', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('celebrate', 'VERB', 'VB', 'advcl'), ('a', 'DET', 'DT', 'det'), ('birthday', 'NOUN', 'NN', 'dobj'), ('or', 'CCONJ', 'CC', 'cc'), ('anniversary', 'NOUN', 'NN', 'conj')]"
"['this', 'little', 'place', 'has', 'a', 'cute', 'interior', 'decor', 'and', 'affordable', 'city', 'prices']","[5, 5, 5, 5, 5, 3, 1, 2, 5, 3, 5, 1]","[('this', 'DET', 'DT', 'det'), ('little', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('cute', 'ADJ', 'JJ', 'amod'), ('interior', 'ADJ', 'JJ', 'amod'), ('decor', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('affordable', 'ADJ', 'JJ', 'amod'), ('city', 'NOUN', 'NN', 'compound'), ('prices', 'NOUN', 'NNS', 'conj')]"
"['Youll', 'adore', 'it']","[5, 3, 5]","[('You', 'PRON', 'PRP', 'nsubj'), ('ll', 'VERB', 'MD', 'aux'), ('adore', 'VERB', 'VB', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj')]"
"['Two', 'words', 'Free', 'wine']","[5, 5, 5, 1]","[('Two', 'NUM', 'CD', 'nummod'), ('words', 'NOUN', 'NNS', 'ROOT'), ('Free', 'ADJ', 'JJ', 'amod'), ('wine', 'NOUN', 'NN', 'appos')]"
"['The', 'price', 'is', 'reasonable', 'although', 'the', 'service', 'is', 'poor']","[5, 1, 5, 3, 5, 5, 1, 5, 3]","[('The', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('reasonable', 'ADJ', 'JJ', 'acomp'), ('although', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'advcl'), ('poor', 'ADJ', 'JJ', 'acomp')]"
"['The', 'quantity', 'is', 'also', 'very', 'good', 'you', 'will', 'come', 'out', 'satisfied']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 3]","[('The', 'DET', 'DT', 'det'), ('quantity', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('also', 'ADV', 'RB', 'advmod'), ('very', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'acomp'), ('you', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('come', 'VERB', 'VB', 'ccomp'), ('out', 'PART', 'RP', 'prt'), ('satisfied', 'ADJ', 'JJ', 'advcl')]"
"['I', 'have', 'been', 'to', 'Roths', 'twice', 'and', 'both', 'times', 'were', 'very', 'disappointing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]","[('I', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('been', 'VERB', 'VBN', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('Roths', 'NOUN', 'NNS', 'pobj'), ('twice', 'ADV', 'RB', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('both', 'DET', 'DT', 'det'), ('times', 'NOUN', 'NNS', 'nsubj'), ('were', 'VERB', 'VBD', 'conj'), ('very', 'ADV', 'RB', 'advmod'), ('disappointing', 'ADJ', 'JJ', 'acomp')]"
"['Worth', 'visiting', 'the', '1st', 'Ave', 'spot', 'because', 'it', 'is', 'the', 'original', 'store']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('Worth', 'ADJ', 'JJ', 'ROOT'), ('visiting', 'VERB', 'VBG', 'acl'), ('the', 'DET', 'DT', 'det'), ('1st', 'ADJ', 'JJ', 'amod'), ('Ave', 'PROPN', 'NNP', 'compound'), ('spot', 'NOUN', 'NN', 'dobj'), ('because', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'advcl'), ('the', 'DET', 'DT', 'det'), ('original', 'ADJ', 'JJ', 'amod'), ('store', 'NOUN', 'NN', 'attr')]"
"['I', 'stumbled', 'upon', 'this', 'second', 'floor', 'walkup', 'two', 'Fridays', 'ago', 'when', 'I', 'was', 'with', 'two', 'friends', 'in', 'town', 'from', 'LA', 'Being', 'serious', 'sushi', 'lovers', 'we', 'sat', 'at', 'the', 'sushi', 'bar', 'to', 'be', 'closer', 'to', 'the', 'action']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('stumbled', 'VERB', 'VBD', 'ROOT'), ('upon', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('second', 'ADJ', 'JJ', 'amod'), ('floor', 'NOUN', 'NN', 'compound'), ('walkup', 'VERB', 'VBD', 'pobj'), ('two', 'NUM', 'CD', 'nummod'), ('Fridays', 'PROPN', 'NNPS', 'npadvmod'), ('ago', 'ADV', 'RB', 'advmod'), ('when', 'ADV', 'WRB', 'advmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('with', 'ADP', 'IN', 'prep'), ('two', 'NUM', 'CD', 'nummod'), ('friends', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('town', 'NOUN', 'NN', 'pobj'), ('from', 'ADP', 'IN', 'prep'), ('LA', 'PROPN', 'NNP', 'compound'), ('Being', 'VERB', 'VBG', 'pcomp'), ('serious', 'ADJ', 'JJ', 'amod'), ('sushi', 'NOUN', 'NN', 'compound'), ('lovers', 'NOUN', 'NNS', 'attr'), ('we', 'PRON', 'PRP', 'nsubj'), ('sat', 'VERB', 'VBD', 'relcl'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('sushi', 'NOUN', 'NN', 'compound'), ('bar', 'NOUN', 'NN', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'advcl'), ('closer', 'ADJ', 'JJR', 'acomp'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('action', 'NOUN', 'NN', 'pobj')]"
"['Ragas', 'is', 'a', 'romantic', 'cozy', 'restaurant']","[5, 5, 5, 3, 3, 5]","[('Ragas', 'PROPN', 'NNP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('romantic', 'ADJ', 'JJ', 'amod'), ('cozy', 'NOUN', 'NN', 'amod'), ('restaurant', 'NOUN', 'NN', 'attr')]"
"['The', 'fried', 'rice', 'is', 'amazing', 'here']","[5, 1, 2, 5, 3, 5]","[('The', 'DET', 'DT', 'det'), ('fried', 'VERB', 'VBN', 'amod'), ('rice', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('amazing', 'ADJ', 'JJ', 'acomp'), ('here', 'ADV', 'RB', 'advmod')]"
"['Three', 'courses', 'choices', 'include', 'excellent', 'mussels', 'puff', 'pastry', 'goat', 'cheese', 'and', 'salad', 'with', 'a', 'delicious', 'dressing', 'and', 'a', 'hanger', 'steak', 'au', 'poivre', 'that', 'is', 'out', 'of', 'this', 'world']","[5, 5, 5, 5, 3, 1, 1, 2, 2, 2, 5, 1, 2, 2, 2, 2, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5]","[('Three', 'NUM', 'CD', 'nummod'), ('courses', 'NOUN', 'NNS', 'nmod'), (' ', 'SPACE', '', ''), ('choices', 'NOUN', 'NNS', 'nsubj'), ('include', 'VERB', 'VBP', 'ROOT'), ('excellent', 'ADJ', 'JJ', 'amod'), ('mussels', 'NOUN', 'NNS', 'compound'), ('puff', 'NOUN', 'NN', 'compound'), ('pastry', 'NOUN', 'NN', 'compound'), ('goat', 'NOUN', 'NN', 'compound'), ('cheese', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('salad', 'NOUN', 'NN', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('delicious', 'ADJ', 'JJ', 'amod'), ('dressing', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('hanger', 'NOUN', 'NN', 'amod'), ('steak', 'NOUN', 'NN', 'conj'), ('au', 'DET', 'DT', 'prep'), ('poivre', 'NOUN', 'NN', 'conj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('is', 'VERB', 'VBZ', 'relcl'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('world', 'NOUN', 'NN', 'pobj')]"
"['its', 'a', 'perfect', 'place', 'to', 'have', 'a', 'amanzing', 'indian', 'food']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 2]","[('its', 'ADJ', 'PRP$', 'poss'), ('a', 'DET', 'DT', 'det'), ('perfect', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('have', 'VERB', 'VB', 'relcl'), ('a', 'DET', 'DT', 'det'), ('amanzing', 'VERB', 'VBG', 'amod'), ('indian', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'dobj')]"
"['The', 'place', 'is', 'so', 'cool', 'and', 'the', 'service', 'is', 'prompt', 'and', 'curtious']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5, 3]","[('The', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('so', 'ADV', 'RB', 'advmod'), ('cool', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('prompt', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('curtious', 'ADJ', 'JJ', 'conj')]"
"['At', 'the', 'end', 'youre', 'left', 'with', 'a', 'mild', 'broth', 'with', 'noodles', 'that', 'you', 'can', 'slurp', 'out', 'of', 'a', 'cup']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5]","[('At', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('end', 'NOUN', 'NN', 'pobj'), ('you', 'PRON', 'PRP', 'nsubjpass'), ('re', 'VERB', 'VBZ', 'auxpass'), ('left', 'VERB', 'VBN', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('mild', 'ADJ', 'JJ', 'amod'), ('broth', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('noodles', 'NOUN', 'NNS', 'pobj'), ('that', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('slurp', 'VERB', 'VB', 'relcl'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('cup', 'NOUN', 'NN', 'pobj')]"
"['I', 'just', 'wonder', 'how', 'you', 'can', 'have', 'such', 'a', 'delicious', 'meal', 'for', 'such', 'little', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 1]","[('I', 'PRON', 'PRP', 'nsubj'), ('just', 'ADV', 'RB', 'advmod'), ('wonder', 'VERB', 'VBP', 'ROOT'), ('how', 'ADV', 'WRB', 'advmod'), ('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'ccomp'), ('such', 'ADJ', 'PDT', 'predet'), ('a', 'DET', 'DT', 'det'), ('delicious', 'ADJ', 'JJ', 'amod'), ('meal', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('such', 'ADJ', 'JJ', 'amod'), ('little', 'ADJ', 'JJ', 'amod'), ('money', 'NOUN', 'NN', 'pobj')]"
"['The', 'food', 'was', 'delicious', 'but', 'do', 'not', 'come', 'here', 'on', 'a', 'empty', 'stomach']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('delicious', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('come', 'VERB', 'VB', 'conj'), ('here', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('empty', 'ADJ', 'JJ', 'amod'), ('stomach', 'NOUN', 'NN', 'pobj')]"
"['The', 'wine', 'list', 'is', 'excellent']","[5, 1, 2, 5, 3]","[('The', 'DET', 'DT', 'det'), ('wine', 'NOUN', 'NN', 'compound'), ('list', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('excellent', 'ADJ', 'JJ', 'acomp')]"
"['so', 'garantuan', 'that', 'you', 'cant', 'fit', 'them', 'in', 'a', 'toaster']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('so', 'ADP', 'IN', 'advmod'), ('garantuan', 'NOUN', 'NN', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('ca', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('fit', 'VERB', 'VB', 'ccomp'), ('them', 'PRON', 'PRP', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('toaster', 'NOUN', 'NN', 'pobj')]"
"['Ive', 'been', 'to', 'many', 'Thai', 'restaurants', 'in', 'Manhattan', 'before', 'and', 'Toons', 'is', 'by', 'far', 'the', 'best', 'Thai', 'food', 'Ive', 'had', 'except', 'for', 'my', 'moms', 'of', 'course']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('been', 'VERB', 'VBN', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('many', 'ADJ', 'JJ', 'amod'), ('Thai', 'ADJ', 'JJ', 'compound'), ('restaurants', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('Manhattan', 'PROPN', 'NNP', 'pobj'), ('before', 'ADP', 'IN', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('Toons', 'PROPN', 'NNP', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('by', 'ADP', 'IN', 'prep'), ('far', 'ADV', 'RB', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('Thai', 'PROPN', 'NNP', 'compound'), ('food', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('had', 'VERB', 'VBD', 'relcl'), ('except', 'ADP', 'IN', 'prep'), ('for', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('moms', 'NOUN', 'NNS', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('course', 'NOUN', 'NN', 'pobj')]"
"['They', 'wouldnt', 'even', 'let', 'me', 'finish', 'my', 'glass', 'of', 'wine', 'before', 'offering', 'another']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5]","[('They', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('even', 'ADV', 'RB', 'advmod'), ('let', 'VERB', 'VB', 'ROOT'), ('me', 'PRON', 'PRP', 'nsubj'), ('finish', 'VERB', 'VB', 'ccomp'), ('my', 'ADJ', 'PRP$', 'poss'), ('glass', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('wine', 'NOUN', 'NN', 'pobj'), ('before', 'ADP', 'IN', 'prep'), ('offering', 'VERB', 'VBG', 'pcomp'), ('another', 'DET', 'DT', 'dobj')]"
"['I', 'highly', 'recommend', 'the', 'Sophia', 'pizza']","[5, 5, 3, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('highly', 'ADV', 'RB', 'advmod'), ('recommend', 'VERB', 'VBP', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('Sophia', 'PROPN', 'NNP', 'compound'), ('pizza', 'NOUN', 'NN', 'dobj')]"
"['Whem', 'asked', 'we', 'had', 'to', 'ask', 'more', 'detailed', 'questions', 'so', 'that', 'we', 'knew', 'what', 'the', 'specials', 'were']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('Whem', 'PRON', 'PRP', 'nsubj'), ('asked', 'VERB', 'VBD', 'ROOT'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('ask', 'VERB', 'VB', 'xcomp'), ('more', 'ADV', 'RBR', 'advmod'), ('detailed', 'ADJ', 'JJ', 'amod'), ('questions', 'NOUN', 'NNS', 'dobj'), ('so', 'ADP', 'IN', 'mark'), ('that', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('knew', 'VERB', 'VBD', 'advcl'), ('what', 'NOUN', 'WP', 'dobj'), ('the', 'DET', 'DT', 'det'), ('specials', 'NOUN', 'NNS', 'nsubj'), ('were', 'VERB', 'VBD', 'ccomp')]"
"['This', 'is', 'a', 'consistently', 'great', 'place', 'to', 'dine', 'for', 'lunch', 'or', 'dinner']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 1]","[('This', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('consistently', 'ADV', 'RB', 'advmod'), ('great', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'attr'), ('to', 'PART', 'TO', 'aux'), ('dine', 'VERB', 'VB', 'relcl'), ('for', 'ADP', 'IN', 'prep'), ('lunch', 'NOUN', 'NN', 'pobj'), ('or', 'CCONJ', 'CC', 'cc'), ('dinner', 'NOUN', 'NN', 'conj')]"
"['Nice', 'atmosphere', 'the', 'service', 'was', 'very', 'pleasant', 'and', 'the', 'desert', 'was', 'good']","[5, 1, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5]","[('Nice', 'ADJ', 'JJ', 'amod'), ('atmosphere', 'NOUN', 'NN', 'nsubj'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('pleasant', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('desert', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('good', 'ADJ', 'JJ', 'acomp')]"
"['All', 'the', 'people', 'that', 'I', 'bring', 'there', 'go', 'back', 'on', 'their', 'own', 'and', 'bring', 'THEIR', 'friends']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('All', 'ADJ', 'PDT', 'predet'), ('the', 'DET', 'DT', 'det'), ('people', 'NOUN', 'NNS', 'nsubj'), ('that', 'ADJ', 'WDT', 'dobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('bring', 'VERB', 'VBP', 'relcl'), ('there', 'ADV', 'RB', 'advmod'), ('go', 'VERB', 'VBP', 'ROOT'), ('back', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), ('their', 'ADJ', 'PRP$', 'poss'), ('own', 'ADJ', 'JJ', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('bring', 'VERB', 'VB', 'conj'), ('THEIR', 'ADJ', 'PRP$', 'poss'), ('friends', 'NOUN', 'NNS', 'dobj')]"
