Sentence,Sequence
"['this', 'place', ' <COMMA> ', 'which', 'is', 'only', 'a', 'few', 'months', 'old', ' <COMMA> ', 'is', 'perhaps', 'queens', ""'"", 'biggest', 'secret', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'may', 'be', 'a', 'bit', 'packed', 'on', 'weekends', ' <COMMA> ', 'but', 'the', 'vibe', 'is', 'good', 'and', 'it', 'is', 'the', 'best', 'french', 'food', 'you', 'will', 'find', 'in', 'the', 'area', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'place', 'is', 'so', 'much', 'fun', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'was', 'glad', 'i', 'did', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['right', 'off', 'the', 'l', 'in', 'brooklyn', 'this', 'is', 'a', 'nice', 'cozy', 'place', 'with', 'good', 'pizza', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 1, 5]"
"['i', ""'ve"", 'never', 'been', 'treated', 'so', 'rudely', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'ll"", 'be', 'back', 'soon', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['le', 'pere', 'pinard', 'has', 'a', '$', '15', 'pre', ' <HYPHEN> ', 'theater', 'menu', 'that', 'is', 'outstanding', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['went', 'inside', 'and', 'i', 'started', 'to', 'get', 'excited', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'also', 'ordered', 'for', 'delivery', 'and', 'the', 'restaurant', 'forgot', 'half', 'the', 'order', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 1, 5]"
"['our', 'server', 'checked', 'on', 'us', 'maybe', 'twice', 'during', 'the', 'entire', 'meal', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['however', ' <COMMA> ', 'it', 'is', 'jus', 'too', 'good', 'to', 'not', 'praise', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'have', 'been', 'to', 'montparnasse', 'many', 'times', 'and', 'return', 'often', 'for', 'good', 'reason', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'strong', 'scents', 'coming', 'from', 'the', 'left', 'and', 'right', 'of', 'me', 'negatively', 'affected', 'my', 'taste', 'buds', ' <PERIOD> ']","[5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'had', 'the', 'lobster', 'sandwich', 'and', 'it', 'was', 'fantastic', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 3, 5]"
"['it', ""'s"", 'somewhere', 'you', 'can', 'eat', 'and', 'be', 'happy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['if', 'you', 'wrote', 'a', 'bad', 'review', ' <COMMA> ', 'it', ""'s"", 'because', 'you', 'do', ""n't"", 'understand', 'what', 'rao', ""'s"", 'is', 'all', 'about', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['had', 'we', 'been', 'stalling', 'i', 'could', 'understand', 'where', 'they', 'were', 'coming', 'from', ' <COMMA> ', 'but', 'we', 'had', 'been', 'there', 'less', 'than', 'an', 'hour', 'and', 'they', 'had', ""n't"", 'even', 'brought', 'us', 'a', 'check', 'yet', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['but', 'overall', 'i', 'give', 'it', 'a', '10']","[5, 5, 5, 5, 5, 5, 5]"
"['though', 'the', 'spider', 'roll', 'may', 'look', 'like', 'a', 'challenge', 'to', 'eat', ' <COMMA> ', 'with', 'soft', 'shell', 'crab', 'hanging', 'out', 'of', 'the', 'roll', ' <COMMA> ', 'it', 'is', 'well', 'worth', 'the', 'price', 'you', 'pay', 'for', 'them', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['deep', 'fried', 'skewers', 'are', 'good', 'and', 'still', 'rare', 'to', 'find', 'in', 'nyc', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'have', 'tried', 'to', 'make', 'reservations', ' <COMMA> ', 'but', 'both', 'times', ' <COMMA> ', 'the', 'hostess', 'did', ""n't"", 'have', 'my', 'name', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['i', 'also', 'recommend', 'the', 'rice', 'dishes', 'or', 'the', 'different', 'varieties', 'of', 'congee', ' <LEFT PARENTHESIS> ', 'rice', 'porridge', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5]"
"['their', 'tuna', 'tartar', 'appetizer', 'is', 'to', 'die', 'for', ' <PERIOD> ']","[5, 1, 2, 2, 5, 5, 3, 4, 5]"
"['this', 'was', 'one', 'of', 'the', 'best', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'restaurant', 'used', 'to', 'be', 'pretty', 'decent', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['an', 'oasis', 'of', 'refinement', ' <COLON> ', ' ', 'food', ' <COMMA> ', 'though', 'somewhat', 'uneven', ' <COMMA> ', 'often', 'reaches', 'the', 'pinnacles', 'of', 'new', 'american', 'fine', 'cuisine', ' <HYPHEN> ', 'chef', ""'s"", 'passion', ' <LEFT PARENTHESIS> ', 'and', 'kitchen', ""'s"", 'precise', 'execution', ' <RIGHT PARENTHESIS> ', 'is', 'most', 'evident', 'in', 'the', 'fish', 'dishes', 'and', 'soups', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'love', 'wine', 'and', 'cheese', 'and', 'delicious', 'french', 'fare', ' <COMMA> ', 'you', ""'ll"", 'love', 'artisanal', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['i', 'love', 'indian', 'food', 'and', 'consider', 'myself', 'to', 'be', 'quite', 'an', 'expert', 'on', 'it', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['some', 'baby', 'pizzas', 'get', 'their', 'wish', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5]"
"['plenty', 'of', 'choices', 'to', 'make', 'your', 'own', 'creation', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'tiny', 'and', 'i', 'felt', 'like', 'i', 'was', 'eating', 'in', 'someone', ""'s"", 'living', 'room', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'was', 'there', 'on', 'sat', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['overall', 'a', 'oh', 'ya', 'even', 'though', 'there', 'is', 'waiting', 'it', 'is', 'deff', 'worth', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['the', 'lava', 'cake', 'dessert', 'was', 'incredible', 'and', 'i', 'recommend', 'it', ' <PERIOD> ']","[5, 1, 2, 2, 5, 3, 5, 5, 5, 5, 5]"
"['vt', 'is', 'what', 'baby', 'pizzas', 'hope', 'to', 'be', 'when', 'they', 'grow', 'up', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['from', 'the', 'terrible', 'service', ' <COMMA> ', 'to', 'the', 'bland', 'food', ' <COMMA> ', 'not', 'to', 'mention', 'the', 'unaccommodating', 'managers', ' <COMMA> ', 'the', 'overall', 'experience', 'was', 'horrible', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 5]"
"['lahore', 'is', 'a', 'great', 'place', 'to', 'duck', 'into', 'late', ' <HYPHEN> ', 'night', 'when', 'you', 'need', 'some', 'really', 'tasty', 'food', 'on', 'the', 'cheap', '--', 'you', ""'ll"", 'likely', 'have', 'trouble', 'finishing', 'the', 'amount', 'of', 'food', 'you', 'get', 'for', 'four', 'dollars', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['the', 'last', 'time', 'i', 'went', 'we', 'were', 'seated', 'at', 'a', 'table', 'in', 'a', 'corridor', 'next', 'to', 'the', 'kitchen', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'selection', 'of', 'wines', 'ranging', 'from', 'affordable', 'to', 'high', 'end', ' <PERIOD> ']","[3, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5]"
"['nice', 'restaurant', 'overall', ' <COMMA> ', 'with', 'classic', 'upscale', 'italian', 'decor', ' <PERIOD> ']","[3, 5, 5, 5, 5, 3, 3, 5, 5, 5]"
"['not', 'impressed', 'with', 'the', 'food', ' <PERIOD> ']","[5, 3, 5, 5, 1, 5]"
"['the', 'entire', 'dining', 'experience', 'was', 'wonderful', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 2, 5, 3, 5]"
"['the', 'wine', 'selection', ' <LEFT PARENTHESIS> ', 'by', 'the', 'glass', 'and', 'bottle', ' <RIGHT PARENTHESIS> ', 'is', 'wonderful', 'and', 'i', 'always', 'recommend', 'that', 'friends', 'make', 'a', 'reservation', 'if', 'they', ""'re"", 'going', 'to', 'be', 'in', 'town', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'is', 'highly', 'refined', ' <COLON> ', 'our', 'seating', 'was', 'delayed', '35', 'minutes', 'past', 'our', 'reservation', 'and', 'the', 'maitre', 'd', ""'"", 'apologized', 'and', 'regularly', 'kept', 'us', 'apprised', 'of', 'progress', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['order', 'the', 'panang', 'duck', ' <COMMA> ', 'it', ""'s"", 'fantastic', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 5, 3, 5]"
"['food', 'is', 'usually', 'very', 'good', ' <COMMA> ', 'though', 'ocasionally', 'i', 'wondered', 'about', 'freshmess', 'of', 'raw', 'vegatables', 'in', 'side', 'orders', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['other', 'than', 'the', 'crappy', 'service', 'from', 'two', 'individuals', ' <COMMA> ', 'it', ""'s"", 'great', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['what', 'more', 'can', 'you', 'ask', 'for', ' <QUESTION_MARK> ']","[5, 5, 5, 5, 5, 5, 5]"
"['wondering', 'who', 'had', 'the', 'best', 'deals', 'we', 'noticed', 'a', 'line', 'had', 'formed', 'to', 'wait', 'for', 'this', 'one', 'particular', 'establishment', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'have', 'authentic', 'indian', 'at', 'amazin', 'prices', ' <PERIOD> ']","[5, 5, 3, 5, 5, 3, 5, 5]"
"['you', 'are', 'treated', 'just', 'like', 'royality', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['there', ""'s"", 'nice', 'and', 'quiet', ' <COMMA> ', 'small', 'but', 'enough', 'for', '6', ' <LEFT PARENTHESIS> ', 'or', 'more', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ambiance-', 'relaxed', 'and', 'stylish', ' <PERIOD> ']","[5, 3, 5, 3, 5]"
"['i', ""'ve"", 'never', 'felt', 'more', 'unwelcome', 'than', 'last', 'month', 'at', 'jimmy', ""'s"", 'bronx', 'cafe', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', ' <COMMA> ', 'sea', 'bass', 'and', 'crispy', 'duck', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['yes', ' <COMMA> ', 'they', 'use', 'fancy', 'ingredients', ' <COMMA> ', 'but', 'even', 'fancy', 'ingredients', 'do', ""n't"", 'make', 'for', 'good', 'pizza', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'crust', 'right', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
"['looking', 'from', 'the', 'outside', 'in', ' <COMMA> ', 'one', 'would', 'hesitate', 'to', 'enter', 'this', 'hole', 'in', 'the', 'wall', ' <LEFT PARENTHESIS> ', 'really', ' <COMMA> ', 'that', ""'s"", 'what', 'it', 'is', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'yes', 'dal', 'bukhara', 'is', 'so', 'dam', 'good', 'and', 'so', 'are', 'all', 'the', 'kababs', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'look', 'forward', 'to', 'eating', 'here', 'again']","[5, 3, 4, 5, 1, 5, 5]"
"['i', ""'ve"", 'been', 'coming', 'here', 'as', 'a', 'child', 'and', 'always', 'come', 'back', 'for', 'the', 'taste', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['tuk', 'tuk', 'is', 'one', 'of', 'those', 'comfortable', 'neighborhood', 'joints', 'where', 'you', 'know', 'you', 'will', 'always', 'have', 'a', 'good', 'meal', 'at', 'a', 'fair', 'price', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5]"
"['a', 'glass', 'of', 'leaping', 'lizard', ' <COMMA> ', 'a', 'glass', 'of', 'prosecco', ' <COMMA> ', 'and', 'the', 'mussels', 'had', 'everything', 'happy', ' <PERIOD> ']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['food', 'was', 'average', 'and', 'creme', 'brulee', 'was', 'awful', ' <HYPHEN> ', 'the', 'sugar', 'was', 'charred', ' <COMMA> ', 'not', 'caramelized', 'and', 'smelled', 'of', 'kerosene', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'always', 'tastes', 'fresh', 'and', 'served', 'promptly', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 1, 3, 5]"
"['i', 'know', 'because', 'i', 'live', 'nearby', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['the', 'pizza', 'here', 'is', 'delicious', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5]"
"['my', 'entire', 'family', 'was', 'horrified', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['on', 'a', 'monthly', 'basis', 'my', 'friends', 'and', 'i', 'get', 'together', 'and', 'have', 'a', 'girls', 'night', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['pizza', 'and', 'garlic', 'knots', 'are', 'great', 'as', 'well', ' <COMMA> ', 'i', 'order', 'from', 'them', 'quite', 'often', 'and', 'the', 'delivery', 'is', 'always', 'super', 'quick', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
"['for', 'great', 'chinese', 'food', 'nearby', ' <COMMA> ', 'you', 'have', 'wu', 'liang', 'ye', 'and', 'grand', 'sichuan', 'just', 'a', 'block', 'away', ' <PERIOD> ']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'who', 'says', 'murray', ""'s"", 'is', 'anything', 'about', 'service', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['this', 'place', 'is', 'really', 'trendi', 'but', 'they', 'have', 'forgotten', 'about', 'the', 'most', 'important', 'part', 'of', 'a', ' ', 'restaurant', ' <COMMA> ', 'the', 'food', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'have', 'never', 'been', 'disappointed', 'in', 'the', 'red', 'eye', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['hats', 'off', 'to', 'the', 'chef', ' <PERIOD> ']","[3, 4, 5, 5, 1, 5]"
"['this', 'should', 'have', 'been', 'done', 'in', 'a', 'back', 'room', ' <HYPHEN> ', 'away', 'from', 'customers', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'could', 'be', 'improved', 'but', 'overall', 'this', 'is', 'a', 'place', 'that', 'understands', 'the', 'importance', 'of', 'little', 'things', ' <LEFT PARENTHESIS> ', 'the', 'heavy', ' <COMMA> ', 'black', ' <COMMA> ', 'antique', ' <HYPHEN> ', 'seeming', 'teapot', ' <COMMA> ', 'for', 'one', ' <RIGHT PARENTHESIS> ', 'in', 'the', 'restaurant', 'experience', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['glad', 'you', 'have', 'the', 'luxury', 'to', 'throw', 'out', 'paying', 'customers', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'pizza', 'is', 'delicious', ' <HYPHEN> ', 'they', 'use', 'fresh', 'mozzarella', 'instead', 'of', 'the', 'cheap', ' <COMMA> ', 'frozen', ' <COMMA> ', 'shredded', 'cheese', 'common', 'to', 'most', 'pizzaria', ""'s"", ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['its', 'an', 'excellent', 'place', 'to', 'relax', 'and', 'the', 'food', 'is', 'one', 'of', 'the', 'best', 'in', 'the', 'city', 'of', 'new', 'york', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'is', 'friendly', ' <COMMA> ', 'and', 'never', 'had', 'a', 'problem', 'walking', 'in', 'and', 'getting', 'a', 'table', ' <PERIOD> ']","[1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5]"
"['the', 'atmosphere', 'was', 'crowded', 'but', 'it', 'was', 'a', 'great', 'bistro', ' <HYPHEN> ', 'type', 'vibe', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['check', 'it', 'out']","[5, 5, 5]"
"['first', 'off', ' <COMMA> ', 'the', 'waitress', 'was', 'completely', 'unattentive', 'the', '2', 'times', 'we', 'saw', 'her(odd', 'in', 'a', 'restaurant', 'with', '6', 'tables', ' <RIGHT PARENTHESIS> ', 'and', 'got', 'our', 'order', 'wrong', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['do', ""n't"", 'go', ' <PERIOD> ']","[5, 5, 5, 5]"
"['the', 'food', 'was', 'bland', 'oily', ' <PERIOD> ']","[5, 1, 5, 3, 4, 5]"
"['but', 'they', 'do', ' <PERIOD> ']","[5, 5, 5, 5]"
"['what', 'is', 'even', 'better', ' <COMMA> ', 'is', 'that', 'the', 'prices', 'are', 'very', 'affordable', 'as', 'well', ' <COMMA> ', 'and', 'the', 'food', 'is', 'really', 'good', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['the', 'fish', 'is', 'fresh', 'but', 'the', 'variety', 'of', 'fish', 'is', 'nothing', 'out', 'of', 'ordinary', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 5, 3, 5]"
"['look', 'i', 'do', 'nt', 'know', 'if', 'the', 'people', 'who', 'wrote', 'the', 'reviews', 'have', 'ever', 'been', 'to', 'a', 'decent', 'place', ' <LEFT PARENTHESIS> ', 'please', 'try', 'someother', 'places', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['suan', 'has', 'challenged', 'this', 'loyalty', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['our', 'favorite', 'meal', 'is', 'a', 'pesto', 'pizza', ' <COMMA> ', 'the', 'house', 'salad', ' <COMMA> ', 'and', 'a', 'good', 'bottle', 'of', 'wine', ' <PERIOD> ']","[5, 3, 5, 5, 5, 1, 2, 5, 5, 1, 2, 5, 5, 5, 3, 1, 2, 2, 5]"
"['and', 'kruno', ' <COMMA> ', 'the', 'beverage', 'manager', 'is', 'the', 'best', 'bartender', 'i', 'have', 'yet', 'to', 'come', 'across', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5]"
"['ambiance', 'and', 'music', 'funky', ' <COMMA> ', 'which', 'i', 'enjoy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'food', ' <COMMA> ', 'drinks', 'and', 'service', 'are', 'clearly', 'among', 'the', 'best', 'in', 'the', 'city', ' <PERIOD> ']","[5, 1, 5, 1, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', 'went', 'there', 'in', 'late', 'afternoon', 'for', 'some', 'bite', 'size', 'food', 'and', 'refleshment', 'with', 'my', 'date', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5]"
"['it', ""'s"", 'a', 'really', 'great', 'deal', ' <COMMA> ', 'considering', 'we', 'got', 'full', 'off', 'of', 'four', 'dollars', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', ' <COMMA> ', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', ' <HYPHEN> ', 'you', 'come', 'for', 'the', 'authentic', 'foods', ' <COMMA> ', 'the', 'tastes', ' <COMMA> ', 'the', 'experiance', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 1, 5, 5, 5, 5]"
"['went', 'with', 'mommy', ' <LEFT PARENTHESIS> ', 'the', 'only', 'person', 'who', 'could', 'afford', 'taking', 'me', 'here', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'friends', 'and', 'i', 'were', 'on', 'vacation', 'in', 'ny', 'and', 'was', 'referred', 'to', 'chance', 'by', 'a', 'friend', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['last', 'time', 'i', 'went', 'here', ' <COMMA> ', 'the', 'waitress', 'did', ""n't"", 'come', 'back', 'after', 'taking', 'our', 'order', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['try', 'the', 'tandoori', 'salmon', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 2, 5]"
"['i', 'am', 'completely', 'hooked', 'on', 'this', 'place', ' <COMMA> ', 'it', 'is', 'ridiculous', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['eating', 'in', ' <COMMA> ', 'the', 'atmosphere', 'saves', 'it', ' <COMMA> ', 'but', 'at', 'your', 'desk', ' <COMMA> ', 'it', ""'s"", 'a', 'very', 'disappointing', 'experience', ' <PERIOD> ']","[5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['granted', 'the', 'space', 'is', 'smaller', 'than', 'most', ' <COMMA> ', 'it', 'is', 'the', 'best', 'service', 'you', 'will', 'find', 'in', 'even', 'the', 'largest', 'of', 'restaurants', ' <PERIOD> ']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['have', 'recommended', 'the', 'place', 'to', 'friends', ' <COMMA> ', 'always', 'gets', 'good', 'response', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
