Sentence,Sequence
"['whoever|NOUN', 'the', 'jazz|NOUN', 'duo|NOUN', 'was|VERB', ' <COMMA> ', 'they', 'were|VERB', 'on', 'point|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['one', 'thing|NOUN', 'i', 'liked|VERB', 'about', 'this', 'place|NOUN', 'is|VERB', 'that', 'i', 'never', 'felt|VERB', 'rushed|VERB', 'or', 'pressured|VERB', 'to', 'give|VERB', 'up', 'my|ADJ', 'table|NOUN', 'ot', 'incoming|ADJ', 'guests|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['this', 'place|NOUN', 'is|VERB', 'a', 'great|ADJ', 'bargain|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5]"
"['we', 'happened|VERB', 'upon', 'this', 'place|NOUN', 'purely', 'by', 'accident|NOUN', 'and', 'were|VERB', 'pleased|ADJ', 'with', 'the', 'results|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['unfortunately', ' <COMMA> ', 'the', 'food|NOUN', 'is|VERB', 'outstanding|ADJ', ' <COMMA> ', 'but', 'everything|NOUN', 'else', 'about', 'this', 'restaurant|NOUN', 'is|VERB', 'the', 'pits|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['deff|NOUN', 'recimmend|NOUN', 'bukhara|NOUN', 'they', 'also', 'have|VERB', 'opened|VERB', 'two', 'new|ADJ', 'locations|NOUN', 'guess|VERB', 'ill', 'try|VERB', 'them', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'always', 'have|VERB', 'a', 'delicious|ADJ', 'meal|NOUN', 'and', 'always', 'leave|VERB', 'feeling|NOUN', 'satisfied|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 5]"
"['dip|VERB', 'the', 'ingredients|NOUN', 'in', 'with', 'your|ADJ', 'chopsticks|NOUN', ' <COMMA> ', 'swirl|VERB', 'them', 'around', ' <COMMA> ', 'and', 'eat|VERB', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['first', 'went|VERB', 'here', 'to', 'enjoy|VERB', 'their|ADJ', 'garden|NOUN', 'terrace|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 1, 2, 5]"
"['my|ADJ', 'husbands|NOUN', 'was|VERB', 'perfect|ADJ', ' <COMMA> ', 'my|ADJ', 'was|VERB', 'well', 'done|VERB', 'and', 'dry|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5]"
"['everyone|NOUN', 'i', 'have|VERB', 'spoken|VERB', 'too', 'there', 'is|VERB', 'super', 'friendly|ADJ', ' <COMMA> ', 'helpful|ADJ', ' <COMMA> ', 'and', 'willing|ADJ', 'to', 'the', 'extra|ADJ', 'mile|NOUN', 'for', 'a', 'customer|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'pizza|NOUN', 'was|VERB', 'pretty', 'good|ADJ', 'and', 'huge|ADJ', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 3, 5]"
"['sapphire|NOUN', 'is|VERB', 'the', 'only|ADJ', 'indian|ADJ', 'restaurant|NOUN', 'i', 'go|VERB', 'to', 'when', 'i', ""'m|VERB"", 'in', 'nyc|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'cuisine|NOUN', 'from', 'what|NOUN', 'i', ""'ve|VERB"", 'gathered|VERB', 'is|VERB', 'authentic|ADJ', 'taiwanese|ADJ', ' <COMMA> ', 'though', 'its|ADJ', 'very', 'different|ADJ', 'from', 'what|NOUN', 'i', ""'ve|VERB"", 'been|VERB', 'accustomed|VERB', 'to', 'in', 'taipei|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'heartily', 'recommend|VERB', ' <PERIOD> ']","[5, 5, 5, 5]"
"['heartland|NOUN', 'brewery|NOUN', 'is|VERB', 'by', 'far', 'one', 'of', 'the', 'best|ADJ', 'places|NOUN', 'in', 'nyc|NOUN', 'to', 'make|VERB', 'new|ADJ', 'friends|NOUN', 'and', 'catch|VERB', 'up', 'with', 'old|ADJ', 'ones|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'almost', 'hesititate|VERB', 'to', 'write|VERB', 'a', 'review|NOUN', 'because', 'the', 'atmosphere|NOUN', 'was|VERB', 'so', 'great|ADJ', 'and', 'i', 'would|VERB', 'hate|VERB', 'for', 'it', 'too', 'become|VERB', 'to', 'crowded|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'are|VERB', 'often', 'crowded|VERB', 'on', 'the', 'weekends|NOUN', 'but', 'they', 'are|VERB', 'efficient|ADJ', 'and', 'accurate|ADJ', 'with', 'their|ADJ', 'service|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 1, 5]"
"['all', 'my|ADJ', 'co|NOUN', ' <HYPHEN> ', 'workers|NOUN', 'were|VERB', 'amazed|ADJ', 'at', 'how', 'small|ADJ', 'the', 'dish|NOUN', 'was|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5]"
"['the', 'atmosphere|NOUN', 'is|VERB', 'unheralded|ADJ', ' <COMMA> ', 'the', 'service|NOUN', 'impecible|ADJ', ' <COMMA> ', 'and', 'the', 'food|NOUN', 'magnificant|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5]"
"['we', 'ordered|VERB', 'the', 'special|ADJ', ' <COMMA> ', 'grilled|VERB', 'branzino|NOUN', ' <COMMA> ', 'that', 'was|VERB', 'so', 'infused|VERB', 'with', 'bone|NOUN', ' <COMMA> ', 'it', 'was|VERB', 'difficult|ADJ', 'to', 'eat|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['the', 'wait|NOUN', 'staff|NOUN', 'is|VERB', 'friendly|ADJ', ' <COMMA> ', 'and', 'the', 'food|NOUN', 'has|VERB', 'gotten|VERB', 'better|ADJ', 'and', 'better|ADJ', ' <EXCLAMATION_MARK> ']","[5, 1, 2, 5, 3, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5]"
"['this', 'place|NOUN', ' <COMMA> ', 'which|ADJ', 'is|VERB', 'only', 'a', 'few|ADJ', 'months|NOUN', 'old|ADJ', ' <COMMA> ', 'is|VERB', 'perhaps', 'queens|NOUN', ""'"", 'biggest|ADJ', 'secret|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'may|VERB', 'be|VERB', 'a', 'bit|NOUN', 'packed|ADJ', 'on', 'weekends|NOUN', ' <COMMA> ', 'but', 'the', 'vibe|NOUN', 'is|VERB', 'good|ADJ', 'and', 'it', 'is|VERB', 'the', 'best|ADJ', 'french|ADJ', 'food|NOUN', 'you', 'will|VERB', 'find|VERB', 'in', 'the', 'area|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'place|NOUN', 'is|VERB', 'so', 'much|ADJ', 'fun|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'was|VERB', 'glad|ADJ', 'i', 'did|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['right', 'off', 'the', 'l|NOUN', 'in', 'brooklyn|NOUN', 'this', 'is|VERB', 'a', 'nice|ADJ', 'cozy|ADJ', 'place|NOUN', 'with', 'good|ADJ', 'pizza|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 1, 5]"
"['i', ""'ve|VERB"", 'never', 'been|VERB', 'treated|VERB', 'so', 'rudely', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'ll|VERB"", 'be|VERB', 'back', 'soon', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['le', 'pere|ADJ', 'pinard|NOUN', 'has|VERB', 'a', '$', '15', 'pre|ADJ', ' <HYPHEN> ', 'theater|NOUN', 'menu|NOUN', 'that|ADJ', 'is|VERB', 'outstanding|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['went|VERB', 'inside', 'and', 'i', 'started|VERB', 'to', 'get|VERB', 'excited|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'also', 'ordered|VERB', 'for', 'delivery|NOUN', 'and', 'the', 'restaurant|NOUN', 'forgot|VERB', 'half|ADJ', 'the', 'order|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 1, 5]"
"['our|ADJ', 'server|NOUN', 'checked|VERB', 'on', 'us', 'maybe', 'twice', 'during', 'the', 'entire|ADJ', 'meal|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['however', ' <COMMA> ', 'it', 'is|VERB', 'jus', 'too', 'good|ADJ', 'to', 'not', 'praise|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'have|VERB', 'been|VERB', 'to', 'montparnasse|VERB', 'many|ADJ', 'times|NOUN', 'and', 'return|VERB', 'often', 'for', 'good|ADJ', 'reason|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'strong|ADJ', 'scents|NOUN', 'coming|VERB', 'from', 'the', 'left|NOUN', 'and', 'right', 'of', 'me', 'negatively', 'affected|VERB', 'my|ADJ', 'taste|NOUN', 'buds|NOUN', ' <PERIOD> ']","[5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'had|VERB', 'the', 'lobster|NOUN', 'sandwich|NOUN', 'and', 'it', 'was|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 3, 5]"
"['it', ""'s|VERB"", 'somewhere', 'you', 'can|VERB', 'eat|VERB', 'and', 'be|VERB', 'happy|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['if', 'you', 'wrote|VERB', 'a', 'bad|ADJ', 'review|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'because', 'you', 'do|VERB', ""n't"", 'understand|VERB', 'what|NOUN', 'rao|NOUN', ""'s"", 'is|VERB', 'all', 'about', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['had|VERB', 'we', 'been|VERB', 'stalling|VERB', 'i', 'could|VERB', 'understand|VERB', 'where', 'they', 'were|VERB', 'coming|VERB', 'from', ' <COMMA> ', 'but', 'we', 'had|VERB', 'been|VERB', 'there', 'less|ADJ', 'than', 'an', 'hour|NOUN', 'and', 'they', 'had|VERB', ""n't"", 'even', 'brought|VERB', 'us', 'a', 'check|NOUN', 'yet', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['but', 'overall', 'i', 'give|VERB', 'it', 'a', '10']","[5, 5, 5, 5, 5, 5, 5]"
"['though', 'the', 'spider|NOUN', 'roll|NOUN', 'may|VERB', 'look|VERB', 'like', 'a', 'challenge|NOUN', 'to', 'eat|VERB', ' <COMMA> ', 'with', 'soft|ADJ', 'shell|NOUN', 'crab|NOUN', 'hanging|VERB', 'out', 'of', 'the', 'roll|NOUN', ' <COMMA> ', 'it', 'is|VERB', 'well', 'worth|ADJ', 'the', 'price|NOUN', 'you', 'pay|VERB', 'for', 'them', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['deep|ADJ', 'fried|VERB', 'skewers|NOUN', 'are|VERB', 'good|ADJ', 'and', 'still', 'rare|ADJ', 'to', 'find|VERB', 'in', 'nyc|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'have|VERB', 'tried|VERB', 'to', 'make|VERB', 'reservations|NOUN', ' <COMMA> ', 'but', 'both', 'times|NOUN', ' <COMMA> ', 'the', 'hostess|NOUN', 'did|VERB', ""n't"", 'have|VERB', 'my|ADJ', 'name|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['i', 'also', 'recommend|VERB', 'the', 'rice|NOUN', 'dishes|NOUN', 'or', 'the', 'different|ADJ', 'varieties|NOUN', 'of', 'congee|NOUN', ' <LEFT PARENTHESIS> ', 'rice|NOUN', 'porridge|NOUN', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5]"
"['their|ADJ', 'tuna|NOUN', 'tartar', 'appetizer|NOUN', 'is|VERB', 'to', 'die|VERB', 'for', ' <PERIOD> ']","[5, 1, 2, 2, 5, 5, 3, 4, 5]"
"['this', 'was|VERB', 'one', 'of', 'the', 'best|ADJ', 'restaurants|NOUN', 'i', ""'ve|VERB"", 'ever', 'been|VERB', 'to', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'restaurant|NOUN', 'used|VERB', 'to', 'be|VERB', 'pretty', 'decent|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['an', 'oasis|NOUN', 'of', 'refinement|NOUN', ' <COLON> ', ' ', 'food|NOUN', ' <COMMA> ', 'though', 'somewhat', 'uneven|ADJ', ' <COMMA> ', 'often', 'reaches|VERB', 'the', 'pinnacles|NOUN', 'of', 'new|ADJ', 'american|ADJ', 'fine|ADJ', 'cuisine|NOUN', ' <HYPHEN> ', 'chef|NOUN', ""'s"", 'passion|NOUN', ' <LEFT PARENTHESIS> ', 'and', 'kitchen|NOUN', ""'s"", 'precise|ADJ', 'execution|NOUN', ' <RIGHT PARENTHESIS> ', 'is|VERB', 'most', 'evident|ADJ', 'in', 'the', 'fish|NOUN', 'dishes|NOUN', 'and', 'soups|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'love|VERB', 'wine|NOUN', 'and', 'cheese|NOUN', 'and', 'delicious|ADJ', 'french|ADJ', 'fare|NOUN', ' <COMMA> ', 'you', ""'ll|VERB"", 'love|VERB', 'artisanal|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['i', 'love|VERB', 'indian|ADJ', 'food|NOUN', 'and', 'consider|VERB', 'myself', 'to', 'be|VERB', 'quite|ADJ', 'an', 'expert|NOUN', 'on', 'it', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['some', 'baby|NOUN', 'pizzas|NOUN', 'get|VERB', 'their|ADJ', 'wish|NOUN', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5]"
"['plenty|NOUN', 'of', 'choices|NOUN', 'to', 'make|VERB', 'your|ADJ', 'own|ADJ', 'creation|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was|VERB', 'tiny|ADJ', 'and', 'i', 'felt|VERB', 'like', 'i', 'was|VERB', 'eating|VERB', 'in', 'someone|NOUN', ""'s"", 'living|NOUN', 'room|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'was|VERB', 'there', 'on', 'sat|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['overall', 'a', 'oh', 'ya', 'even', 'though', 'there', 'is|VERB', 'waiting|VERB', 'it', 'is|VERB', 'deff|NOUN', 'worth|ADJ', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['the', 'lava|NOUN', 'cake|NOUN', 'dessert|NOUN', 'was|VERB', 'incredible|ADJ', 'and', 'i', 'recommend|VERB', 'it', ' <PERIOD> ']","[5, 1, 2, 2, 5, 3, 5, 5, 5, 5, 5]"
"['vt', 'is|VERB', 'what|NOUN', 'baby|NOUN', 'pizzas|NOUN', 'hope|VERB', 'to', 'be|VERB', 'when', 'they', 'grow|VERB', 'up', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['from', 'the', 'terrible|ADJ', 'service|NOUN', ' <COMMA> ', 'to', 'the', 'bland|ADJ', 'food|NOUN', ' <COMMA> ', 'not', 'to', 'mention|VERB', 'the', 'unaccommodating|ADJ', 'managers|NOUN', ' <COMMA> ', 'the', 'overall|ADJ', 'experience|NOUN', 'was|VERB', 'horrible|ADJ', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 5]"
"['lahore|NOUN', 'is|VERB', 'a', 'great|ADJ', 'place|NOUN', 'to', 'duck|VERB', 'into', 'late|ADJ', ' <HYPHEN> ', 'night|NOUN', 'when', 'you', 'need|VERB', 'some', 'really', 'tasty|ADJ', 'food|NOUN', 'on', 'the', 'cheap|ADJ', '--', 'you', ""'ll|VERB"", 'likely', 'have|VERB', 'trouble|NOUN', 'finishing|VERB', 'the', 'amount|NOUN', 'of', 'food|NOUN', 'you', 'get|VERB', 'for', 'four', 'dollars|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['the', 'last|ADJ', 'time|NOUN', 'i', 'went|VERB', 'we', 'were|VERB', 'seated|VERB', 'at', 'a', 'table|NOUN', 'in', 'a', 'corridor|NOUN', 'next', 'to', 'the', 'kitchen|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good|ADJ', 'selection|NOUN', 'of', 'wines|NOUN', 'ranging|VERB', 'from', 'affordable|ADJ', 'to', 'high|ADJ', 'end|NOUN', ' <PERIOD> ']","[3, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5]"
"['nice|ADJ', 'restaurant|NOUN', 'overall', ' <COMMA> ', 'with', 'classic|ADJ', 'upscale|ADJ', 'italian|ADJ', 'decor|NOUN', ' <PERIOD> ']","[3, 5, 5, 5, 5, 3, 3, 5, 5, 5]"
"['not', 'impressed|ADJ', 'with', 'the', 'food|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 1, 5]"
"['the', 'entire|ADJ', 'dining|NOUN', 'experience|NOUN', 'was|VERB', 'wonderful|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 2, 5, 3, 5]"
"['the', 'wine|NOUN', 'selection|NOUN', ' <LEFT PARENTHESIS> ', 'by', 'the', 'glass|NOUN', 'and', 'bottle|NOUN', ' <RIGHT PARENTHESIS> ', 'is|VERB', 'wonderful|ADJ', 'and', 'i', 'always', 'recommend|VERB', 'that', 'friends|NOUN', 'make|VERB', 'a', 'reservation|NOUN', 'if', 'they', ""'re|VERB"", 'going|VERB', 'to', 'be|VERB', 'in', 'town|NOUN', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service|NOUN', 'is|VERB', 'highly', 'refined|VERB', ' <COLON> ', 'our|ADJ', 'seating|NOUN', 'was|VERB', 'delayed|VERB', '35', 'minutes|NOUN', 'past', 'our|ADJ', 'reservation|NOUN', 'and', 'the', 'maitre|NOUN', 'd', ""'"", 'apologized|VERB', 'and', 'regularly', 'kept|VERB', 'us', 'apprised|VERB', 'of', 'progress|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['order|VERB', 'the', 'panang|NOUN', 'duck|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 5, 3, 5]"
"['food|NOUN', 'is|VERB', 'usually', 'very', 'good|ADJ', ' <COMMA> ', 'though', 'ocasionally', 'i', 'wondered|VERB', 'about', 'freshmess|NOUN', 'of', 'raw|ADJ', 'vegatables|NOUN', 'in', 'side|NOUN', 'orders|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['other|ADJ', 'than', 'the', 'crappy|ADJ', 'service|NOUN', 'from', 'two', 'individuals|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'great|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['what|NOUN', 'more|ADJ', 'can|VERB', 'you', 'ask|VERB', 'for', ' <QUESTION_MARK> ']","[5, 5, 5, 5, 5, 5, 5]"
"['wondering|VERB', 'who|NOUN', 'had|VERB', 'the', 'best|ADJ', 'deals|NOUN', 'we', 'noticed|VERB', 'a', 'line|NOUN', 'had|VERB', 'formed|VERB', 'to', 'wait|VERB', 'for', 'this', 'one', 'particular|ADJ', 'establishment|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'have|VERB', 'authentic|ADJ', 'indian|ADJ', 'at', 'amazin|NOUN', 'prices|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 3, 5, 5]"
"['you', 'are|VERB', 'treated|VERB', 'just', 'like', 'royality|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['there', ""'s|VERB"", 'nice|ADJ', 'and', 'quiet|ADJ', ' <COMMA> ', 'small|ADJ', 'but', 'enough|ADJ', 'for', '6', ' <LEFT PARENTHESIS> ', 'or', 'more|ADJ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ambiance-|NOUN', 'relaxed|ADJ', 'and', 'stylish|ADJ', ' <PERIOD> ']","[5, 3, 5, 3, 5]"
"['i', ""'ve|VERB"", 'never', 'felt|VERB', 'more', 'unwelcome|ADJ', 'than', 'last|ADJ', 'month|NOUN', 'at', 'jimmy|NOUN', ""'s"", 'bronx|ADJ', 'cafe|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['luckily', 'we', 'saved|VERB', 'room|NOUN', 'for', 'the', 'bbq|NOUN', 'salmon|NOUN', ' <COMMA> ', 'sea|NOUN', 'bass|NOUN', 'and', 'crispy|NOUN', 'duck|NOUN', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['yes', ' <COMMA> ', 'they', 'use|VERB', 'fancy|ADJ', 'ingredients|NOUN', ' <COMMA> ', 'but', 'even', 'fancy|ADJ', 'ingredients|NOUN', 'do|VERB', ""n't"", 'make|VERB', 'for', 'good|ADJ', 'pizza|NOUN', 'unless', 'someone|NOUN', 'knows|VERB', 'how', 'to', 'get|VERB', 'the', 'crust|NOUN', 'right|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
"['looking|VERB', 'from', 'the', 'outside|NOUN', 'in', ' <COMMA> ', 'one', 'would|VERB', 'hesitate|VERB', 'to', 'enter|VERB', 'this', 'hole|NOUN', 'in', 'the', 'wall|NOUN', ' <LEFT PARENTHESIS> ', 'really', ' <COMMA> ', 'that', ""'s|VERB"", 'what|NOUN', 'it', 'is|VERB', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'yes', 'dal|NOUN', 'bukhara|NOUN', 'is|VERB', 'so', 'dam|ADJ', 'good|ADJ', 'and', 'so', 'are|VERB', 'all|ADJ', 'the', 'kababs|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'look|VERB', 'forward', 'to', 'eating|VERB', 'here', 'again']","[5, 3, 4, 5, 1, 5, 5]"
"['i', ""'ve|VERB"", 'been|VERB', 'coming|VERB', 'here', 'as', 'a', 'child|NOUN', 'and', 'always', 'come|VERB', 'back', 'for', 'the', 'taste|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['tuk|NOUN', 'tuk|NOUN', 'is|VERB', 'one', 'of', 'those', 'comfortable|ADJ', 'neighborhood|NOUN', 'joints|NOUN', 'where', 'you', 'know|VERB', 'you', 'will|VERB', 'always', 'have|VERB', 'a', 'good|ADJ', 'meal|NOUN', 'at', 'a', 'fair|ADJ', 'price|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5]"
