Sentence,Sequence
"['then', 'within', '5', 'months', 'the', 'charger', 'crapped', 'out', 'on', 'me']","[5, 5, 5, 5, 5, 1, 3, 5, 5, 5]"
"['and', 'if', 'you', 'have', 'a', 'iphone', 'or', 'ipod', 'touch', 'you', 'can', 'connect', 'and', 'download', 'songs', 'to', 'it', 'at', 'high', 'speed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['overall', 'this', 'laptop', 'is', 'great']","[5, 5, 5, 5, 3]"
"['i', 'love', 'the', 'glass', 'touchpad']","[5, 3, 5, 1, 2]"
"['i', 'continued', 'to', 'take', 'the', 'computer', 'in', 'again', 'and', 'they', 'replaced', 'the', 'hard', 'drive', 'and', 'mother', 'board', 'yet', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 1, 2, 5, 5]"
"['i', 'am', 'using', 'the', 'external', 'speaker', 'sound', 'is', 'good']","[5, 5, 5, 5, 1, 2, 1, 5, 3]"
"['the', 'apple', 'mc371lla', '24ghz', '154inch', 'macbook', 'pro', 'notebook', 'is', 'a', 'horrible', 'waste', 'of', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['ok', 'this', 'is', 'probably', 'the', 'best', 'laptop', 'series', 'ever', 'devised', 'by', 'apple']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['as', 'of', 'a', 'couple', 'weeks', 'ago', 'the', 'middle', 'portion', 'of', 'the', 'laptop', 'from', 'top', 'to', 'bottomabout', '4', 'inches', 'across', 'is', 'hardly', 'visible']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', 'testing', 'the', 'battery', 'life', 'as', 'i', 'thought', 'it', 'would', 'be', 'better', 'but', 'am', 'very', 'happy', 'with', 'the', 'upgrade']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5]"
"['then', 'hp', 'sends', 'it', 'back', 'to', 'me', 'with', 'the', 'hardware', 'screwed', 'up', 'not', 'able', 'to', 'connect']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 4, 5, 5, 5, 5]"
"['i', 'just', 'hope', 'the', 'reputation', 'that', 'toshiba', 'has', 'is', 'true', 'and', 'i', 'wont', 'have', 'to', 'worry', 'about', 'a', 'crash']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['oh', 'yeah', 'dont', 'forget', 'the', 'expensive', 'shipping', 'to', 'and', 'from', 'hp']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['i', 'would', 'recommend', 'anyone', 'to', 'buy', 'from', 'pcconnection', 'express']","[5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['good', 'luck']","[5, 5]"
"['everything', 'is', 'so', 'easy', 'to', 'use', 'mac', 'software', 'is', 'just', 'so', 'much', 'simpler', 'than', 'microsoft', 'software']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['my', 'favorite', 'by', 'far', 'although', 'the', 'most', 'expensive', 'was', 'my', 'sony']","[5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['and', 'if', 'you', 'do', 'a', 'lot', 'of', 'writing', 'editing', 'is', 'a', 'problem', 'since', 'there', 'is', 'no', 'forward', 'delete', 'key']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 1, 2]"
"['also', 'i', 'typed', 'faster', 'then', 'then', 'letters', 'would', 'show', 'and', 'it', 'got', 'to', 'be', 'realy', 'annoying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['as', 'an', 'owner', 'of', 'a', 'toshiba', 'satalite', 'laptop', 'computer', 'things', 'you', 'should', 'know', 'before', 'you', 'buy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its', 'ease', 'of', 'use', 'and', 'the', 'top', 'service', 'from', 'apple', 'be', 'it', 'their', 'phone', 'assistance', 'or', 'bellying', 'up', 'to', 'the', 'genius', 'bar', 'cannot', 'be', 'beat']","[5, 3, 5, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"['it', 'has', 'a', '10', 'hour', 'battery', 'life', 'when', 'youre', 'doing', 'web', 'browsing', 'and', 'word', 'editing', 'making', 'it', 'perfect', 'for', 'the', 'classroom', 'or', 'office', 'and', 'in', 'terms', 'of', 'gaming', 'and', 'movie', 'playing', 'itll', 'have', 'a', 'battery', 'life', 'of', 'just', 'over', '5', 'hours']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['i', 'shipped', 'out', 'on', 'saturday', 'july', '17']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'bought', 'it', 'for', 'really', 'cheap', 'also', 'and', 'its', 'amazing']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 3]"
"['acer', 'has', 'set', 'me', 'up', 'with', 'free', 'recovery', 'discs', 'when', 'they', 'are', 'available', 'since', 'i', 'asked']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'also', 'purchased', 'office', 'maxs', 'max', 'assurance', 'with', 'the', 'no', 'lemon', 'clause']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'find', 'yourself', 'in', 'the', 'market', 'for', 'a', 'new', 'laptop', 'and', 'have', 'the', 'money', 'dont', 'exclude', 'looking', 'at', 'the', 'mbps']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'eventually', 'did', 'the', 'migration', 'from', 'my', 'imac', 'backup', 'disc', 'which', 'uses', 'usb']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['those', 'things', 'are', 'very', 'important', 'vital', 'even']","[5, 5, 5, 5, 5, 5, 5]"
"['they', 'say', 'it', 'will', 'take', 'up', 'to', 'two', 'weeks']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'didnt', 'like', 'one', 'thing', 'about', 'it']","[5, 5, 5, 5, 5, 5, 5]"
"['the', 'battery', 'life', 'seems', 'to', 'be', 'very', 'good', 'and', 'have', 'had', 'no', 'issues', 'with', 'it']","[5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['enabling', 'the', 'battery', 'timer', 'is', 'useless']","[5, 5, 1, 2, 5, 3]"
"['temperatures', 'on', 'the', 'outside', 'were', 'alright', 'but', 'i', 'did', 'not', 'track', 'in', 'core', 'processing', 'unit', 'temperatures']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['yeah', 'to', 'you']","[5, 5, 5]"
"['i', 'got', 'a', 'mac', 'as', 'my', 'hs', 'graduation', 'gift']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'now', 'had', 'it', 'for', '15', 'months', 'and', 'love', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', 'turned', 'out', 'its', 'not', 'really', 'a', 'problem', 'to', 'have', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['page', 'just', 'disapeared', 'after', 'you', 'got', 'yahoo', 'or', 'downloaded', 'something']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['images', 'can', 'be', 'multiselected', 'and', 'viewed', 'swiftly', 'or', 'in', 'slideshow', 'mode']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['going', 'to', 'bring', 'it', 'to', 'service', 'today']","[5, 5, 5, 5, 5, 1, 5]"
"['there', 'is', 'no', 'need', 'to', 'purchase', 'virus', 'protection', 'for', 'mac', 'which', 'saves', 'me', 'a', 'lot', 'of', 'time', 'and', 'money']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'we', 'had', 'paid', 'for', 'bluetooth', 'and', 'there', 'was', 'none']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 3]"
"['so', 'i', 'paid', 'a', 'visit', 'to', 'lg', 'notebook', 'service', 'center', 'at', 'alexandra', 'road', 'hoping', 'they', 'can', 'make', 'the', 'hinge', 'tighter']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'daughter', 'uses', 'it', 'for', 'games', 'email', 'facebook', 'pictures', 'and', 'music']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['laptop', 'is', 'to', 'be', 'used', 'like', 'a', 'netbook']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'always', 'reliable', 'never', 'bugged', 'and', 'responds', 'well']","[5, 5, 5, 3, 5, 3, 5, 1, 3]"
"['after', 'about', 'a', 'week', 'i', 'finally', 'got', 'it', 'back', 'and', 'was', 'told', 'that', 'the', 'motherboard', 'had', 'failed', 'and', 'so', 'they', 'installed', 'a', 'new', 'motherboard']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 1]"
"['trying', 'to', 'balance', 'all', 'of', 'my', 'roles', 'leaves', 'very', 'little', 'time', 'for', 'me', 'to', 'do', 'anything', 'so', 'i', 'want', 'to', 'manage', 'my', 'time', 'i', 'do', 'have', 'to', 'be', 'the', 'most', 'efficient']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['it', 'was', 'slow', 'locked', 'up', 'and', 'also', 'had', 'hardware', 'replaced', 'after', 'only', '2', 'months']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
"['they', 'had', 'to', 'replace', 'the', 'motherboard', 'in', 'april']","[5, 5, 5, 3, 5, 1, 5, 5]"
"['yes', 'the', 'computer', 'was', 'light', 'weight', 'less', 'expensive', 'than', 'the', 'average', 'laptop', 'and', 'was', 'pretty', 'self', 'explantory', 'in', 'use']","[5, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['also', 'if', 'you', 'need', 'to', 'talk', 'to', 'a', 'representive', 'at', 'microsoft', 'there', 'is', 'a', 'charge', 'which', 'i', 'believe', 'is', 'robbery', 'since', 'you', 'are', 'charged', 'enormous', 'amounts', 'for', 'a', 'very', 'badly', 'designed', 'system', 'which', 'most', 'people', 'would', 'have', 'went', 'with', 'xp', 'if', 'they', 'could']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['there', 'is', 'a', 'little', 'indent', 'to', 'help', 'open', 'it', 'but', 'good', 'luck', 'with', 'that']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'love', 'windows', '7', 'which', 'is', 'a', 'vast', 'improvment', 'over', 'vista']","[5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['also', 'i', 'have', 'alot', 'of', 'trouble', 'with', 'it', 'getting', 'very', 'hot', 'and', 'not', 'even', 'sitting', 'on', 'anything', 'to', 'make', 'it', 'hot']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'a', 'great', 'deal', 'after', 'all']","[5, 5, 5, 3, 5, 5, 5]"
"['this', 'mac', 'is', 'great']","[5, 5, 5, 3]"
"['keyboard', 'is', 'great', 'very', 'quiet', 'for', 'all', 'the', 'typing', 'that', 'i', 'do']","[5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'grew', 'up', 'in', 'a', 'design', 'family', 'so', 'it', 'only', 'made', 'sense']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['gave', 'phonenumber']","[5, 5]"
"['it', 'would', 'take', 'up', 'too', 'much', 'time', 'to', 'do', 'reaearch', 'for', 'my', 'papers', 'and', 'i', 'would', 'be', 'up', 'hoursjust', 'because', 'the', 'computer', 'was', 'too', 'slow']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['oh', 'my', 'goodnessi', 'am', 'not', 'a', 'happy', 'camper']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['dells', 'customer', 'disservice', 'is', 'an', 'insult', 'to', 'its', 'customers', 'who', 'pay', 'good', 'money', 'for', 'shoddy', 'products']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5]"
"['id', 'recommend', 'this', 'laptop', 'to', 'anyone']","[5, 3, 5, 5, 5, 5]"
"['yet', 'hp', 'wont', 'do', 'anything', 'about', 'the', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'returning', 'mine']","[5, 5, 5]"
"['it', 'had', 'a', 'cooling', 'system', 'malfunction', 'after', '10', 'minutes', 'of', 'general', 'use', 'and', 'would', 'not', 'move', 'past', 'this', 'error']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'can', 'render', 'avchd', 'movies', 'with', 'little', 'effort', 'which', 'was', 'a', 'problem', 'for', 'most', 'pcs', 'unless', 'you', 'had', 'a', 'quad', 'core', 'i7']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['its', 'a', 'bummer', 'and', 'one', 'out', 'of', 'five', 'is', 'being', 'kind']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'what', 'they', 'told', 'me', 'it', 'heats', 'up', 'and', 'that', 'is', 'the', 'reason', 'we', 'no', 'longer', 'call', 'them', 'laptops', 'and', 'simply', 'categorize', 'them', 'as', 'portables']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['after', 'talking', 'it', 'over', 'with', 'the', 'very', 'knowledgeable', 'sales', 'associate', 'i', 'chose', 'the', 'macbook', 'pro', 'over', 'the', 'white', 'macbook']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'really', 'want', 'a', 'bangup', 'system', 'and', 'dont', 'need', 'to', 'run', 'windows', 'applications', 'go', 'with', 'an', 'apple']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'wont', 'have', 'to', 'spend', 'gobs', 'of', 'money', 'on', 'some', 'inefficient', 'virus', 'program', 'that', 'needs', 'to', 'be', 'updated', 'every', 'month', 'and', 'that', 'constantly', 'drains', 'your', 'wallet']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'laptop', 'is', 'fast', 'and', 'you', 'will', 'literally', 'learn', 'all', 'you', 'can', 'do', 'with', 'this', 'dynamo', 'by', 'just', 'watching', 'the', 'online', 'tutorials']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['one', 'of', 'them', 'seems', 'to', 'have', 'worked']","[5, 5, 5, 5, 5, 5, 5]"
"['which', 'i', 'still', 'use', 'and', 'have', 'hooked', 'up', 'to', 'my', 'tv']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'problem', 'i', 'had', 'with', 'this', 'unit', 'was', 'unresolvable']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['it', 'weighed', 'like', 'seven', 'pounds', 'or', 'something', 'like', 'that']","[5, 1, 5, 1, 2, 5, 5, 5, 5]"
"['2', 'months', 'later', 'the', 'battery', 'went']","[5, 5, 5, 5, 1, 5]"
"['you', 'may', 'need', 'to', 'special', 'order', 'a', 'bag']","[5, 5, 5, 5, 5, 5, 5, 1]"
"['its', 'color', 'is', 'even', 'cool']","[5, 1, 5, 5, 3]"
"['and', 'it', 'has', 'blue', 'screen', 'crashed', 'on', 'me', 'twice']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['another', 'two', 'weeks', 'later', 'and', 'it', 'was', 'back', 'in', 'my', 'possession']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['keys', 'are', 'all', 'in', 'weird', 'places', 'and', 'is', 'way', 'too', 'large', 'for', 'the', 'way', 'it', 'is', 'designed']","[1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1]"
"['ive', 'owned', 'every', 'pro', 'model', 'apple', 'laptop', 'for', 'the', 'last', '8', 'years', 'this', 'is', 'by', 'far', 'the', 'worst', 'one', 'ive', 'ever', 'had']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['we', 'purchase', 'the', 'dell', 'xps', 'several', 'years', 'ago', 'for', 'my', 'home', 'business']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['have', 'purchased', 'many', 'products', 'over', 'the', 'years', 'from', 'macconnection', 'and', 'this', 'transaction', 'like', 'all', 'the', 'others', 'we', 'smoothly', 'with', 'no', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'would', 'recommend', 'anyone', 'to', 'buy', 'from', 'pcconnection', 'express']","[5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['yes', 'a', 'mac', 'is', 'much', 'more', 'money', 'than', 'the', 'average', 'laptop', 'out', 'there', 'but', 'there', 'is', 'no', 'comparison', 'in', 'style', 'speed', 'and', 'just', 'cool', 'factor']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 1, 5, 5, 3, 5]"
"['he', 'gave', 'me', 'this', 'pc', 'about', '3', 'years', 'ago', 'and', 'up', 'to', 'this', 'point', 'im', 'still', 'sitting', 'here', 'using', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'pleased']","[5, 3]"
"['the', 'keyboard', 'feels', 'good', 'and', 'i', 'type', 'just', 'fine', 'on', 'it']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5]"
"['with', 'a', 'healthy', 'pessimism', 'i', 'took', 'the', 'machine', 'home', 'and', 'tried', 'to', 'find', 'a', 'flaw']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['shiny', 'this', 'laptop', 'is', 'the', 'best', 'of', 'the', 'best']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'thought', 'the', 'white', 'mac', 'computers', 'looked', 'dirty', 'too', 'quicly', 'where', 'you', 'use', 'the', 'mousepad', 'and', 'where', 'you', 'place', 'your', 'hands', 'when', 'typing']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'not', 'to', 'mention', 'after', 'using', 'it', 'for', 'a', 'few', 'months', 'or', 'so', 'the', 'battery', 'will', 'slowly', 'less', 'and', 'less', 'hold', 'a', 'charge', 'until', 'you', 'cant', 'leave', 'it', 'unplugged', 'for', 'more', 'than', '5', 'minutes', 'without', 'the', 'thing', 'dying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['dont', 'waste', 'their', 'money', 'save', 'it', 'and', 'but', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['money', 'and', 'time', 'well', 'spent']","[5, 5, 5, 3, 5]"
"['gradually', 'the', 'freezing', 'screen', 'evolved', 'into', 'a', 'screen', 'that', 'froze', 'in', 'weird', 'shapes']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"['best', 'buy', '5', 'stars', 'sales', 'service', 'respect', 'for', 'old', 'men', 'who', 'arent', 'familiar', 'with', 'the', 'technology', 'dell', 'computers', '3', 'stars', 'dell', 'support', 'owes', 'a', 'me', 'a', 'couple']","[3, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'laptop', 'for', 'the', 'money']","[3, 5, 5, 5, 5]"
"['i', 'like', 'the', 'laptop', 'overall']","[5, 3, 5, 5, 5]"
"['i', 'now', 'travel', 'with', 'this', 'laptop', 'and', 'my', 'work', 'pc']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'however', 'pleased', 'that', 'it', 'is', 'still', 'hanging', 'in', 'there']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['both', 'my', 'husband', 'and', 'i', 'have', 'this', 'model', 'toshiba']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['no', 'complaints', 'with', 'their', 'desktop', 'and', 'maybe', 'because', 'it', 'just', 'sits', 'on', 'your', 'desktop', 'and', 'you', 'dont', 'carry', 'it', 'around', 'which', 'could', 'jar', 'the', 'hard', 'drive', 'or', 'the', 'motherboard']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 1]"
"['yes', 'they', 'cost', 'more', 'but', 'they', 'more', 'than', 'make', 'up', 'for', 'it', 'in', 'speed', 'construction', 'quality', 'and', 'longevity']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 4, 5, 5, 5, 1, 1, 2, 5, 1]"
"['since', 'i', 'keyboard', 'over', '100', 'wpm', 'i', 'look', 'for', 'a', 'unit', 'that', 'has', 'a', 'comfortble', 'keyboard', 'no', 'keys', 'sticking', 'or', 'lagging', 'strange', 'configuration', 'of', 'extra', 'key', 'etc']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"['i', 'also', 'tried', 'the', 'touch', 'pad', 'and', 'compared', 'it', 'to', 'other', 'netbooks', 'in', 'the', 'store']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'absolutely', 'is', 'more', 'expensive', 'than', 'most', 'pc', 'laptops', 'but', 'the', 'ease', 'of', 'use', 'security', 'and', 'minimal', 'problems', 'that', 'have', 'arisen', 'make', 'it', 'well', 'worth', 'the', 'pricetag']","[5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 3, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1]"
"['it', 'gets', 'stuck', 'all', 'of', 'the', 'time', 'you', 'use', 'it', 'and', 'you', 'have', 'to', 'keep', 'tapping', 'on', 'it', 'to', 'get', 'it', 'to', 'work']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['lots', 'of', 'preloaded', 'software']","[3, 5, 1, 2]"
"['sony', 'acer', 'dell', 'packard', 'bell', 'and', 'toshiba']","[5, 5, 5, 5, 5, 5, 5]"
"['and', 'then', 'a', 'guy', 'came', 'out', 'to', 'serve', 'me', 'instead']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['breaking', 'within', '1', 'year', 'of', 'purchase', 'and', 'speaking', 'to', '4', 'people', 'to', 'report', 'the', 'damaged', 'part', 'will', 'be', 'returned', 'late']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['have', 'returned', 'that', 'laptop', 'unused']","[5, 5, 5, 5, 5]"
"['will', 'probably', 'never', 'buy', 'a', 'hp', 'again']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'got', 'tired', 'of', 'buying', 'laptops', 'and', 'having', 'them', 'stop', 'working', 'after', 'a', 'year']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'should', 'have', 'been', 'more', 'observant']","[5, 5, 5, 5, 5, 5]"
"['i', 'wish', 'it', 'had', 'a', 'webcam', 'though', 'then', 'it', 'would', 'be', 'perfect']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3]"
"['my', 'favorite', 'part', 'of', 'this', 'computer', 'is', 'that', 'it', 'has', 'a', 'vga', 'port', 'so', 'i', 'can', 'connect', 'it', 'to', 'a', 'bigger', 'screen']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['another', 'thing', 'i', 'might', 'add', 'is', 'the', 'battery', 'life', 'is', 'excellent']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3]"
"['one', 'drawback', 'i', 'wish', 'the', 'keys', 'were', 'backlit']","[5, 3, 5, 5, 5, 1, 5, 5]"
"['when', 'the', 'buyer', 'returned', 'it', 'wal', 'mart', 'just', 'boxed', 'it', 'taped', 'it', 'shut', 'resold', 'it', 'as', 'new']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['what', 'a', 'great', 'little', 'laptop']","[5, 5, 3, 5, 5]"
"['acer', 'was', 'no', 'help', 'and', 'garmin', 'could', 'not', 'determine', 'the', 'problemafter', 'spending', 'about', '2', 'hours', 'with', 'me', 'so', 'i', 'returned', 'it', 'and', 'purchased', 'a', 'toshiba', 'r700', 'that', 'seems', 'even', 'nicer', 'and', 'i', 'was', 'able', 'to', 'load', 'all', 'of', 'my', 'software', 'with', 'no', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 4]"
"['i', 'wish', 'the', 'volume', 'could', 'be', 'louder', 'and', 'the', 'mouse', 'didnt', 'break', 'after', 'only', 'a', 'month']","[5, 5, 5, 1, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5]"
"['i', 'play', 'a', 'lot', 'of', 'casual', 'games', 'online', 'and', 'the', 'touchpad', 'is', 'very', 'responsive']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3]"
