Sentence,Sequence
"['plenty', 'of', 'choices', 'to', 'make', 'your', 'own', 'creation']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'tiny', 'and', 'i', 'felt', 'like', 'i', 'was', 'eating', 'in', 'someones', 'living', 'room']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'was', 'there', 'on', 'sat']","[5, 5, 5, 5, 5]"
"['overall', 'a', 'oh', 'ya', 'even', 'though', 'there', 'is', 'waiting', 'it', 'is', 'deff', 'worth', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['the', 'lava', 'cake', 'dessert', 'was', 'incredible', 'and', 'i', 'recommend', 'it']","[5, 1, 2, 2, 5, 3, 5, 5, 5, 5]"
"['vt', 'is', 'what', 'baby', 'pizzas', 'hope', 'to', 'be', 'when', 'they', 'grow', 'up']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['from', 'the', 'terrible', 'service', 'to', 'the', 'bland', 'food', 'not', 'to', 'mention', 'the', 'unaccommodating', 'managers', 'the', 'overall', 'experience', 'was', 'horrible']","[5, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3]"
"['lahore', 'is', 'a', 'great', 'place', 'to', 'duck', 'into', 'latenight', 'when', 'you', 'need', 'some', 'really', 'tasty', 'food', 'on', 'the', 'cheap', 'youll', 'likely', 'have', 'trouble', 'finishing', 'the', 'amount', 'of', 'food', 'you', 'get', 'for', 'four', 'dollars']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['the', 'last', 'time', 'i', 'went', 'we', 'were', 'seated', 'at', 'a', 'table', 'in', 'a', 'corridor', 'next', 'to', 'the', 'kitchen']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'selection', 'of', 'wines', 'ranging', 'from', 'affordable', 'to', 'high', 'end']","[3, 1, 2, 2, 5, 5, 5, 5, 5, 5]"
"['nice', 'restaurant', 'overall', 'with', 'classic', 'upscale', 'italian', 'decor']","[3, 5, 5, 5, 3, 3, 5, 5]"
"['not', 'impressed', 'with', 'the', 'food']","[5, 3, 5, 5, 1]"
"['the', 'entire', 'dining', 'experience', 'was', 'wonderful']","[5, 5, 1, 2, 5, 3]"
"['the', 'wine', 'selection', 'by', 'the', 'glass', 'and', 'bottle', 'is', 'wonderful', 'and', 'i', 'always', 'recommend', 'that', 'friends', 'make', 'a', 'reservation', 'if', 'theyre', 'going', 'to', 'be', 'in', 'town']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'is', 'highly', 'refined', 'our', 'seating', 'was', 'delayed', '35', 'minutes', 'past', 'our', 'reservation', 'and', 'the', 'maitre', 'd', 'apologized', 'and', 'regularly', 'kept', 'us', 'apprised', 'of', 'progress']","[5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['order', 'the', 'panang', 'duck', 'its', 'fantastic']","[5, 5, 1, 2, 5, 3]"
"['food', 'is', 'usually', 'very', 'good', 'though', 'ocasionally', 'i', 'wondered', 'about', 'freshmess', 'of', 'raw', 'vegatables', 'in', 'side', 'orders']","[5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['other', 'than', 'the', 'crappy', 'service', 'from', 'two', 'individuals', 'its', 'great']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"['what', 'more', 'can', 'you', 'ask', 'for']","[5, 5, 5, 5, 5, 5]"
"['wondering', 'who', 'had', 'the', 'best', 'deals', 'we', 'noticed', 'a', 'line', 'had', 'formed', 'to', 'wait', 'for', 'this', 'one', 'particular', 'establishment']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'have', 'authentic', 'indian', 'at', 'amazin', 'prices']","[5, 5, 3, 5, 5, 3, 5]"
"['you', 'are', 'treated', 'just', 'like', 'royality']","[5, 5, 5, 5, 5, 5]"
"['theres', 'nice', 'and', 'quiet', 'small', 'but', 'enough', 'for', '6', 'or', 'more']","[5, 3, 5, 3, 3, 5, 5, 5, 5, 5, 5]"
"['ambiance', 'relaxed', 'and', 'stylish']","[5, 3, 5, 3]"
"['ive', 'never', 'felt', 'more', 'unwelcome', 'than', 'last', 'month', 'at', 'jimmys', 'bronx', 'cafe']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['yes', 'they', 'use', 'fancy', 'ingredients', 'but', 'even', 'fancy', 'ingredients', 'dont', 'make', 'for', 'good', 'pizza', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'crust', 'right']","[5, 5, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 3]"
"['looking', 'from', 'the', 'outside', 'in', 'one', 'would', 'hesitate', 'to', 'enter', 'this', 'hole', 'in', 'the', 'wall', 'really', 'thats', 'what', 'it', 'is']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'yes', 'dal', 'bukhara', 'is', 'so', 'dam', 'good', 'and', 'so', 'are', 'all', 'the', 'kababs']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1]"
"['i', 'look', 'forward', 'to', 'eating', 'here', 'again']","[5, 3, 4, 5, 1, 5, 5]"
"['ive', 'been', 'coming', 'here', 'as', 'a', 'child', 'and', 'always', 'come', 'back', 'for', 'the', 'taste']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['tuk', 'tuk', 'is', 'one', 'of', 'those', 'comfortable', 'neighborhood', 'joints', 'where', 'you', 'know', 'you', 'will', 'always', 'have', 'a', 'good', 'meal', 'at', 'a', 'fair', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1]"
"['a', 'glass', 'of', 'leaping', 'lizard', 'a', 'glass', 'of', 'prosecco', 'and', 'the', 'mussels', 'had', 'everything', 'happy']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['food', 'was', 'average', 'and', 'creme', 'brulee', 'was', 'awful', 'the', 'sugar', 'was', 'charred', 'not', 'caramelized', 'and', 'smelled', 'of', 'kerosene']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'always', 'tastes', 'fresh', 'and', 'served', 'promptly']","[5, 1, 5, 5, 3, 5, 1, 3]"
"['i', 'know', 'because', 'i', 'live', 'nearby']","[5, 5, 5, 5, 5, 5]"
"['the', 'pizza', 'here', 'is', 'delicious']","[5, 1, 5, 5, 3]"
"['my', 'entire', 'family', 'was', 'horrified']","[5, 5, 5, 5, 5]"
"['on', 'a', 'monthly', 'basis', 'my', 'friends', 'and', 'i', 'get', 'together', 'and', 'have', 'a', 'girls', 'night', 'out']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['pizza', 'and', 'garlic', 'knots', 'are', 'great', 'as', 'well', 'i', 'order', 'from', 'them', 'quite', 'often', 'and', 'the', 'delivery', 'is', 'always', 'super', 'quick']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4]"
"['for', 'great', 'chinese', 'food', 'nearby', 'you', 'have', 'wu', 'liang', 'ye', 'and', 'grand', 'sichuan', 'just', 'a', 'block', 'away']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'who', 'says', 'murrays', 'is', 'anything', 'about', 'service']","[5, 5, 5, 5, 5, 5, 5, 1]"
"['this', 'place', 'is', 'really', 'trendi', 'but', 'they', 'have', 'forgotten', 'about', 'the', 'most', 'important', 'part', 'of', 'a', 'restaurant', 'the', 'food']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['i', 'have', 'never', 'been', 'disappointed', 'in', 'the', 'red', 'eye']","[5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['hats', 'off', 'to', 'the', 'chef']","[3, 4, 5, 5, 1]"
"['this', 'should', 'have', 'been', 'done', 'in', 'a', 'back', 'room', 'away', 'from', 'customers']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'could', 'be', 'improved', 'but', 'overall', 'this', 'is', 'a', 'place', 'that', 'understands', 'the', 'importance', 'of', 'little', 'things', 'the', 'heavy', 'black', 'antiqueseeming', 'teapot', 'for', 'one', 'in', 'the', 'restaurant', 'experience']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['glad', 'you', 'have', 'the', 'luxury', 'to', 'throw', 'out', 'paying', 'customers']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'pizza', 'is', 'delicious', 'they', 'use', 'fresh', 'mozzarella', 'instead', 'of', 'the', 'cheap', 'frozen', 'shredded', 'cheese', 'common', 'to', 'most', 'pizzarias']","[5, 1, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['its', 'an', 'excellent', 'place', 'to', 'relax', 'and', 'the', 'food', 'is', 'one', 'of', 'the', 'best', 'in', 'the', 'city', 'of', 'new', 'york']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['service', 'is', 'friendly', 'and', 'never', 'had', 'a', 'problem', 'walking', 'in', 'and', 'getting', 'a', 'table']","[1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['the', 'atmosphere', 'was', 'crowded', 'but', 'it', 'was', 'a', 'great', 'bistrotype', 'vibe']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5]"
"['check', 'it', 'out']","[5, 5, 5]"
"['first', 'off', 'the', 'waitress', 'was', 'completely', 'unattentive', 'the', '2', 'times', 'we', 'saw', 'herodd', 'in', 'a', 'restaurant', 'with', '6', 'tables', 'and', 'got', 'our', 'order', 'wrong']","[5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['dont', 'go']","[5, 5]"
"['the', 'food', 'was', 'bland', 'oily']","[5, 1, 5, 3, 4]"
"['but', 'they', 'do']","[5, 5, 5]"
"['what', 'is', 'even', 'better', 'is', 'that', 'the', 'prices', 'are', 'very', 'affordable', 'as', 'well', 'and', 'the', 'food', 'is', 'really', 'good']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 3]"
"['the', 'fish', 'is', 'fresh', 'but', 'the', 'variety', 'of', 'fish', 'is', 'nothing', 'out', 'of', 'ordinary']","[5, 1, 5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 5, 3]"
"['look', 'i', 'dont', 'know', 'if', 'the', 'people', 'who', 'wrote', 'the', 'reviews', 'have', 'ever', 'been', 'to', 'a', 'decent', 'place', 'please', 'try', 'someother', 'places']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['suan', 'has', 'challenged', 'this', 'loyalty']","[5, 5, 5, 5, 5]"
"['our', 'favorite', 'meal', 'is', 'a', 'pesto', 'pizza', 'the', 'house', 'salad', 'and', 'a', 'good', 'bottle', 'of', 'wine']","[5, 3, 5, 5, 5, 1, 2, 5, 1, 2, 5, 5, 3, 1, 2, 2]"
"['and', 'kruno', 'the', 'beverage', 'manager', 'is', 'the', 'best', 'bartender', 'i', 'have', 'yet', 'to', 'come', 'across']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['ambiance', 'and', 'music', 'funky', 'which', 'i', 'enjoy']","[5, 5, 5, 5, 5, 5, 3]"
"['the', 'food', 'drinks', 'and', 'service', 'are', 'clearly', 'among', 'the', 'best', 'in', 'the', 'city']","[5, 1, 1, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'went', 'there', 'in', 'late', 'afternoon', 'for', 'some', 'bite', 'size', 'food', 'and', 'refleshment', 'with', 'my', 'date']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5]"
"['its', 'a', 'really', 'great', 'deal', 'considering', 'we', 'got', 'full', 'off', 'of', 'four', 'dollars']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5]"
"['went', 'with', 'mommy', 'the', 'only', 'person', 'who', 'could', 'afford', 'taking', 'me', 'here']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'friends', 'and', 'i', 'were', 'on', 'vacation', 'in', 'ny', 'and', 'was', 'referred', 'to', 'chance', 'by', 'a', 'friend']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['last', 'time', 'i', 'went', 'here', 'the', 'waitress', 'didnt', 'come', 'back', 'after', 'taking', 'our', 'order']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['try', 'the', 'tandoori', 'salmon']","[5, 5, 1, 2]"
"['i', 'am', 'completely', 'hooked', 'on', 'this', 'place', 'it', 'is', 'ridiculous']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['eating', 'in', 'the', 'atmosphere', 'saves', 'it', 'but', 'at', 'your', 'desk', 'its', 'a', 'very', 'disappointing', 'experience']","[5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['granted', 'the', 'space', 'is', 'smaller', 'than', 'most', 'it', 'is', 'the', 'best', 'service', 'you', 'will', 'find', 'in', 'even', 'the', 'largest', 'of', 'restaurants']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['have', 'recommended', 'the', 'place', 'to', 'friends', 'always', 'gets', 'good', 'response']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['we', 'will', 'return', 'many', 'times', 'for', 'this', 'oasis', 'in', 'midtown']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'love', 'the', 'atmorphere', 'peep']","[5, 3, 5, 1, 5]"
['enjoy'],[5]
"['we', 'werent']","[5, 5]"
"['this', 'is', 'one', 'of', 'my', 'favorite', 'restaurants', 'and', 'it', 'is', 'not', 'to', 'be', 'missed']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3]"
"['la', 'rosa', 'is', 'connected', 'by', 'a', 'swinging', 'door', 'to', 'the', 'mexican', 'restaurant', 'pacifico']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'could', 'have', 'been', 'handled', 'better']","[5, 5, 5, 5, 5, 3]"
"['the', 'service', 'was', 'attentive', 'and', 'her', 'suggestions', 'of', 'menu', 'items', 'was', 'right', 'on', 'the', 'mark']","[5, 1, 5, 3, 5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5]"
"['the', 'other', 'night', 'we', 'had', 'the', '30', 'three', 'course', 'meal', 'and', 'everything', 'was', 'delicious', 'if', 'i', 'could', 'of', 'licked', 'the', 'plate', 'clean', 'i', 'would', 'of']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['please', 'be', 'aware', 'that', 'its', 'cash', 'or', 'amex', 'only']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['even', 'after', 'getting', 'pushed', 'out', 'by', 'the', 'noclass', 'famous', 'rays', 'sal', 'has', 'risen', 'again', 'to', 'carry', 'on', 'his', 'fathers', 'uncles', 'legacies', 'with', 'a', 'smile', 'true', 'love', 'for', 'his', 'community', 'and', 'lets', 'not', 'forget', 'the', 'outstanding', 'pizza']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['its', 'a', 'rather', 'cramped', 'and', 'busy', 'restaurant', 'and', 'it', 'closes', 'early']","[5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'environment', 'is', 'romantic', 'but', 'the', 'food', 'is', 'horrible', 'the', 'service', 'is', 'pathetic', 'and', 'gabriella', 'lies', 'about', 'everything', 'she', 'could']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'had', 'crawfish', 'boiled', 'and', 'despite', 'making', 'a', 'mess', 'it', 'was', 'a', 'ton', 'of', 'fun', 'and', 'quite', 'tasty', 'as', 'well']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5]"
"['i', 'had', 'very', 'high', 'expectations', 'for', 'this', 'place', 'and', 'made', 'a', 'reservation', 'a', 'couple', 'of', 'months', 'in', 'advance', 'for', 'a', 'special', 'occasion']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'were', 'served', 'warm', 'and', 'had', 'a', 'soft', 'fluffy', 'interior']","[5, 5, 5, 3, 5, 5, 5, 3, 4, 5]"
"['what', 'came', 'to', 'our', 'table', 'was', 'burned', 'beyond', 'recognition', 'and', 'stringy']","[5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 3]"
"['i', 'had', 'the', 'pad', 'thai', 'and', 'the', 'noodles', 'were', 'sticky']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['so', 'ive', 'never', 'actually', 'been', 'to', 'm', 'proper', 'but', 'ive', 'had', 'it', 'delivered', 'a', 'few', 'times']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['among', 'all', 'of', 'the', 'new', '5th', 'avenue', 'restaurants', 'this', 'offers', 'by', 'far', 'one', 'of', 'the', 'best', 'values', 'for', 'your', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 2]"
"['frankly', 'when', 'you', 'compare', 'what', 'you', 'can', 'have', 'here', 'for', 'lunch', 'versus', 'mcds', 'or', 'so', 'many', 'other', 'sandwich', 'shops', 'in', 'the', 'city', 'there', 'is', 'no', 'comparison']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'hostess', 'is', 'rude', 'to', 'the', 'point', 'of', 'being', 'offensive']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 3]"
"['if', 'youre', 'craving', 'for', 'harus', 'great', 'food', 'especially', 'the', 'house', 'roll', 'but', 'cant', 'stand', 'the', 'wait', 'building', 'outisde', 'head', 'across', 'the', 'street', 'to', 'their', 'sake', 'bar']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['a', 'narrow', 'corridor', 'leads', 'to', 'a', 'tiny', 'space', 'where', 'there', 'are', 'three', 'tiny', 'white', 'tiled', 'counters', 'a', 'great', 'deal', 'of', 'mess', 'stacks', 'of', 'bottles', 'cans', 'and', 'a', 'small', 'counter', 'holding', '1214', 'entrees']","[5, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 1]"
"['the', 'food', 'is', 'great']","[5, 1, 5, 3]"
"['succulent', 'steaks', 'cooked', 'precisely', 'to', 'your', 'desired', 'doneness', 'accompanied', 'by', 'salads', 'and', 'sides', 'that', 'dont', 'look', 'like', 'leafy', 'road', 'kill']","[5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 3, 5, 5]"
"['lunch', 'came', 'with', 'pickels', 'and', 'slaw', 'no', 'extra', 'charge']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['decent', 'wine', 'at', 'reasonable', 'prices']","[3, 1, 5, 3, 1]"
"['all', 'conveniently', 'delivered', 'right', 'to', 'the', 'door']","[5, 3, 1, 5, 5, 5, 5]"
"['even', 'the', 'wine', 'by', 'the', 'glass', 'was', 'good']","[5, 5, 1, 2, 2, 2, 5, 3]"
"['nice', 'family', 'owned', 'traditional', 'restaurant']","[3, 5, 5, 5, 5]"
"['would', 'have', 'rather', 'tried', 'terrace', 'in', 'the', 'sky', 'or', 'water', 'club', 'for', 'that', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['this', 'dish', 'is', 'my', 'favorite', 'and', 'i', 'always', 'get', 'it', 'when', 'i', 'go', 'there', 'and', 'never', 'get', 'tired', 'of', 'it']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'also', 'ordered', 'the', 'change', 'mojito', 'which', 'was', 'out', 'of', 'this', 'world']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4]"
"['okay', 'service']","[3, 1]"
"['the', 'only', 'thing', 'more', 'wonderful', 'than', 'the', 'food', 'which', 'is', 'exceptional', 'is', 'the', 'service']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 1]"
"['we', 'were', 'very', 'pleasantly', 'surprised']","[5, 5, 5, 3, 4]"
"['the', 'food', 'was', 'just', 'awful', 'atrocious', 'actually']","[5, 1, 5, 5, 3, 3, 5]"
"['i', 'will', 'never', 'visit', 'this', 'restaurant', 'again']","[5, 5, 5, 5, 5, 5, 5]"
"['the', 'soup', 'for', 'the', 'udon', 'was', 'soy', 'sauce', 'and', 'water']","[5, 1, 2, 2, 2, 5, 1, 2, 5, 1]"
"['the', 'antipasta', 'was', 'excellent', 'especially', 'the', 'calamari', 'as', 'were', 'the', 'filling', 'pasta', 'mains']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'waitress', 'suggested', 'glasses', 'of', 'wine', 'that', 'went', 'very', 'well', 'with', 'the', 'food']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1]"
"['or', 'sister', 'in', 'my', 'case']","[5, 5, 5, 5, 5]"
"['ive', 'eaten', 'at', 'many', 'different', 'indian', 'restaurants']","[5, 5, 5, 5, 5, 5, 5]"
"['they', 'might', 'be', 'all', 'business', 'at', 'the', 'counter', 'when', 'you', 'give', 'your', 'order', 'but', 'their', 'food', 'says', 'i', 'love', 'you']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['we', 'are', 'very', 'particular', 'about', 'sushi', 'and', 'were', 'both', 'please', 'with', 'every', 'choice', 'which', 'included', 'ceviche', 'mix', 'special', 'crab', 'dumplings', 'assorted', 'sashimi', 'sushi', 'and', 'rolls', 'two', 'types', 'of', 'sake', 'and', 'the', 'banana', 'tempura']","[5, 5, 5, 3, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 2, 1, 2, 1, 2, 1, 5, 1, 5, 5, 5, 1, 5, 5, 1, 2]"
"['try', 'their', 'plain', 'pizza', 'with', 'fresh', 'garlic', 'or', 'eggplant']","[5, 5, 1, 2, 5, 5, 1, 5, 1]"
"['dont', 'go', 'there']","[5, 5, 5]"
"['ok', 'so', 'the', 'servers', 'wander', 'around', 'a', 'little', 'clueless', 'but', 'theres', 'more', 'than', 'enough', 'servers', 'for', 'the', 'crowd', 'they', 'get', 'its', 'fine', 'you', 'just', 'have', 'to', 'make', 'a', 'small', 'effort', 'to', 'get', 'their', 'attention']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'luck', 'getting', 'a', 'table']","[3, 4, 1, 2, 2]"
"['we', 'picked', 'it', 'randomly', 'without', 'a', 'recommendation', 'from', 'someone', 'who', 'has', 'been', 'there', 'so', 'we', 'werent', 'sure', 'what', 'to', 'expect']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['dont', 'look', 'down', 'your', 'nose', 'at', 'me', 'like', 'that']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['planet', 'thai', 'is', 'great']","[5, 5, 5, 3]"
"['the', 'service', 'is', 'awful']","[5, 1, 5, 3]"
"['just', 'dont', 'do', 'it']","[5, 5, 5, 5]"
"['just', 'ignore', 'the', 'trendy', 'wannabes']","[5, 5, 5, 5, 5]"
"['the', 'takeout', 'menu', 'says', 'to', 'keep', 'an', 'eye', 'out', 'for', 'an', 'expanded', 'menu', 'offering', 'more', 'italian', 'dishes', 'i', 'cant', 'wait']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 1, 2, 5, 5, 5]"
"['trust', 'me', 'it', 'will', 'be', 'great', 'and', 'all', 'of', 'it', 'will', 'be', 'devoured', 'in', 'no', 'time']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'girlfiends', 'and', 'i', 'ate', 'at', 'og', 'again', 'last', 'night']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'wish', 'they', 'had', 'one', 'near', 'my', 'office', 'i', 'would', 'go', 'everyday']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
['finally'],[5]
"['amma', 'has', 'the', 'worst', 'value', 'for', 'money', 'i', 'have', 'experienced', 'in', 'nyc', 'over', 'the', 'past', '2', 'years']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
