Sentence,Sequence
"[u'We', u'have', u'been', u'to', u'Montparnasse', u'many', u'times', u'and', u'return', u'often', u'for', u'good', u'reason', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'strong', u'scents', u'coming', u'from', u'the', u'left', u'and', u'right', u'of', u'me', u'negatively', u'affected', u'my', u'taste', u'buds', u'.']","[5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'had', u'the', u'lobster', u'sandwich', u'and', u'it', u'was', u'FANTASTIC', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'It', u""'s"", u'somewhere', u'you', u'can', u'eat', u'and', u'be', u'happy', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'If', u'you', u'wrote', u'a', u'bad', u'review', u',', u'it', u""'s"", u'because', u'you', u'do', u""n't"", u'understand', u'what', u'Rao', u""'s"", u'is', u'all', u'about', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Had', u'we', u'been', u'stalling', u'I', u'could', u'understand', u'where', u'they', u'were', u'coming', u'from', u',', u'but', u'we', u'had', u'been', u'there', u'less', u'than', u'an', u'hour', u'and', u'they', u'had', u""n't"", u'even', u'brought', u'us', u'a', u'check', u'yet', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"[u'but', u'overall', u'i', u'give', u'it', u'a', u'10']","[5, 5, 5, 5, 5, 5, 5]"
"[u'Though', u'the', u'Spider', u'Roll', u'may', u'look', u'like', u'a', u'challenge', u'to', u'eat', u',', u'with', u'soft', u'shell', u'crab', u'hanging', u'out', u'of', u'the', u'roll', u',', u'it', u'is', u'well', u'worth', u'the', u'price', u'you', u'pay', u'for', u'them', u'.']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 5, 5, 5, 5, 5]"
"[u'Deep', u'Fried', u'Skewers', u'are', u'good', u'and', u'still', u'rare', u'to', u'find', u'in', u'NYC', u'.']","[1, 2, 2, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'tried', u'to', u'make', u'reservations', u',', u'but', u'both', u'times', u',', u'the', u'hostess', u'did', u""n't"", u'have', u'my', u'name', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'I', u'also', u'recommend', u'the', u'rice', u'dishes', u'or', u'the', u'different', u'varieties', u'of', u'congee', u'(', u'rice', u'porridge', u')', u'.']","[5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 5]"
"[u'Their', u'tuna', u'tartar', u'appetizer', u'is', u'to', u'die', u'for', u'.']","[5, 1, 2, 2, 5, 5, 3, 4, 5]"
"[u'This', u'was', u'one', u'of', u'the', u'BEST', u'restaurants', u'I', u""'ve"", u'ever', u'been', u'to', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'restaurant', u'used', u'to', u'be', u'pretty', u'decent', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'An', u'oasis', u'of', u'refinement', u':', u' ', u'Food', u',', u'though', u'somewhat', u'uneven', u',', u'often', u'reaches', u'the', u'pinnacles', u'of', u'new', u'American', u'fine', u'cuisine', u'-', u'chef', u""'s"", u'passion', u'(', u'and', u'kitchen', u""'s"", u'precise', u'execution', u')', u'is', u'most', u'evident', u'in', u'the', u'fish', u'dishes', u'and', u'soups', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 5, 1, 5]"
"[u'If', u'you', u'love', u'wine', u'and', u'cheese', u'and', u'delicious', u'french', u'fare', u',', u'you', u""'ll"", u'love', u'Artisanal', u'!']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'I', u'love', u'Indian', u'food', u'and', u'consider', u'myself', u'to', u'be', u'quite', u'an', u'expert', u'on', u'it', u'.']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Some', u'baby', u'pizzas', u'get', u'their', u'wish', u'.']","[5, 1, 2, 5, 5, 5, 5]"
"[u'Plenty', u'of', u'choices', u'to', u'make', u'your', u'own', u'creation', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'was', u'tiny', u'and', u'I', u'felt', u'like', u'I', u'was', u'eating', u'in', u'someone', u""'s"", u'living', u'room', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'was', u'there', u'on', u'sat', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'Overall', u'A', u'oh', u'ya', u'even', u'though', u'there', u'is', u'waiting', u'it', u'is', u'deff', u'worth', u'it']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"[u'The', u'lava', u'cake', u'dessert', u'was', u'incredible', u'and', u'I', u'recommend', u'it', u'.']","[5, 1, 2, 2, 5, 3, 5, 5, 5, 5, 5]"
"[u'VT', u'is', u'what', u'baby', u'pizzas', u'hope', u'to', u'be', u'when', u'they', u'grow', u'up', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'From', u'the', u'terrible', u'service', u',', u'to', u'the', u'bland', u'food', u',', u'not', u'to', u'mention', u'the', u'unaccommodating', u'managers', u',', u'the', u'overall', u'experience', u'was', u'horrible', u'.']","[5, 5, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 5]"
"[u'Lahore', u'is', u'a', u'great', u'place', u'to', u'duck', u'into', u'late', u'-', u'night', u'when', u'you', u'need', u'some', u'really', u'tasty', u'food', u'on', u'the', u'cheap', u'--', u'you', u""'ll"", u'likely', u'have', u'trouble', u'finishing', u'the', u'amount', u'of', u'food', u'you', u'get', u'for', u'FOUR', u'DOLLARS', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'The', u'last', u'time', u'I', u'went', u'we', u'were', u'seated', u'at', u'a', u'table', u'in', u'a', u'corridor', u'next', u'to', u'the', u'kitchen', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'good', u'selection', u'of', u'wines', u'ranging', u'from', u'affordable', u'to', u'high', u'end', u'.']","[3, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5]"
"[u'Nice', u'restaurant', u'overall', u',', u'with', u'classic', u'upscale', u'Italian', u'decor', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'Not', u'impressed', u'with', u'the', u'food', u'.']","[5, 3, 5, 5, 1, 5]"
"[u'The', u'entire', u'dining', u'experience', u'was', u'wonderful', u'!']","[5, 5, 1, 2, 5, 3, 5]"
"[u'The', u'wine', u'selection', u'(', u'by', u'the', u'glass', u'and', u'bottle', u')', u'is', u'wonderful', u'and', u'I', u'always', u'recommend', u'that', u'friends', u'make', u'a', u'reservation', u'if', u'they', u""'re"", u'going', u'to', u'be', u'in', u'town', u'.']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Service', u'is', u'highly', u'refined', u':', u'our', u'seating', u'was', u'delayed', u'35', u'minutes', u'past', u'our', u'reservation', u'and', u'the', u'maitre', u'd', u""'"", u'apologized', u'and', u'regularly', u'kept', u'us', u'apprised', u'of', u'progress', u'.']","[1, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Order', u'the', u'panang', u'duck', u',', u'it', u""'s"", u'fantastic', u'.']","[5, 5, 1, 2, 5, 5, 5, 3, 5]"
"[u'Food', u'is', u'usually', u'very', u'good', u',', u'though', u'ocasionally', u'I', u'wondered', u'about', u'freshmess', u'of', u'raw', u'vegatables', u'in', u'side', u'orders', u'.']","[1, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"[u'Other', u'than', u'the', u'crappy', u'service', u'from', u'two', u'individuals', u',', u'it', u""'s"", u'great', u'.']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'What', u'more', u'can', u'you', u'ask', u'for', u'?']","[5, 5, 5, 5, 5, 5, 5]"
"[u'Wondering', u'who', u'had', u'the', u'best', u'deals', u'we', u'noticed', u'a', u'line', u'had', u'formed', u'to', u'wait', u'for', u'this', u'one', u'particular', u'establishment', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'have', u'authentic', u'Indian', u'at', u'amazin', u'prices', u'.']","[5, 5, 3, 1, 5, 3, 1, 5]"
"[u'You', u'are', u'treated', u'just', u'like', u'royality', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'There', u""'s"", u'nice', u'and', u'quiet', u',', u'small', u'but', u'enough', u'for', u'6', u'(', u'or', u'more', u')', u'.']","[5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Ambiance-', u'relaxed', u'and', u'stylish', u'.']","[5, 3, 5, 3, 5]"
"[u'I', u""'ve"", u'never', u'felt', u'more', u'unwelcome', u'than', u'last', u'month', u'at', u'Jimmy', u""'s"", u'Bronx', u'Cafe', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Luckily', u'we', u'saved', u'room', u'for', u'the', u'BBQ', u'Salmon', u',', u'Sea', u'Bass', u'and', u'Crispy', u'Duck', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 1, 2, 5, 1, 2, 5]"
"[u'Yes', u',', u'they', u'use', u'fancy', u'ingredients', u',', u'but', u'even', u'fancy', u'ingredients', u'do', u""n't"", u'make', u'for', u'good', u'pizza', u'unless', u'someone', u'knows', u'how', u'to', u'get', u'the', u'crust', u'right', u'.']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
"[u'Looking', u'from', u'the', u'outside', u'in', u',', u'one', u'would', u'hesitate', u'to', u'enter', u'this', u'hole', u'in', u'the', u'wall', u'(', u'really', u',', u'that', u""'s"", u'what', u'it', u'is', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'and', u'yes', u'Dal', u'Bukhara', u'is', u'so', u'dam', u'good', u'and', u'so', u'are', u'all', u'the', u'kababs', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u'look', u'forward', u'to', u'eating', u'here', u'again']","[5, 3, 4, 5, 1, 5, 5]"
"[u'I', u""'ve"", u'been', u'coming', u'here', u'as', u'a', u'child', u'and', u'always', u'come', u'back', u'for', u'the', u'taste', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'Tuk', u'Tuk', u'is', u'one', u'of', u'those', u'comfortable', u'neighborhood', u'joints', u'where', u'you', u'know', u'you', u'will', u'always', u'have', u'a', u'good', u'meal', u'at', u'a', u'fair', u'price', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5]"
"[u'A', u'glass', u'of', u'Leaping', u'Lizard', u',', u'a', u'glass', u'of', u'prosecco', u',', u'and', u'the', u'mussels', u'had', u'everything', u'happy', u'.']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'Food', u'was', u'average', u'and', u'creme', u'brulee', u'was', u'awful', u'-', u'the', u'sugar', u'was', u'charred', u',', u'not', u'caramelized', u'and', u'smelled', u'of', u'kerosene', u'.']","[1, 5, 3, 5, 1, 2, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'food', u'always', u'tastes', u'fresh', u'and', u'served', u'promptly', u'.']","[5, 1, 5, 5, 3, 5, 1, 3, 5]"
"[u'I', u'know', u'because', u'I', u'live', u'nearby', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'pizza', u'here', u'is', u'delicious', u'.']","[5, 1, 5, 5, 3, 5]"
"[u'My', u'entire', u'family', u'was', u'horrified', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'On', u'a', u'monthly', u'basis', u'my', u'friends', u'and', u'I', u'get', u'together', u'and', u'have', u'a', u'girls', u'night', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Pizza', u'and', u'garlic', u'knots', u'are', u'great', u'as', u'well', u',', u'I', u'order', u'from', u'them', u'quite', u'often', u'and', u'the', u'delivery', u'is', u'always', u'super', u'quick', u'!']","[1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 4, 5]"
"[u'For', u'great', u'chinese', u'food', u'nearby', u',', u'you', u'have', u'Wu', u'Liang', u'Ye', u'and', u'Grand', u'Sichuan', u'just', u'a', u'block', u'away', u'.']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'But', u'who', u'says', u'Murray', u""'s"", u'is', u'anything', u'about', u'service', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'This', u'place', u'is', u'really', u'trendi', u'but', u'they', u'have', u'forgotten', u'about', u'the', u'most', u'important', u'part', u'of', u'a', u' ', u'restaurant', u',', u'the', u'food', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u'have', u'NEVER', u'been', u'disappointed', u'in', u'the', u'Red', u'Eye', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'Hats', u'off', u'to', u'the', u'chef', u'.']","[5, 5, 5, 5, 1, 5]"
"[u'This', u'should', u'have', u'been', u'done', u'in', u'a', u'back', u'room', u'-', u'away', u'from', u'customers', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Service', u'could', u'be', u'improved', u'but', u'overall', u'this', u'is', u'a', u'place', u'that', u'understands', u'the', u'importance', u'of', u'little', u'things', u'(', u'the', u'heavy', u',', u'black', u',', u'antique', u'-', u'seeming', u'teapot', u',', u'for', u'one', u')', u'in', u'the', u'restaurant', u'experience', u'.']","[1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Glad', u'you', u'have', u'the', u'luxury', u'to', u'throw', u'out', u'paying', u'customers', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'pizza', u'is', u'delicious', u'-', u'they', u'use', u'fresh', u'mozzarella', u'instead', u'of', u'the', u'cheap', u',', u'frozen', u',', u'shredded', u'cheese', u'common', u'to', u'most', u'pizzaria', u""'s"", u'.']","[5, 1, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'Its', u'an', u'excellent', u'place', u'to', u'relax', u'and', u'the', u'food', u'is', u'one', u'of', u'the', u'best', u'in', u'the', u'city', u'of', u'New', u'York', u'.']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'service', u'is', u'friendly', u',', u'and', u'never', u'had', u'a', u'problem', u'walking', u'in', u'and', u'getting', u'a', u'table', u'.']","[1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5]"
"[u'The', u'atmosphere', u'was', u'crowded', u'but', u'it', u'was', u'a', u'great', u'bistro', u'-', u'type', u'vibe', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 1, 2, 2, 2, 5]"
"[u'Check', u'it', u'out']","[5, 5, 5]"
"[u'First', u'off', u',', u'the', u'waitress', u'was', u'completely', u'unattentive', u'the', u'2', u'times', u'we', u'saw', u'her(odd', u'in', u'a', u'restaurant', u'with', u'6', u'tables', u')', u'and', u'got', u'our', u'order', u'wrong', u'.']","[5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'Do', u""n't"", u'go', u'.']","[5, 5, 5, 5]"
"[u'The', u'food', u'was', u'bland', u'oily', u'.']","[5, 1, 5, 3, 4, 5]"
"[u'But', u'they', u'do', u'.']","[5, 5, 5, 5]"
"[u'What', u'is', u'even', u'better', u',', u'is', u'that', u'the', u'prices', u'are', u'very', u'affordable', u'as', u'well', u',', u'and', u'the', u'food', u'is', u'really', u'good', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'The', u'fish', u'is', u'fresh', u'but', u'the', u'variety', u'of', u'fish', u'is', u'nothing', u'out', u'of', u'ordinary', u'.']","[5, 1, 5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 5, 3, 5]"
"[u'Look', u'I', u'do', u'nt', u'know', u'if', u'the', u'people', u'who', u'wrote', u'the', u'reviews', u'have', u'ever', u'been', u'to', u'a', u'decent', u'place', u'(', u'PLEASE', u'TRY', u'SOMEOTHER', u'PLACES', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Suan', u'has', u'challenged', u'this', u'loyalty', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'Our', u'favorite', u'meal', u'is', u'a', u'pesto', u'pizza', u',', u'the', u'house', u'salad', u',', u'and', u'a', u'good', u'bottle', u'of', u'wine', u'.']","[5, 3, 5, 5, 5, 1, 2, 5, 5, 1, 2, 5, 5, 5, 3, 1, 2, 2, 5]"
"[u'And', u'Kruno', u',', u'the', u'beverage', u'manager', u'is', u'the', u'best', u'bartender', u'I', u'have', u'yet', u'to', u'come', u'across', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'Ambiance', u'and', u'music', u'funky', u',', u'which', u'I', u'enjoy', u'.']","[1, 5, 1, 5, 5, 5, 5, 3, 5]"
"[u'The', u'food', u',', u'drinks', u'and', u'service', u'are', u'clearly', u'among', u'the', u'best', u'in', u'the', u'city', u'.']","[5, 1, 5, 1, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'I', u'went', u'there', u'in', u'late', u'afternoon', u'for', u'some', u'bite', u'size', u'food', u'and', u'refleshment', u'with', u'my', u'date', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5]"
"[u'It', u""'s"", u'a', u'really', u'great', u'deal', u',', u'considering', u'we', u'got', u'full', u'off', u'of', u'four', u'dollars', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'understand', u'the', u'area', u'and', u'folks', u'you', u'need', u'not', u'come', u'here', u'for', u'the', u'romantic', u',', u'alluring', u'ambiance', u'or', u'the', u'five', u'star', u'service', u'featuring', u'a', u'sommlier', u'and', u'a', u'complicated', u'maze', u'of', u'captain', u'and', u'back', u'waiters', u'-', u'you', u'come', u'for', u'the', u'authentic', u'foods', u',', u'the', u'tastes', u',', u'the', u'experiance', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 1, 5, 5, 5, 5]"
"[u'Went', u'with', u'mommy', u'(', u'the', u'only', u'person', u'who', u'could', u'afford', u'taking', u'me', u'here', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'friends', u'and', u'I', u'were', u'on', u'vacation', u'in', u'NY', u'and', u'was', u'referred', u'to', u'Chance', u'by', u'a', u'friend', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Last', u'time', u'I', u'went', u'here', u',', u'the', u'waitress', u'did', u""n't"", u'come', u'back', u'after', u'taking', u'our', u'order', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Try', u'the', u'tandoori', u'salmon', u'!']","[5, 5, 1, 2, 5]"
"[u'I', u'am', u'completely', u'hooked', u'on', u'this', u'place', u',', u'it', u'is', u'ridiculous', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'Eating', u'in', u',', u'the', u'atmosphere', u'saves', u'it', u',', u'but', u'at', u'your', u'desk', u',', u'it', u""'s"", u'a', u'very', u'disappointing', u'experience', u'.']","[5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Granted', u'the', u'space', u'is', u'smaller', u'than', u'most', u',', u'it', u'is', u'the', u'best', u'service', u'you', u'will', u'find', u'in', u'even', u'the', u'largest', u'of', u'restaurants', u'.']","[5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Have', u'recommended', u'the', u'place', u'to', u'friends', u',', u'always', u'gets', u'good', u'response', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'We', u'will', u'return', u'many', u'times', u'for', u'this', u'oasis', u'in', u'mid', u'-', u'town', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'love', u'the', u'atmorphere', u'@', u'peep', u'!']","[5, 3, 5, 1, 5, 5, 5]"
"[u'Enjoy', u'!']","[5, 5]"
"[u'We', u'were', u""n't"", u'!']","[5, 5, 5, 5]"
"[u'This', u'is', u'one', u'of', u'my', u'favorite', u'restaurants', u'and', u'it', u'is', u'not', u'to', u'be', u'missed', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'(', u'La', u'Rosa', u'is', u'connected', u'by', u'a', u'swinging', u'door', u'to', u'the', u'Mexican', u'restaurant', u'Pacifico', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'could', u'have', u'been', u'handled', u'better', u'.']","[5, 5, 5, 5, 5, 3, 5]"
"[u'The', u'service', u'was', u'attentive', u'and', u'her', u'suggestions', u'of', u'menu', u'items', u'was', u'right', u'on', u'the', u'mark', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5]"
"[u'The', u'other', u'night', u'we', u'had', u'the', u'$', u'30', u'three', u'course', u'meal', u'and', u'everything', u'was', u'delicious', u'-', u'if', u'I', u'could', u'of', u'licked', u'the', u'plate', u'clean', u'I', u'would', u'of', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Please', u'be', u'aware', u'that', u'it', u""'s"", u'CASH', u'or', u'AMEX', u'only', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Even', u'after', u'getting', u'pushed', u'out', u'by', u'the', u'no', u'-', u'class', u'Famous', u'Ray', u""'s"", u',', u'Sal', u'has', u'risen', u'again', u'to', u'carry', u'on', u'his', u'father', u""'s"", u'uncle', u""'s"", u'legacies', u'with', u'a', u'smile', u',', u'true', u'love', u'for', u'his', u'community', u',', u'and', u'let', u""'s"", u'not', u'forget', u'the', u'Outstanding', u'Pizza', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'It', u""'s"", u'a', u'rather', u'cramped', u'and', u'busy', u'restaurant', u'and', u'it', u'closes', u'early', u'.']","[5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'The', u'environment', u'is', u'romantic', u',', u'but', u'the', u'food', u'is', u'horrible', u',', u'the', u'service', u'is', u'pathetic', u',', u'and', u'gabriella', u'lies', u'about', u'everything', u'she', u'could', u'.']","[5, 1, 5, 3, 5, 5, 5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'had', u'crawfish', u'boiled', u'and', u'despite', u'making', u'a', u'mess', u',', u'it', u'was', u'a', u'ton', u'of', u'fun', u'and', u'quite', u'tasty', u'as', u'well', u'.']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5]"
"[u'I', u'had', u'very', u'high', u'expectations', u'for', u'this', u'place', u'and', u'made', u'a', u'reservation', u'a', u'couple', u'of', u'months', u'in', u'advance', u'for', u'a', u'special', u'occasion', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'were', u'served', u'warm', u'and', u'had', u'a', u'soft', u'fluffy', u'interior', u'.']","[5, 5, 5, 3, 5, 5, 5, 3, 4, 5, 5]"
"[u'What', u'came', u'to', u'our', u'table', u'was', u'burned', u'beyond', u'recognition', u'and', u'stringy', u'.']","[5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 3, 5]"
"[u'I', u'had', u'the', u'Pad', u'Thai', u'and', u'the', u'noodles', u'were', u'sticky', u'.']","[5, 5, 5, 1, 2, 5, 5, 1, 5, 3, 5]"
